,geometry,Rt_ssp5
765,POINT Z (-72.78870149994295 -53.24279795556897 0),2.418271175121957
766,POINT Z (-72.77372776743977 -53.24251913339988 0),2.7144176165949063
767,POINT Z (-72.75875428484204 -53.24223843154073 0),2.7144176165949063
768,POINT Z (-72.71383535321453 -53.2413850485353 0),2.418271175121957
769,POINT Z (-72.69886288697072 -53.24109682863066 0),2.904191221840857
770,POINT Z (-72.56412251361382 -53.23841828852613 0),2.5873402367724454
771,POINT Z (-72.54915270531596 -53.23811127867611 0),2.904191221840857
772,POINT Z (-72.48927623870098 -53.23686445430476 0),2.7981664143395273
773,POINT Z (-72.47430782204292 -53.23654805236308 0),2.904191221840857
774,POINT Z (-72.45933968872308 -53.23622977224112 0),2.904191221840857
775,POINT Z (-72.44437184041105 -53.23590961401934 0),2.904191221840857
776,POINT Z (-72.39947002221521 -53.23493787156651 0),3.2598444275495893
777,POINT Z (-72.38450333062676 -53.2346102017593 0),3.487750563206434
778,POINT Z (-72.36953693239117 -53.23428065426158 0),3.2598444275495893
779,POINT Z (-72.33960502265215 -53.23361592652815 0),3.2598444275495893
780,POINT Z (-72.3246395144849 -53.23328074646042 0),2.904191221840857
781,POINT Z (-74.15196182656445 -53.26928266660107 0),3.6840314986403864
782,POINT Z (-74.1369692342406 -53.26917509686416 0),3.6840314986403864
783,POINT Z (-74.07699985287748 -53.26872597043851 0),3.3833625914958207
784,POINT Z (-74.06200776294824 -53.2686089771049 0),3.54953665975557
785,POINT Z (-73.59731367770956 -53.26404757277223 0),3.6590516533172073
786,POINT Z (-73.53736313210111 -53.26332713534989 0),2.904191221840857
787,POINT Z (-73.52237590267673 -53.26314231764452 0),3.1408356049500394
788,POINT Z (-73.49240194397628 -53.26276703254013 0),3.0468307578901648
789,POINT Z (-73.37251302446631 -53.26119056996772 0),2.329986101501426
790,POINT Z (-73.35752771523978 -53.26098503922539 0),2.418271175121957
791,POINT Z (-73.34254259066357 -53.26077762578252 0),2.418271175121957
792,POINT Z (-73.32755765241826 -53.26056832969163 0),2.418271175121957
793,POINT Z (-73.19270187033352 -53.25859995461648 0),2.904191221840857
794,POINT Z (-73.17771888780048 -53.25837183503939 0),2.418271175121957
795,POINT Z (-73.16273611007594 -53.25814183342351 0),2.329986101501426
796,POINT Z (-73.14775353883883 -53.2579099498271 0),2.220906154852325
797,POINT Z (-72.77326127411879 -53.25150139630264 0),2.418271175121957
798,POINT Z (-72.75828466036027 -53.25122060320819 0),2.7144176165949063
799,POINT Z (-72.69838073966727 -53.25007862926021 0),2.7144176165949063
800,POINT Z (-72.68340540144999 -53.24978843574178 0),2.7981664143395273
801,POINT Z (-72.54863926412742 -53.24709210905102 0),2.904191221840857
802,POINT Z (-72.53366660249581 -53.24678312024958 0),2.904191221840857
803,POINT Z (-72.51869421772086 -53.24647225234182 0),2.904191221840857
804,POINT Z (-72.36898596474254 -53.24326023994441 0),3.2598444275495893
805,POINT Z (-72.35401673567308 -53.24292870715932 0),3.487750563206434
806,POINT Z (-72.33904780350636 -53.24259529624241 0),2.904191221840857
807,POINT Z (-74.28674964192484 -53.27915429113578 0),3.6840314986403864
808,POINT Z (-74.18177567547232 -53.27848024857457 0),3.6840314986403864
809,POINT Z (-74.16677974951544 -53.27837641470125 0),3.6840314986403864
810,POINT Z (-74.15178391736174 -53.27827069538507 0),3.6840314986403864
811,POINT Z (-74.1067970005909 -53.27794222504979 0),2.7144176165949063
812,POINT Z (-74.09180156052078 -53.27782896423501 0),2.8172691138478405
813,POINT Z (-74.07680622268893 -53.27771381811618 0),2.8172691138478405
814,POINT Z (-73.64199347888031 -53.27355461968057 0),3.9842201896584473
815,POINT Z (-73.62700199219248 -53.27338293016375 0),3.7976961046237077
816,POINT Z (-73.59701948396975 -53.27303389864333 0),3.6590516533172073
817,POINT Z (-73.53705637528333 -53.27231322690395 0),2.904191221840857
818,POINT Z (-73.4920857660895 -53.27175294193025 0),2.7144176165949063
819,POINT Z (-73.37217172918888 -53.27017596666579 0),2.329986101501426
820,POINT Z (-73.3421950173317 -53.26976288819045 0),2.418271175121957
821,POINT Z (-73.32720694025986 -53.26955352403711 0),2.418271175121957
822,POINT Z (-73.31221905133472 -53.26934227667725 0),2.418271175121957
823,POINT Z (-73.16235088002507 -53.26712623872837 0),2.418271175121957
824,POINT Z (-72.77279453071262 -53.26048364274745 0),2.418271175121957
825,POINT Z (-72.6829198637724 -53.25877012539774 0),2.615320972023661
826,POINT Z (-72.51817424156117 -53.25545286421628 0),2.5873402367724454
827,POINT Z (-72.50319900572119 -53.25514001564458 0),2.904191221840857
828,POINT Z (-72.48822405028235 -53.25482528751512 0),2.993795165523909
829,POINT Z (-72.4732493769171 -53.25450867990754 0),2.7981664143395273
830,POINT Z (-72.45827498729759 -53.25419019290187 0),3.1408356049500394
831,POINT Z (-72.44330088309589 -53.25386982657867 0),3.2598444275495893
832,POINT Z (-72.42832706598381 -53.25354758101903 0),3.487750563206434
833,POINT Z (-72.35346234526648 -53.25190816754251 0),3.1072325059538586
834,POINT Z (-72.00918352621308 -53.24376207916287 0),3.2598444275495893
835,POINT Z (-74.27160027248694 -53.28805192881516 0),3.6840314986403864
836,POINT Z (-74.25660067260169 -53.2879593780319 0),3.6840314986403864
837,POINT Z (-74.19660312734004 -53.28757031307018 0),3.6840314986403864
838,POINT Z (-74.18160396303777 -53.28746833149596 0),3.6840314986403864
839,POINT Z (-74.10660955802932 -53.28693013292145 0),2.8172691138478405
840,POINT Z (-73.59672513237241 -53.28202020975962 0),3.4199518933533937
841,POINT Z (-73.58173097157866 -53.28184281015925 0),3.4199518933533937
842,POINT Z (-73.5667369704411 -53.28166352590301 0),3.2598444275495893
843,POINT Z (-73.53674945387372 -53.28129930360527 0),2.904191221840857
844,POINT Z (-73.5217559418133 -53.28111436565609 0),2.6671682753399955
845,POINT Z (-73.50676259614771 -53.28092754323573 0),3.1408356049500394
846,POINT Z (-73.49176941856138 -53.28073883639156 0),2.615320972023661
847,POINT Z (-73.37183025081006 -53.27916134822075 0),2.075781631112427
848,POINT Z (-73.31186501065683 -53.27832738709238 0),2.7144176165949063
849,POINT Z (-73.29687417132395 -53.27811418726504 0),2.7144176165949063
850,POINT Z (-73.16196544333809 -53.27611062847592 0),2.5873402367724454
851,POINT Z (-73.14697659617597 -53.27587859405096 0),2.5873402367724454
852,POINT Z (-73.13198795747991 -53.27564467648174 0),2.418271175121957
853,POINT Z (-72.77232753704129 -53.26946587273344 0),2.418271175121957
854,POINT Z (-72.75734465593627 -53.26918489705415 0),2.418271175121957
855,POINT Z (-72.72737965176964 -53.26861730142029 0),2.7144176165949063
856,POINT Z (-72.71239753206146 -53.26833068160938 0),2.7144176165949063
857,POINT Z (-72.69741566950538 -53.26804218056579 0),2.7981664143395273
858,POINT Z (-72.68243406577764 -53.26775179836253 0),2.615320972023661
859,POINT Z (-72.42778802654942 -53.26252755654133 0),2.904191221840857
860,POINT Z (-72.41281136816073 -53.26220332649262 0),3.2598444275495893
861,POINT Z (-72.29300870459967 -53.25954182453813 0),3.1072325059538586
862,POINT Z (-72.2780347221731 -53.2592006803605 0),3.1072325059538586
863,POINT Z (-72.02352515326508 -53.25311382642045 0),3.2598444275495893
864,POINT Z (-72.00855692858458 -53.25273887529431 0),3.2598444275495893
865,POINT Z (-74.30145309720497 -53.29721968886631 0),3.6840314986403864
866,POINT Z (-74.28645018655872 -53.29713088167849 0),3.6840314986403864
867,POINT Z (-74.27144735633198 -53.29704018762347 0),3.6840314986403864
868,POINT Z (-74.25644460821475 -53.29694760672425 0),3.54953665975557
869,POINT Z (-74.21143687342041 -53.2966585431987 0),3.6840314986403864
870,POINT Z (-74.19643447064109 -53.29655841516239 0),3.6840314986403864
871,POINT Z (-74.10642201484386 -53.29591802670667 0),3.162277660168379
872,POINT Z (-74.09142028145992 -53.29580469217719 0),2.8172691138478405
873,POINT Z (-73.76141104153918 -53.29283409627994 0),4.424289570749671
874,POINT Z (-73.74641209026188 -53.29267737978864 0),4.262769748452453
875,POINT Z (-73.73141328020195 -53.29251877756006 0),4.262769748452453
876,POINT Z (-73.62642570558344 -53.29135576475618 0),4.063205168887381
877,POINT Z (-73.56643617236431 -53.29064970623369 0),3.2598444275495893
878,POINT Z (-73.55143918848742 -53.29046847843251 0),3.2598444275495893
879,POINT Z (-73.53644236775375 -53.29028536545432 0),2.904191221840857
880,POINT Z (-73.37148858919799 -53.28814671463279 0),2.418271175121957
881,POINT Z (-73.35649385764346 -53.28794098328887 0),2.075781631112427
882,POINT Z (-73.34149931113846 -53.2877333674088 0),2.418271175121957
883,POINT Z (-73.32650495136724 -53.28752386704523 0),2.418271175121957
884,POINT Z (-73.3115107800139 -53.28731248225129 0),2.418271175121957
885,POINT Z (-73.2965167987624 -53.28709921308052 0),2.418271175121957
886,POINT Z (-73.28152300929652 -53.28688405958705 0),2.7144176165949063
887,POINT Z (-73.13159603319077 -53.28462889913721 0),2.5873402367724454
888,POINT Z (-73.11660446445957 -53.28439302179829 0),2.418271175121957
889,POINT Z (-73.101613107709 -53.28415526082256 0),2.418271175121957
890,POINT Z (-72.77186029292471 -53.27844808625988 0),2.418271175121957
891,POINT Z (-72.75687427563156 -53.27816701923098 0),2.418271175121957
892,POINT Z (-72.72690299963429 -53.27759923906652 0),2.7144176165949063
893,POINT Z (-72.42724869814614 -53.27150751466304 0),2.904191221840857
894,POINT Z (-72.30741861487546 -53.26886018774699 0),3.1072325059538586
895,POINT Z (-72.29244119842978 -53.2685208123273 0),3.1072325059538586
896,POINT Z (-72.27746408621755 -53.26817955728992 0),2.904191221840857
897,POINT Z (-72.2624872799107 -53.26783642272115 0),2.904191221840857
898,POINT Z (-72.24751078118091 -53.26749140870783 0),2.904191221840857
899,POINT Z (-72.23253459169966 -53.26714451533724 0),3.1072325059538586
900,POINT Z (-72.21755871313825 -53.26679574269711 0),3.1072325059538586
901,POINT Z (-72.20258314716767 -53.26644509087569 0),3.1072325059538586
902,POINT Z (-72.18760789545875 -53.26609255996166 0),3.1072325059538586
903,POINT Z (-72.17263295968213 -53.26573815004419 0),3.1072325059538586
904,POINT Z (-72.11273640930249 -53.26430172213982 0),3.1072325059538586
905,POINT Z (-72.02290134556208 -53.26209072563461 0),3.2598444275495893
906,POINT Z (-74.30130639896088 -53.30620799215734 0),3.6840314986403864
907,POINT Z (-74.28630033827541 -53.30611915606876 0),3.6840314986403864
908,POINT Z (-74.27129435806744 -53.30602843249907 0),3.162277660168379
909,POINT Z (-74.24128264584901 -53.30584132300882 0),3.162277660168379
910,POINT Z (-74.226276917221 -53.30574493713581 0),3.54953665975557
911,POINT Z (-74.21127127583532 -53.30564666387662 0),3.6840314986403864
912,POINT Z (-74.1212393543052 -53.30501739064321 0),2.8172691138478405
913,POINT Z (-74.106234370962 -53.3049059064064 0),2.8172691138478405
914,POINT Z (-73.73114693151039 -53.30150555118616 0),4.262769748452453
915,POINT Z (-73.58113550404705 -53.29981527268659 0),3.6590516533172073
916,POINT Z (-73.5361351168047 -53.29927141245142 0),3.2598444275495893
917,POINT Z (-73.52113531537017 -53.29908635415787 0),2.904191221840857
918,POINT Z (-73.50613568057042 -53.29889941016791 0),2.904191221840857
919,POINT Z (-73.49113621409224 -53.29871058052897 0),2.7144176165949063
920,POINT Z (-73.28116230148505 -53.29586900013274 0),2.7144176165949063
921,POINT Z (-73.10121468954537 -53.29313931381184 0),2.5873402367724454
922,POINT Z (-73.08622040489958 -53.29289959131931 0),2.5873402367724454
923,POINT Z (-73.07122633575328 -53.29265798469929 0),2.418271175121957
924,POINT Z (-73.05623248378932 -53.29241449401302 0),2.418271175121957
925,POINT Z (-73.04123885069043 -53.29216911932219 0),2.075781631112427
926,POINT Z (-73.02624543813914 -53.29192186068906 0),1.6475489724420656
927,POINT Z (-72.77139279818267 -53.2874302833259 0),2.418271175121957
928,POINT Z (-72.72642609183939 -53.28658116013713 0),2.7144176165949063
929,POINT Z (-72.71143769917335 -53.28629435392556 0),2.7144176165949063
930,POINT Z (-72.45667579401203 -53.2811306940492 0),2.492882871678434
931,POINT Z (-72.44169229343423 -53.28081001524828 0),2.5873402367724454
932,POINT Z (-72.42670908056606 -53.28048745538261 0),2.5873402367724454
933,POINT Z (-72.32183478704967 -53.2781768734299 0),3.1072325059538586
934,POINT Z (-72.30685393614853 -53.27783926802602 0),3.1072325059538586
935,POINT Z (-72.1720401038464 -53.27471621572774 0),2.904191221840857
936,POINT Z (-72.15706235600871 -53.2743598111196 0),2.904191221840857
937,POINT Z (-72.14208492767344 -53.27400152707923 0),2.904191221840857
938,POINT Z (-72.1271078205117 -53.27364136369722 0),3.1072325059538586
939,POINT Z (-72.1121310361944 -53.27327932106468 0),2.904191221840857
940,POINT Z (-72.0222772035651 -53.27106760617055 0),3.2598444275495893
941,POINT Z (-74.28615040951465 -53.31510741653973 0),3.6840314986403864
942,POINT Z (-74.25613222798165 -53.31492402227398 0),3.54953665975557
943,POINT Z (-74.24112326224967 -53.31482949305622 0),3.3833625914958207
944,POINT Z (-74.12105476060781 -53.31400529254034 0),2.8172691138478405
945,POINT Z (-73.89594410417529 -53.31213428086615 0),4.135185542000137
946,POINT Z (-73.61084488639904 -53.30915474084602 0),3.9148676411688634
947,POINT Z (-73.59584112929763 -53.30897905458463 0),3.9148676411688634
948,POINT Z (-73.58083753050924 -53.30880148178372 0),3.6590516533172073
949,POINT Z (-73.56583409172251 -53.30862202248836 0),3.2598444275495893
950,POINT Z (-73.49081935690646 -53.30769643020574 0),2.7144176165949063
951,POINT Z (-73.47581691358373 -53.30750565291685 0),2.935598535244139
952,POINT Z (-73.2808014000648 -53.30485392536405 0),2.075781631112427
953,POINT Z (-73.26580151573377 -53.30463674637916 0),2.418271175121957
954,POINT Z (-73.25080182683699 -53.30441768195655 0),2.904191221840857
955,POINT Z (-73.23580233506026 -53.30419673215176 0),3.0468307578901648
956,POINT Z (-73.22080304208932 -53.30397389702085 0),3.0468307578901648
957,POINT Z (-73.07082141744694 -53.30164186544538 0),2.5873402367724454
958,POINT Z (-73.05582442255395 -53.30139829556239 0),2.5873402367724454
959,POINT Z (-73.0258310915201 -53.30090550200944 0),2.418271175121957
960,POINT Z (-72.77092505263467 -53.29641246393067 0),2.329986101501426
961,POINT Z (-72.71095739653822 -53.29527616516088 0),2.615320972023661
962,POINT Z (-72.45614215778916 -53.29011082646745 0),2.5873402367724454
963,POINT Z (-72.35124181034041 -53.28782583284642 0),3.1072325059538586
964,POINT Z (-72.33625722490228 -53.28749187980933 0),3.1072325059538586
965,POINT Z (-72.32127293911135 -53.28715604567959 0),2.993795165523909
966,POINT Z (-72.11152533857117 -53.28225690160854 0),2.5873402367724454
967,POINT Z (-72.02165272703382 -53.28004446802582 0),3.2598444275495893
968,POINT Z (-74.25597591201458 -53.32391220913356 0),3.54953665975557
969,POINT Z (-74.24096379303742 -53.32381764914754 0),3.54953665975557
970,POINT Z (-74.225951759735 -53.3237212005224 0),3.54953665975557
971,POINT Z (-74.1358814539239 -53.32310284875533 0),3.3833625914958207
972,POINT Z (-74.12087006776052 -53.32299318036912 0),3.162277660168379
973,POINT Z (-74.060825532251 -53.32253562281303 0),3.3833625914958207
974,POINT Z (-73.89571212984262 -53.32112155975242 0),4.135185542000137
975,POINT Z (-73.625560115048 -53.31831490634865 0),4.063205168887381
976,POINT Z (-73.58053939696978 -53.31778767610379 0),3.6590516533172073
977,POINT Z (-73.56553280892462 -53.31760815841324 0),3.1072325059538586
978,POINT Z (-73.5505263826862 -53.31742675366043 0),2.904191221840857
979,POINT Z (-73.5355201199441 -53.31724346189144 0),3.2598444275495893
980,POINT Z (-73.47549673772652 -53.31649142559133 0),3.1408356049500394
981,POINT Z (-73.43048100054705 -53.31590758702386 0),2.7144176165949063
982,POINT Z (-73.41547610658651 -53.31570920084055 0),2.7144176165949063
983,POINT Z (-73.40047139132324 -53.31550892807704 0),2.615320972023661
984,POINT Z (-73.22042936098853 -53.31295852063832 0),2.904191221840857
985,POINT Z (-73.20542712238411 -53.31273372713142 0),2.904191221840857
986,POINT Z (-73.19042508610214 -53.31250704779938 0),2.904191221840857
987,POINT Z (-73.04041622197055 -53.31013654698606 0),2.5873402367724454
988,POINT Z (-73.02541652251085 -53.30988912747846 0),2.5873402367724454
989,POINT Z (-73.01041704560154 -53.30963982286736 0),2.154434690031884
990,POINT Z (-72.99541779292734 -53.30938863321602 0),2.418271175121957
991,POINT Z (-72.77045705610007 -53.30539462807342 0),2.329986101501426
992,POINT Z (-72.74046643708613 -53.30483006156754 0),2.329986101501426
993,POINT Z (-72.72547150853454 -53.30454495254783 0),2.7144176165949063
994,POINT Z (-72.71047683619518 -53.30425795977976 0),2.492882871678434
995,POINT Z (-72.51557017582132 -53.30035566644857 0),2.492882871678434
996,POINT Z (-72.50057926690181 -53.30004230905915 0),2.492882871678434
997,POINT Z (-72.48558863939387 -53.29972706906259 0),2.5873402367724454
998,POINT Z (-72.4705982949759 -53.29940994653872 0),2.5873402367724454
999,POINT Z (-72.45560823532612 -53.2990909415679 0),2.5873402367724454
