NC_c,NC_1,NC_3,NC_5,UN_c,UN_1,UN_3,UN_5,pop_c,pop_1,pop_3,pop_5,lat,lng
0.5358591905915158,0.660752372751532,0.6608650042839941,0.6609097395418199,5140016.0,3708881.0,3713945.0,3692706.5,64966,63273.0,106007.0,56791.0,43.50108918483467,64.50000000000001
0.6544598315467455,0.8032464872225658,0.7982531832223986,0.7951559209741431,4036003.5,2183763.5,2359553.5,2427857.5,51440,49322.0,78473.0,47098.0,43.50108918483467,65.50000000000001
0.49400816393940206,0.6867058481643868,0.685598729474945,0.586398018594562,9068750.0,7643616.0,5818820.5,7664996.0,43409,43802.0,60175.0,44225.0,43.50108918483467,66.5
0.4783291532546536,0.5211773948335955,0.6004701346713153,0.6044521733247618,5703743.5,9313047.0,4722280.0,4537091.0,90400,37991.0,56457.0,38703.0,43.50108918483467,67.5
0.4841957486289722,0.4930509008191264,0.5075293874058523,0.5084997348747129,6040825.5,6777402.0,6079465.5,6000885.0,228411,8623.0,32129.0,8680.0,43.50108918483467,68.5
0.3500447644247079,0.361636574139214,0.3619261599124701,0.3617030236091286,6805270.5,7009634.5,7008106.0,6949934.5,32751,11958.0,42852.0,12255.0,43.50108918483467,69.49999999999999
0.5084261347040309,0.5253336574488777,0.553656545423308,0.5550275037599327,5220511.5,5986865.0,4876350.0,4809576.0,94060,28497.0,44061.0,28811.0,43.50108918483467,70.5
0.3817955515051765,0.4158532362627711,0.4088760537050063,0.4091750027242206,7049415.0,10162462.0,6899545.5,6864206.0,377692,15659.0,27995.0,15674.0,43.50108918483467,71.5
0.34536224894718254,0.4453057122203543,0.4421566922717618,0.441142983508632,8619648.0,7691852.5,7362720.0,7551162.0,93120,1771.0,63052.0,1781.0,43.50108918483467,72.5
0.5163549558080808,0.5578166126733487,0.5581466998904493,0.5541671170089123,6459702.5,6111348.5,6001179.5,6154418.0,75515,2957.0,61361.0,2920.0,43.501089184834676,73.5
0.49548413789770823,0.6192385930281589,0.6157827274792489,0.6146919779018243,10106378.0,8052905.0,8023492.5,8034597.0,149510,1953.0,101784.0,2473.0,43.50108918483467,74.50000000000001
0.36458196996906805,0.42449543826319736,0.4301046379063705,0.43054941186471624,10180634.0,10464518.0,9888732.0,9873919.0,91222,7081.0,11516.0,7095.0,43.50108918483467,75.5
0.5208454331942004,0.5611506185453591,0.5887417203739056,0.5927573501523302,6265876.0,8057634.5,6071176.5,5577959.0,174675,30968.0,47067.0,31266.0,43.50108918483467,76.5
0.48913885883513775,0.59159844317352,0.6116608799591939,0.6139263657842816,5965441.0,7131795.5,5046136.0,4648159.0,162990,681.0,10401.0,682.0,43.50108918483467,77.5
0.5683500474232098,0.5620556024161631,0.591768913372661,0.5960939848920771,5350659.0,7472393.0,5362506.0,5116971.0,164620,4237.0,29644.0,4281.0,43.50108918483467,78.49999999999999
0.6618350979883973,0.6593894751357888,0.6630340418680585,0.6628389258440212,4515847.0,4836227.0,4612696.0,4587612.5,136197,3747.0,55779.0,3907.0,43.50108918483467,79.49999999999997
0.603511415939004,0.6035734135598717,0.602835891588396,0.6030457655731157,4536078.0,6062694.5,4556582.0,4434330.5,98813,13095.0,74657.0,13161.0,43.50108918483467,80.49999999999999
0.5795335871630904,0.5816072500301104,0.570836435333853,0.5780747549035801,19166250.0,19689608.0,20028552.0,19159060.0,526340,410619.0,491636.0,412579.0,43.50108918483467,81.5
0.678860738072031,0.6779911591374868,0.6692022589323644,0.6762264105988967,14839537.0,13132891.0,13838684.0,14295811.0,711860,571114.0,670354.0,573530.0,43.50108918483467,82.49999999999999
0.6595970846823191,0.6600732540122468,0.6491955251399965,0.6600541809501019,10381683.0,8628330.0,8936222.0,9432735.0,358515,285829.0,336931.0,287523.0,43.50108918483467,83.49999999999999
0.6711294374963687,0.6570314983225054,0.663904319551529,0.6557613586685331,6430082.5,4928948.5,4474730.5,5300957.0,261378,195247.0,240749.0,196171.0,43.50108918483467,84.5
0.5677551574464348,0.6595276699428095,0.6585160868885338,0.6579272462197451,11909171.0,6512202.0,6721699.0,7635852.0,50025,35427.0,45366.0,35623.0,43.50108918483467,85.5
0.45815318984175085,0.6253742853729095,0.6376123271042926,0.5757489305235661,13401029.0,7449768.0,6683116.5,8284483.0,81262,57102.0,73533.0,57391.0,43.501089184834676,86.5
0.7665269375564764,0.8282504796032443,0.8241288450992768,0.8188032113849032,9482345.0,6457394.5,6799108.5,7552365.5,234708,185396.0,220643.0,186239.0,43.50108918483467,87.50000000000001
0.48954674597057785,0.6786731296556048,0.6785432482403032,0.659327582851887,9873683.0,4853139.5,4617444.0,6253550.5,78323,58923.0,72302.0,59292.0,43.50108918483467,88.50000000000001
0.8044659043422208,0.8666004770624949,0.8687767027701008,0.8616008086755013,11301062.0,6866519.0,7350568.0,8135456.0,275637,214536.0,257103.0,215910.0,43.50108918483467,89.5
0.6076811283725326,0.7431236467513211,0.7446652659916513,0.7439802764714695,12830099.0,6727528.5,6866166.5,8155028.0,128433,102162.0,120842.0,102845.0,43.50108918483467,90.5
0.5905895428272858,0.7024973109952223,0.7030822879630723,0.6998726742589302,3276858.25,1048490.4375,1033944.375,1194432.625,29069,23547.0,27483.0,23643.0,43.50108918483467,91.5
0.750000893700413,0.7889660642046142,0.7904196241183907,0.7878410824132686,3496685.0,1414460.125,1378268.875,1857528.125,109817,87844.0,103364.0,87981.0,43.50108918483467,92.49999999999997
0.7731809842357963,0.789984265516406,0.7903269434979063,0.7874485564858751,5422349.0,3459934.25,3390851.75,4160769.75,104199,80158.0,96927.0,80330.0,43.50108918483467,93.49999999999999
0.69209428946447,0.7861901732194689,0.7862707614591884,0.7836558164176304,2300910.25,626570.125,616538.75,706867.625,27738,21138.0,25900.0,21204.0,43.50108918483467,94.5
0.6245907109198804,0.8200525220355083,0.8202835980981231,0.8158477890543594,1562231.125,120771.1875,125771.828125,137175.0625,5020,3964.0,4809.0,3978.0,43.50108918483467,95.5
0.6130561410351386,0.9402313185378716,0.9400489739829265,0.9410033847800886,1922670.25,7790.9111328125,7813.43408203125,7657.33984375,1560,1045.0,1562.0,1045.0,43.50108918483467,96.5
0.5050689532971648,0.9586900937632069,0.9587923616560134,0.9591510294239998,2421708.5,5404.330078125,5389.51611328125,5339.4404296875,1027,681.0,1028.0,681.0,43.50108918483467,97.50000000000001
0.4538360399107435,0.950877835327434,0.9505876244686604,0.9511041989960614,2631309.0,6218.03173828125,6257.421875,6187.30712890625,1458,648.0,1773.0,956.0,43.50108918483467,98.50000000000001
0.46724751360270456,0.8267721607409179,0.8247441467453307,0.8237689418299535,2095288.625,23326.392578125,23693.28515625,23870.615234375,1516,984.0,2024.0,1263.0,43.50108918483467,99.5
0.5099356200571302,0.9512983183531102,0.9514628066246335,0.951409884024476,2965851.25,7107.38720703125,7080.0908203125,7089.08154296875,2048,1834.0,2697.0,1834.0,43.50108918483467,100.5
0.618505641065224,0.9683351744324238,0.9683534706270077,0.9684175878023331,2120326.0,6203.0146484375,6198.859375,6185.65673828125,2004,1554.0,2445.0,1554.0,43.50108918483467,101.5
0.5423956761202406,0.5739980700113932,0.5725449477493113,0.574086495032014,3574281.25,1209587.75,1223609.75,1211259.25,2383,1879.0,2957.0,1878.0,43.50108918483467,102.49999999999997
0.49284741204938703,0.7298349113216422,0.7313598812409934,0.7255203904920365,3139379.5,407294.4375,393553.375,482777.65625,2290,2135.0,3123.0,2131.0,43.50108918483467,103.49999999999999
0.5496174504871132,0.7857122115336227,0.7873813761545765,0.7669951115349148,2581123.25,200397.640625,196002.0,270804.28125,25255,29079.0,39051.0,29078.0,43.501089184834676,104.50000000000001
0.6031576973358111,0.9341262622649934,0.9341438044293178,0.9332680474613726,2128839.5,13914.3408203125,13906.2724609375,14179.6025390625,6196,7436.0,9914.0,7436.0,43.50108918483467,105.5
0.505017138665839,0.9636740645624806,0.9629675501931776,0.9635718830727922,2644711.0,6676.50146484375,6823.07958984375,6695.31201171875,5998,7198.0,9598.0,7198.0,43.50108918483467,106.49999999999999
0.5886056597682966,0.9774401994467258,0.977889138761006,0.9773722778879281,2009162.125,4824.3291015625,4723.73779296875,4839.63134765625,4716,5675.0,7551.0,5675.0,43.50108918483467,107.5
0.5883472564551032,0.9394335716439728,0.9388836471139679,0.9302174016586497,2275827.75,18998.4375,19207.7734375,22709.11328125,1777,2355.0,2827.0,2353.0,43.50108918483467,108.5
0.4746832062788863,0.7543255376552044,0.755582962709227,0.7363980234121249,3117990.25,184191.234375,180747.453125,257285.5625,1900,2575.0,3058.0,2575.0,43.50108918483467,109.49999999999999
0.6489098509067526,0.8240976570406295,0.8249985815471719,0.7946160294994468,2053169.75,208904.546875,205881.796875,255551.1875,1721,2270.0,2688.0,2270.0,43.50108918483467,110.5
0.6456620236437262,0.7759329059692931,0.7755260362026045,0.6980517320771954,3600879.25,1522900.125,1465039.875,2455704.5,55720,48800.0,57475.0,48883.0,43.50108918483467,111.50000000000001
0.6305371578728757,0.6848128283046634,0.7018537106286662,0.6448825727223508,4959815.5,4091350.75,3820471.0,4746868.5,25922,20614.0,24331.0,20648.0,43.50108918483467,112.5
0.5588656223853864,0.5744972673580973,0.576867515327371,0.5584160136294586,5537139.0,5334118.0,5247411.5,5562818.5,15476,12225.0,14603.0,12236.0,43.50108918483467,113.5
0.6501926563844819,0.6426048034581552,0.642697837911787,0.6405820574843948,4418702.0,4510294.5,4507872.0,4517178.0,15013,11790.0,14116.0,11939.0,43.50108918483467,114.49999999999999
0.6727462241581926,0.6718480252293273,0.6719300834193724,0.6494306541842038,4366455.5,4395038.5,4391340.5,4641206.5,131093,106432.0,124264.0,107553.0,43.50108918483467,115.49999999999999
0.6722233881231786,0.6693814033278561,0.6694745704026945,0.6694180238990058,4759006.0,4736038.0,4668047.0,4755128.5,124646,101139.0,118225.0,101838.0,43.50108918483467,116.5
0.6682380410617784,0.6633742177431956,0.6649225436622673,0.6524523597892274,5715495.5,5284570.0,5151356.5,6035586.0,277016,224594.0,261874.0,225943.0,43.50108918483467,117.5
0.6703630217747386,0.6955364988738122,0.6939872338148317,0.653286265837051,4456806.0,4164317.5,3768365.75,5335958.0,327421,266361.0,309518.0,267600.0,43.50108918483467,118.50000000000001
0.509250604557797,0.487917917118356,0.4847776847706691,0.49198547846641955,15169160.0,14668241.0,13703743.0,17524790.0,412624,335362.0,389832.0,337028.0,43.50108918483467,119.49999999999999
0.6150084697815039,0.6000106588898875,0.5987051265332535,0.598216265919079,13622779.0,12856531.0,11564372.0,18021876.0,599179,486026.0,566052.0,488243.0,43.50108918483467,120.50000000000001
0.5492027984042263,0.5689476055605592,0.5690846450316004,0.48982992024963873,58943256.0,52572188.0,52037552.0,81897056.0,902422,730049.0,851457.0,732688.0,43.50108918483467,121.5
0.47426539360324504,0.530799957015402,0.5387168781393437,0.4923015279859667,55288392.0,44011452.0,41217064.0,69517584.0,1181860,958796.0,1116040.0,961636.0,43.50108918483467,122.49999999999999
0.5506608062076465,0.5557520431480933,0.5557841215485556,0.5278123080918616,93178800.0,87937760.0,93199448.0,111706160.0,1506610,1215002.0,1420050.0,1218436.0,43.50108918483467,123.5
0.47736064982519844,0.4326952352217971,0.42760398905650177,0.42627859849751604,171481600.0,184719696.0,207116432.0,206415744.0,2694810,2064837.0,2479275.0,2068410.0,43.50108918483467,124.5
0.6064196846536063,0.5318983876150231,0.5311182180654658,0.5183371844226312,77070784.0,90953072.0,96101920.0,107261608.0,1655039,800201.0,1561132.0,801596.0,43.50108918483467,125.50000000000001
0.4569851890738865,0.41044886811219483,0.40882405101421726,0.3991459417302726,98918280.0,107602288.0,111471664.0,123958288.0,1744365,460545.0,1646685.0,461420.0,43.50108918483467,126.50000000000003
0.403898768904266,0.3428214404413539,0.3405385504914066,0.3490998663206439,51821040.0,53102956.0,49646020.0,70056824.0,891552,717234.0,842562.0,719036.0,43.50108918483467,127.5
0.36647661690111777,0.36224922061489395,0.35645273928671883,0.36193356865611076,55347000.0,52914524.0,50609612.0,68756640.0,635297,517128.0,600681.0,519014.0,43.50108918483467,128.5
0.577731349858646,0.5802845433326832,0.5761673986932911,0.555241996186656,24109410.0,21701752.0,20379894.0,28952732.0,748809,519537.0,696254.0,521527.0,43.50108918483467,129.49999999999997
0.578984648938502,0.6010678083079904,0.5951756945247724,0.5712625144958074,35988372.0,30815348.0,30153876.0,43282476.0,521400,326956.0,406112.0,328309.0,43.50108918483467,130.50000000000003
0.4686281836590424,0.465307063939568,0.4608973982030411,0.4618052434745224,46495340.0,44654872.0,42759104.0,57053376.0,734432,417990.0,674258.0,424584.0,43.50108918483467,131.5
0.6621588912396457,0.595589497768636,0.6111793863642176,0.6258737487985098,13943635.0,18729978.0,15931794.0,17193132.0,405775,265603.0,363948.0,273465.0,43.50108918483467,132.5
0.6654827049080008,0.6709626896100769,0.6773450229624286,0.6606070541265675,4906082.5,6384650.5,4792521.5,5025754.5,141039,71913.0,123387.0,74343.0,43.50108918483467,133.5
0.7129253697735428,0.744001967223003,0.7436972096881896,0.7459093645459238,2929741.0,2902977.5,2657232.25,2578044.75,76081,50111.0,66595.0,53057.0,43.50108918483467,134.5
0.8795469473889241,0.8724138917877289,0.8744661870450574,0.8749134199831335,682722.0,780738.4375,698335.4375,718492.8125,52008,31426.0,43769.0,34183.0,43.50108918483467,135.50000000000003
0.7347295571255584,0.8304549144141692,0.8524095041403451,0.7725262756324811,382764.09375,180597.390625,155030.625,311851.71875,11672,5696.0,7944.0,6544.0,43.50108918483467,140.5
0.6740853721810237,0.7660080491730894,0.7680256744801286,0.7034009508665416,10395972.0,6685706.0,5889656.0,8494716.0,207582,101942.0,141291.0,117305.0,43.50108918483467,141.5
0.8280185984950833,0.850895365489789,0.8495884883717043,0.8493023257572377,4876862.5,3813505.5,2879632.0,3986065.0,429648,212419.0,292440.0,183914.0,43.50108918483467,142.50000000000003
0.8087330349921712,0.8488453884226617,0.84132989610096,0.8327785686094711,4580371.0,2783686.0,2323034.25,3857319.5,282679,139449.0,192445.0,160826.0,43.50108918483467,143.5
0.8775381173138141,0.8745332210878348,0.8732542613490742,0.8729970184478661,4042490.75,3677823.75,2868305.75,4004134.0,248302,121623.0,168999.0,137415.0,43.50108918483467,144.5
0.8606253838270361,0.8208467761169358,0.8167064106693687,0.8155316662236083,1060418.875,1250692.125,1105653.875,1316019.875,13529,6669.0,9205.0,7690.0,43.50108918483467,145.49999999999997
0.9343733446768142,0.9344459291503547,0.9301246960148923,0.9316434555754197,122964.0078125,117829.984375,144997.640625,131907.546875,6192,6233.0,4400.0,7898.0,42.501086529928024,-124.5
0.8776642308813214,0.877165186952387,0.8610851263720334,0.8774064902010151,723892.125,717117.5,946764.875,724299.3125,54374,44892.0,32390.0,54791.0,42.501086529928024,-123.5
0.8270802855752972,0.8280489746211398,0.8249846583943606,0.8273864491144852,1365699.5,1154698.25,1870893.875,1323502.75,19220,16452.0,13769.0,20869.0,42.501086529928024,-122.50000000000001
0.7665203456822565,0.7567689542587752,0.7444676330448022,0.7550276532319146,2729549.0,2397777.0,3844971.25,2903181.0,20835,21296.0,14998.0,27042.0,42.501086529928024,-121.5
0.8069406589213132,0.8503852872331225,0.8468275680925615,0.8501343210988443,1351802.375,987720.875,1260799.125,1020360.25,8433,8711.0,6292.0,11036.0,42.501086529928024,-120.49999999999999
0.6732402302478072,0.8138965802626259,0.8136457106223184,0.8138797691276027,1858000.0,1057886.0,1086858.375,1057328.0,269,261.0,239.0,348.0,42.50108652992803,-119.49999999999999
0.635020367510647,0.8072312816880642,0.8015565775147543,0.803442365320621,2225447.25,1106765.5,1303440.0,1183377.5,331,331.0,331.0,332.0,42.501086529928024,-118.49999999999997
0.5832773388778972,0.7342595264228859,0.7354131073288682,0.7338593928625753,2793000.5,1586411.5,1998863.75,1886163.5,442,442.0,438.0,662.0,42.501086529928024,-117.5
0.5677844315074807,0.7270052959145147,0.7142970457924608,0.7205673507503058,2449833.5,1085101.875,1919350.875,1756207.375,612,617.0,418.0,811.0,42.501086529928024,-116.5
0.5874803817738184,0.7178713446503621,0.705338228254025,0.7079752406392144,2531432.0,1593797.25,2158600.5,2054534.5,14012,14620.0,10160.0,18702.0,42.501086529928024,-115.49999999999999
0.5844136897598133,0.6233275157562419,0.6061294717777123,0.6083721816899527,5467997.5,4991802.0,6078421.5,5661790.0,23671,24611.0,17077.0,31351.0,42.501086529928024,-114.49999999999999
0.46770960258938704,0.4839820801546997,0.4907288071528321,0.48161267473721914,9152793.0,8838035.0,9838271.0,9647382.0,23591,21689.0,16482.0,27135.0,42.501086529928024,-113.5
0.5380026303001924,0.6320861315541703,0.6190080351546576,0.6220154355308799,8836316.0,6709384.0,8790764.0,7357748.5,15608,15694.0,11279.0,19878.0,42.501086529928024,-112.5
0.5837552994444697,0.7309058675567295,0.7389744446352794,0.7280875463043692,9819692.0,5993905.5,7477348.5,6246790.0,52184,53700.0,37599.0,67946.0,42.501086529928024,-111.5
0.7575112072160894,0.8264254632357243,0.7885918852655568,0.822095320560235,3096989.75,1863122.0,3842131.5,2382109.5,20726,21470.0,14723.0,25552.0,42.501086529928024,-110.5
0.7040788883243968,0.7565157584617765,0.7532140836483906,0.7628627501480784,3093512.25,2121177.25,3387401.75,2543071.25,29050,29693.0,21211.0,36910.0,42.501086529928024,-109.49999999999999
0.6582999164740315,0.7778106699944423,0.7586085502775357,0.7767713846989779,1341932.0,848934.4375,1032348.3125,889659.0625,448,459.0,370.0,542.0,42.501086529928024,-108.5
0.7588624844236369,0.8188250364670646,0.8156820987871248,0.8160560323417578,1128273.875,796337.25,1180105.5,888775.3125,9601,6275.0,4977.0,7736.0,42.501086529928024,-107.5
0.72134087130498,0.7285483264483348,0.6744419479279382,0.7184447339747515,1207687.625,961219.0625,2738793.25,1302225.625,3054,3142.0,2256.0,3803.0,42.501086529928024,-106.49999999999999
0.6230931436901067,0.6714067383342402,0.5537020501728226,0.5793912538734088,3142082.5,2104345.75,5920938.5,3738304.5,3802,4355.0,2927.0,5349.0,42.501086529928024,-105.5
0.6977564223727796,0.7017378409640873,0.7027370195821402,0.6967831817871805,2394566.0,2194590.0,3200191.75,2449639.25,13694,10552.0,8706.0,13371.0,42.501086529928024,-104.50000000000001
0.6125246460383041,0.6531035652100629,0.6216265345441564,0.6317304456491203,3558782.5,2603443.0,5186088.5,3497481.0,23809,21468.0,15079.0,27484.0,42.501086529928024,-103.49999999999999
0.5385341069907201,0.5512782903419529,0.534233667279917,0.5407225317489945,5943497.5,5580086.0,7439599.0,6064065.0,12321,12854.0,8984.0,16542.0,42.501086529928024,-102.5
0.5006750259113217,0.502999843877664,0.49260313025167546,0.502296120429575,5099946.5,4937456.5,6264956.0,5338439.5,21013,21967.0,15330.0,27993.0,42.501086529928024,-101.5
0.48419016529170683,0.49722771623459633,0.48023526696741103,0.49579183518275727,7062362.0,7035552.5,10099035.0,7113094.5,10535,7341.0,5499.0,6919.0,42.501086529928024,-100.5
0.6175129562161848,0.6511362395008982,0.6565998498984361,0.6511834405659553,11410801.0,10117250.0,13159341.0,10399942.0,13371,13958.0,9704.0,17775.0,42.501086529928024,-99.5
0.5764918867122167,0.5820190291714092,0.5889926648013,0.5816943473497097,24969232.0,23201480.0,30944568.0,24085832.0,32069,33383.0,23300.0,42508.0,42.501086529928024,-98.50000000000001
0.6028849592883193,0.6103130657849545,0.6148970655740392,0.6026838774879838,35618900.0,32304308.0,42094696.0,33639704.0,44179,43356.0,30786.0,54714.0,42.501086529928024,-97.50000000000001
0.5682384003614452,0.5696232353281387,0.570497949862685,0.5697942687234585,51665384.0,47416340.0,60022348.0,46468204.0,95782,77068.0,69900.0,96890.0,42.501086529928024,-96.5
0.5257615606686941,0.6088992034670674,0.6029579074494583,0.6083682889903635,62412404.0,47533108.0,61264948.0,46024684.0,60548,59149.0,42051.0,75122.0,42.501086529928024,-95.5
0.6075969657942607,0.7482064284109168,0.7623122204839718,0.7405085857886089,55813568.0,33408662.0,39816160.0,33276770.0,47049,44228.0,30944.0,56300.0,42.501086529928024,-94.5
0.6086657678760768,0.752136896731939,0.745508689735038,0.7437812491901344,59442092.0,35338612.0,45878480.0,35275472.0,62411,61402.0,43303.0,68719.0,42.501086529928024,-93.49999999999999
0.6337792136737558,0.7564174112355273,0.6905756497498344,0.7433880710390698,56611792.0,35465660.0,57714716.0,35884296.0,79226,68929.0,50792.0,87080.0,42.501086529928024,-92.49999999999997
0.7225845719349887,0.8020196660438142,0.8007024881150293,0.7919152162607778,39416560.0,26573158.0,35193160.0,26664700.0,93983,78370.0,59074.0,94650.0,42.501086529928024,-91.5
0.8241386304449588,0.8296014082784262,0.8183719942423187,0.8172151336047081,13179044.0,10671038.0,21564898.0,12506860.0,90992,88288.0,63017.0,105933.0,42.501086529928024,-90.5
0.7792777932283661,0.7791134216723103,0.7679510861928303,0.7658729623916017,18444404.0,14240123.0,31996898.0,17649884.0,121546,105799.0,79409.0,128924.0,42.501086529928024,-89.5
0.7689616844902737,0.7308404680490317,0.7390229749324457,0.7286795701431595,27073628.0,28755004.0,39656720.0,27558168.0,175423,88438.0,82450.0,101367.0,42.501086529928024,-88.50000000000001
0.7475465399208623,0.789536256462821,0.7977339003394612,0.7869859291620401,23593644.0,18174046.0,23930544.0,16668789.0,202496,48957.0,62273.0,28086.0,42.501086529928024,-87.50000000000001
0.8040409118795128,0.7642147901274177,0.8047662879438519,0.7511098174858262,11626723.0,11752760.0,16658115.0,12127879.0,242098,31551.0,60211.0,7275.0,42.501086529928024,-86.5
0.8275235083724071,0.8272491602961252,0.8286432921270191,0.6658501522595983,13337149.0,11673023.0,18194074.0,21741524.0,223967,110965.0,109883.0,80437.0,42.501086529928024,-85.5
0.8112908642248428,0.805573393937345,0.8085214417430002,0.7995760464442428,10809408.0,9684670.0,15402019.0,9694869.0,238869,42385.0,60221.0,43654.0,42.501086529928024,-84.5
0.813059359426731,0.8060505313480121,0.8078576499428918,0.8060182349843386,7253833.0,6096537.0,11749610.0,6329715.0,226727,42294.0,41678.0,46257.0,42.501086529928024,-83.49999999999999
0.8080096573790503,0.7841709853388962,0.7688164587252884,0.783791055195509,9581447.0,10183065.0,15356990.0,9655549.0,111094,48425.0,49195.0,44472.0,42.501086529928024,-82.49999999999999
0.8026278825992972,0.7796073877689567,0.771332648325974,0.7781062823402071,17514058.0,18917652.0,26600348.0,18709212.0,97353,52357.0,46586.0,56076.0,42.501086529928024,-81.5
0.8272084627600522,0.816341626663416,0.8140192925062129,0.816467584375498,12756432.0,13174275.0,18982722.0,12934701.0,180071,22155.0,51128.0,10930.0,42.501086529928024,-80.50000000000001
0.8175926222922844,0.7159532506888255,0.6817898695926148,0.7161866675236894,5755025.0,8712629.0,14529374.0,8548394.0,111885,7301.0,7339.0,7200.0,42.501086529928024,-79.49999999999997
0.7096946488617835,0.6807725552036138,0.6898061674597409,0.6745583052009436,11692336.0,10536852.0,22658848.0,11727091.0,183879,53195.0,64277.0,48672.0,42.501086529928024,-78.49999999999999
0.8184366670667993,0.7991091506659748,0.7806730199027402,0.7773227665081068,16177980.0,11683181.0,37896600.0,18399916.0,458623,257176.0,233286.0,259558.0,42.501086529928024,-77.5
0.8411542553048292,0.8390711540994364,0.7704511960224307,0.8378412522140211,9204696.0,6686076.0,24192378.0,8833686.0,409528,236338.0,209789.0,246966.0,42.501086529928024,-76.5
0.8260429699145679,0.8264039468199528,0.8248625999804057,0.8258039668499813,7599439.5,6286900.5,15316490.0,7295063.0,382378,215254.0,187795.0,199674.0,42.501086529928024,-75.5
0.783577616117939,0.8047464945450271,0.781960904701662,0.7832755212111306,4333212.0,2973469.75,9862531.0,4396810.0,222384,146617.0,126136.0,159365.0,42.501086529928024,-74.50000000000001
0.8774073957025877,0.8763103601405553,0.8754551129056132,0.8718527823151343,1313089.875,1197689.875,2152313.25,1366554.625,241632,75217.0,81731.0,81740.0,42.501086529928024,-73.5
0.8655010215575254,0.8597640875029035,0.8547955919759522,0.848647789657475,918432.125,886915.4375,1163651.5,1004326.5,232931,83594.0,73752.0,80500.0,42.501086529928024,-72.50000000000001
0.8824635431839815,0.8720147206885367,0.8800235244436764,0.8674622352998557,633828.625,713006.375,699054.8125,750012.125,137817,4730.0,10639.0,2246.0,42.501086529928024,-71.49999999999999
0.9361905741072204,0.9301057813799559,0.933543971214014,0.9280039411298662,31623.4609375,36177.4921875,34679.578125,37893.84765625,5654,81.0,65.0,96.0,42.501086529928024,-70.5
0.9001101621291029,0.8989945370777268,0.8986961310305636,0.8990113627584705,18358.9140625,14710.0947265625,14172.08203125,18689.138671875,4932,2961.0,4439.0,3621.0,42.501086529928024,-9.499999999999996
0.8952842345334069,0.8996200193043592,0.8935278915932438,0.8891553977414729,1203462.375,632667.0625,797626.75,1297285.875,446589,76749.0,356499.0,76195.0,42.501086529928024,-8.500000000000004
0.8682482895865883,0.8682762338131976,0.869054035183275,0.86945649560888,3024511.5,1664297.25,1845421.875,3017075.0,296909,148510.0,258582.0,170501.0,42.501086529928024,-7.500000000000001
0.8300501155997523,0.8286854532606546,0.8270915484283815,0.8258005242224319,1519187.625,1151325.75,1336438.125,1560550.5,178757,68979.0,131484.0,82812.0,42.501086529928024,-6.500000000000001
0.7676406674837637,0.7374300206567148,0.7377248765422102,0.7444746120234659,7125219.0,6992895.5,8032824.0,7950975.5,162025,107965.0,145991.0,126613.0,42.501086529928024,-5.499999999999999
0.8292592430229423,0.6784465789125272,0.6779731839388923,0.6790474044995541,6722436.5,11327527.0,12967314.0,13150089.0,96101,76716.0,86671.0,93858.0,42.501086529928024,-4.499999999999999
0.8247825065302687,0.7443054019029103,0.7437185718935924,0.73235023683665,6989897.5,8619155.0,9901230.0,11124280.0,85972,63103.0,77457.0,76283.0,42.501086529928024,-3.5
0.8352871954520423,0.8025099638580078,0.8004019894333357,0.7656304832784679,6346934.5,6352118.5,7529015.0,9237742.0,220222,83597.0,180707.0,97175.0,42.501086529928024,-2.5
0.7734174815403282,0.7249068626851222,0.7280013518017852,0.7115970898255418,12804963.0,12770904.0,14688471.0,16757365.0,204409,103063.0,177262.0,124077.0,42.501086529928024,-1.4999999999999998
0.8330295350146096,0.769461316426523,0.7696829631510361,0.7618564027731777,4187154.75,4443759.0,5050854.0,6102955.5,99165,63897.0,77416.0,76968.0,42.501086529928024,-0.5
0.8348386547273492,0.8183666016146925,0.8185417669789934,0.8196077266012441,3524381.25,2243009.0,2567930.5,3830425.0,118637,86817.0,95841.0,102428.0,42.501086529928024,0.5
0.8533945912342171,0.8502282033542453,0.8500862658036564,0.8457210762256754,2338914.25,1529444.875,1745023.75,2395638.5,128268,89994.0,101829.0,102866.0,42.501086529928024,1.4999999999999998
0.8761153320779985,0.8551608187427273,0.8537012826971316,0.8361823058426184,2359661.25,1880514.875,2147015.75,3111219.75,195139,123424.0,150799.0,137568.0,42.501086529928024,2.5
0.7308243473133428,0.7340088404492376,0.7264623017155869,0.6951786040345082,533644.0625,465054.6875,542055.125,607662.0625,10111,3364.0,9006.0,4071.0,42.501086529928024,3.5
0.9091645988735405,0.9062121004213262,0.905326348457153,0.8967072541026994,46924.7421875,45046.22265625,45890.765625,52291.96875,8450,8269.0,6467.0,9709.0,42.501086529928024,8.500000000000004
0.8641762683982331,0.8708473678844905,0.8686709830100618,0.8543679816401565,300455.8125,231360.8125,245455.328125,310509.78125,32315,28932.0,23341.0,33947.0,42.501086529928024,9.499999999999996
0.9050677518873878,0.8289801712187673,0.8270001489655489,0.8239803531650203,132501.234375,178702.125,200041.046875,244323.71875,7705,5377.0,6131.0,6469.0,42.501086529928024,10.499999999999998
0.8471288369449272,0.8313853836916589,0.8313086873593342,0.8183995791188747,4730777.0,4021161.5,4532507.5,5536364.5,274753,198111.0,219195.0,239478.0,42.501086529928024,11.5
