fid,country,region,UN_c,UN_1,UN_3,UN_5,NC_c,NC_1,NC_3,NC_5,pop_c,pop_1,pop_3,pop_5
19293,Turkey,Eurasia,1641742.875,3086305.75,4404910.5,2907268.75,0.883800582531954,0.784909925841697,0.688228868300173,0.794229084031777,35192.49609375,36038.8828125,52634.02734375,36102.3046875
19294,Turkey,Eurasia,880702.75,1127633.625,1685270.5,1196031.125,0.84864422980914,0.808155296174823,0.710372864729404,0.79445254134086,1736.857421875,1584.51147460938,2237.36157226562,1585.79443359375
19295,Turkey,Eurasia,8126132.0,9003701.0,12593146.0,8570202.0,0.655576138519381,0.616271539094594,0.466242983314914,0.636754354161497,14913.7900390625,6165.59423828125,19916.421875,6171.46923828125
19296,Syrian Arab Republic,Eurasia,18880264.0,21595034.0,26634612.0,19288282.0,0.574954661714117,0.59298923314505,0.400383508003213,0.565769083120686,561788.6875,13175.109375,1083928.375,12951.9892578125
19297,Syrian Arab Republic,Eurasia,24271620.0,28472786.0,34217352.0,29844390.0,0.636918727280887,0.570496902298949,0.488139658035274,0.553555176592021,2688288.75,215410.984375,5260583.5,212069.671875
19298,Syrian Arab Republic,Eurasia,24023972.0,24833568.0,30425852.0,24210204.0,0.436334382300691,0.400070270836482,0.286129426823851,0.431964889391052,830626.75,528114.125,1637322.875,488458.5625
19299,Syrian Arab Republic,Eurasia,19420916.0,17905816.0,22198930.0,17693096.0,0.41610697858753,0.412908589459211,0.332585532534927,0.468054169969074,312252.4375,145136.28125,360108.75,142766
19300,Syrian Arab Republic,Eurasia,24648560.0,29001326.0,27758612.0,24425586.0,0.438313154722433,0.433224642515949,0.367441862584913,0.443394245164995,562517.4375,0,368623.0625,0
19301,Iraq,Eurasia,35666400.0,37239212.0,40385556.0,31505348.0,0.356688017569402,0.355118349023707,0.271568981116067,0.431740577152562,805561.5625,0,1392868.625,0
19302,Iraq,Eurasia,54747380.0,61951312.0,74587936.0,47099908.0,0.559241459067376,0.530500013338216,0.399509714573812,0.620809493931201,2304241.25,85972.328125,6532824.5,84486.734375
19303,Iraq,Eurasia,67086360.0,141635376.0,107770408.0,51743196.0,0.557253495940265,0.525499251119301,0.288753013532239,0.658513010127876,874041.8125,58025.7421875,2336542.5,53657.65625
19304,Iraq,Eurasia,45120500.0,57286468.0,76439832.0,49146072.0,0.66753723983751,0.63315714398565,0.436766047958754,0.637875494547612,912742.25,173682.171875,770199.1875,171010.5
19305,Iraq,Eurasia,38438728.0,36618988.0,53189120.0,37627584.0,0.570202057337748,0.569681187699583,0.405272350635129,0.579271764909831,282466.40625,24301.857421875,263805.5,23993.6015625
19306,Iran (Islamic Republic of),South Asia,21717050.0,28169716.0,38721860.0,28281338.0,0.667722621964658,0.58542385620865,0.407543929150064,0.567287046906864,418025.53125,13169.470703125,415752.9375,13032.240234375
19307,Iran (Islamic Republic of),South Asia,12328528.0,13746568.0,19920034.0,13904726.0,0.66178232641436,0.609398507649119,0.453518898831487,0.618541314943215,298318.28125,71564.625,320671.75,71112.640625
19308,Iran (Islamic Republic of),South Asia,21553854.0,21311944.0,30847138.0,21484486.0,0.456438525993733,0.458442575144848,0.222073425933258,0.458187900946763,433065.125,11241.806640625,398358.8125,11198.728515625
19309,Iran (Islamic Republic of),South Asia,16608015.0,17295756.0,24434606.0,19356602.0,0.587205843418131,0.566165378605812,0.392675008110225,0.518889391845991,537091.5,68269.515625,739596.875,68048.34375
19310,Iran (Islamic Republic of),South Asia,8004829.5,8785794.0,12987475.0,9981663.0,0.634631287876146,0.601424326733378,0.4072057356761,0.544401619651696,140087.390625,29730.287109375,152294.78125,29549.98828125
19311,Iran (Islamic Republic of),South Asia,776919.8125,1066209.625,1252521.625,988588.0625,0.836357473764206,0.781990066958421,0.736181521461763,0.791773815841452,200718.421875,76543.4921875,230067.15625,75425.390625
19312,Iran (Islamic Republic of),South Asia,7753003.5,7204932.0,9359559.0,8481239.0,0.67113229612587,0.660213667962284,0.602985258860718,0.640241927410748,95034.6171875,28660.20703125,123561.3203125,28558.650390625
19313,Iran (Islamic Republic of),South Asia,8391882.0,8269150.5,10457892.0,7672719.0,0.639926113447181,0.621148165435707,0.55127898395263,0.670783532137647,123488.171875,10737.8740234375,157234.203125,10704.2958984375
19314,Iran (Islamic Republic of),South Asia,14788112.0,16628634.0,20121120.0,13964066.0,0.551274972657353,0.50575093983398,0.389452140870675,0.576279521167778,61503.41796875,41887.43359375,81816.75,41655.203125
19315,Iran (Islamic Republic of),South Asia,8131036.5,8426448.0,9702511.0,4720100.5,0.498275007987702,0.460348343083393,0.401307292867984,0.708746555785386,180339.15625,69559.5546875,201209.046875,68402.09375
19316,Iran (Islamic Republic of),South Asia,5629563.5,5226167.0,5409771.5,4047969.25,0.614090404995195,0.592266782257603,0.629157264389409,0.722509538464323,133557.15625,45521.609375,189862.265625,45445.078125
19317,Iran (Islamic Republic of),South Asia,11239732.0,12063711.0,12867349.0,11296515.0,0.533892156329331,0.514736178941781,0.466395435749898,0.531537384730938,320862.5625,8675.884765625,464662.4375,8068.91650390625
19318,Iran (Islamic Republic of),South Asia,23249382.0,22194622.0,27787776.0,21684170.0,0.473733844670894,0.477680491938987,0.371004096338285,0.509163521963606,572539.6875,16658.240234375,348784.40625,16562.232421875
19319,Iran (Islamic Republic of),South Asia,18824532.0,17961588.0,22251562.0,18880554.0,0.567143237139937,0.565954111389913,0.488341112761795,0.565855050981102,535708.125,21230.197265625,703843.1875,21146.37890625
19320,Iran (Islamic Republic of),South Asia,7664260.0,8409793.0,7554997.0,6885178.0,0.509808611828152,0.513614783605882,0.516796864007204,0.559637204161881,113078.265625,115354.078125,160518.09375,112842.6328125
19321,Iran (Islamic Republic of),South Asia,9216869.0,5823451.5,5067156.0,5083673.0,0.36875451379127,0.661200400221451,0.652960310826216,0.651829093522844,118426.9453125,16883.2109375,60744.9296875,16668.501953125
19322,Turkmenistan,North Asia,8465231.0,8129800.0,8014453.5,8098232.5,0.452699211888975,0.510708348038524,0.481843234185912,0.476426688231389,209354.265625,91166.953125,138121.109375,86860.53125
19323,Afghanistan,South Asia,6648038.0,6200934.5,6485990.0,6270048.0,0.580904932534149,0.615254444459956,0.591120505533688,0.604733578602571,144096.890625,16084.7060546875,140446.15625,15321.927734375
19324,Afghanistan,South Asia,4236916.0,3630876.25,3774390.5,3585109.0,0.610910945603409,0.664904014939275,0.653386087765611,0.67076839127358,80035.5078125,15650.44140625,99613.5546875,14730.6328125
19325,Afghanistan,South Asia,3540473.5,6236311.0,2852412.25,2171920.0,0.414623800593962,0.611573619540386,0.528386742043338,0.64089823719512,301609,568193.875,948750,534648
19326,Afghanistan,South Asia,2356179.5,8722503.0,1211554.0,791561.75,0.410234468380707,0.622319050727135,0.696740936377945,0.801867456915635,543877.875,784277.875,1823905.75,737276.5
19327,Afghanistan,South Asia,2575071.25,16648626.0,1915765.75,1283462.625,0.44298413587004,0.643103417229174,0.585599072372529,0.722373102047999,729752.4375,382808,2048129.875,357166.34375
19328,Afghanistan,South Asia,2530811.25,9151885.0,1653182.0,1206732.5,0.555926078549744,0.667304256697767,0.709921072300047,0.788258237979434,418356.96875,595615.1875,1056595.125,529050.4375
19329,Afghanistan,South Asia,4240722.0,34800212.0,5107409.0,2722247.0,0.543183415641473,0.679173288440485,0.449822663616714,0.706755694827379,1310353.25,317592.96875,2376002.25,303871.46875
19330,Afghanistan,South Asia,5575251.5,68047896.0,5007629.0,3430835.0,0.668211995056314,0.760457917522826,0.701991697521063,0.795828062654937,1214978.125,560220.375,3157871.75,507905.75
19331,Afghanistan,South Asia,4051374.5,9184583.0,3741841.75,3428920.5,0.835191719684385,0.852891099041316,0.847783387087352,0.860512897303382,809396.6875,895295.125,1688151.375,850327.6875
19332,Afghanistan,South Asia,4237276.5,2460703.25,3745769.75,2894186.0,0.805750309578136,0.856670230830113,0.828282479482025,0.867321678317831,447600.6875,412312.8125,574908.75,397220.5
19333,Afghanistan,South Asia,949788.625,448888.84375,698086.375,593446.1875,0.892959347168167,0.915212004769325,0.921326051559096,0.933118942827345,199488.25,138110.9375,221501.765625,133559.828125
19334,Afghanistan,South Asia,651081.1875,357729.3125,438711.75,417208.9375,0.833265208299028,0.862560831874899,0.887650705230953,0.893157341011567,174712.75,119551.8046875,192047.6875,119213.234375
19335,China,North Asia,339853.875,207247.390625,213533.75,217829.078125,0.888059942994719,0.888795001198588,0.929666889490222,0.928252107107149,104971.6640625,67969.75,111004.03125,67870.5
19336,China,North Asia,1513263.5,1217201.5,1204673.5,1208201.375,0.558281058008498,0.532076299301652,0.648357933786681,0.647328153307287,29666.662109375,19805.04296875,26469.642578125,19907.927734375
19337,China,North Asia,1506402.625,643235.0625,618064.125,952002.75,0.507792187635931,0.663591842573016,0.798051340446275,0.6889389442334,43148.77734375,33541.0234375,40276.74609375,33865.875
19338,China,North Asia,1806486.0,631036.1875,565665.625,923637.1875,0.527148223624894,0.707797307004185,0.851935749507284,0.758235887332932,103799.28125,77486.46875,95766.4609375,78299.0078125
19339,China,North Asia,4472331.5,2859422.25,2761091.5,3398456.5,0.540442010228107,0.654707647947517,0.716281841067403,0.650788892221602,1140960.625,909299.5625,1069260.625,913621.125
19340,China,North Asia,3566410.75,1676444.875,1575495.875,2626122.0,0.32353583287076,0.612942467021683,0.701165519171501,0.501886474655289,222979.015625,179496.28125,210340.734375,180748.203125
19341,China,North Asia,3050363.0,1487046.5,1464800.75,2441667.0,0.43544315815862,0.639412835992409,0.728896762337176,0.548099747358489,295866.3125,241487.125,280710.8125,241747.25
19342,China,North Asia,1435311.0,419283.46875,400247.0,998774.5,0.628955205919816,0.685063409026316,0.896531437649254,0.741805031324195,46243.671875,38790.90625,44771.69140625,38869.2421875
19343,China,North Asia,878642.875,234281.65625,226708.75,268436.59375,0.728490378503519,0.717862285723232,0.929944680991762,0.917050351128304,8784.23828125,7432.77880859375,8636.64453125,7449.06787109375
19344,China,North Asia,680341.375,288426.09375,283600.96875,293367.59375,0.821510746318719,0.787070546064068,0.925596579723707,0.923034281337497,2754.091796875,1839.64416503906,2491.25,1852.85778808594
19345,China,North Asia,1055787.75,412163.90625,403252.65625,409039.84375,0.734871217812301,0.674855974398779,0.898735436487573,0.897282161457467,2389.03198242187,1600.52795410156,2163.60375976562,1606.33911132813
19346,China,North Asia,1203324.125,307285.84375,302874.03125,301969.3125,0.734232123366122,0.740400616080612,0.933106810957642,0.93330662842672,117.130661010742,53.8456039428711,94.0092544555664,53.8456039428711
19347,China,North Asia,2016458.75,797196.4375,790219.0625,787263.5625,0.738523555664825,0.740158377142961,0.897531417040703,0.89791466000624,0,,,
19348,China,North Asia,1748478.625,1109268.0,1108770.5,1105427.75,0.742872265144362,0.741483514466725,0.836946449865949,0.837438027928958,0,,,
19349,China,North Asia,1372102.375,1107016.125,1111245.375,1104749.0,0.770332739931026,0.767903217470784,0.813995890400985,0.815083276206749,0,,,
19350,China,North Asia,2048093.625,1577014.875,1597167.875,1579715.125,0.713479725490311,0.717520238892869,0.776562471365021,0.779004042716989,0,,,
19351,China,North Asia,1770066.25,1356798.625,1369212.375,1353992.375,0.774163231131135,0.789396254422249,0.825306821897054,0.827248690243611,851.241943359375,677.583435058594,821.866455078125,681.226867675781
19352,China,North Asia,1242028.625,676023.4375,683101.5,680326.3125,0.799805302248746,0.863914663461659,0.889895212096317,0.890342526925929,1572.8203125,1219.90454101563,1449.74731445313,1225.16357421875
19353,China,North Asia,1217176.625,667226.9375,684078.0,679605.4375,0.582759024654781,0.702459951943782,0.765502092243838,0.767035260316132,1685.10815429688,1184.67248535156,1495.5390625,1185.9111328125
19354,China,North Asia,745136.5625,409441.1875,416585.625,436850.90625,0.61564935359685,0.74139771244632,0.785119986980896,0.774666904499148,222625.40625,175122.75,204018.96875,175290.65625
19355,China,North Asia,1799793.875,1007199.125,1000855.9375,1064984.5,0.443535882674036,0.643025550702324,0.690553221917489,0.670725815889148,17688.603515625,13833.0166015625,16196.8759765625,13838.5009765625
19356,China,North Asia,1989509.0,1155999.25,1177227.0,1322567.875,0.620781535317955,0.678292195199398,0.775609853726598,0.747906564385839,5386.74658203125,4124.26611328125,5044.70458984375,4136.53173828125
19357,China,North Asia,6211855.0,2111025.75,2056301.5,4726222.5,0.60843980674175,0.717103517073318,0.870382387750965,0.702085674008571,45730.2265625,36097.91015625,43257.74609375,36125.79296875
19358,China,North Asia,4392343.5,2611815.25,2579062.25,3102676.0,0.661798977853492,0.741265841406139,0.801417742230435,0.761100607320571,39401.17578125,30192.12890625,36659.10546875,30411.970703125
19359,China,North Asia,4723350.0,4425655.5,4409709.5,4723439.5,0.652225971721875,0.653733487196335,0.675318907904068,0.652219381954965,35390.4609375,28181.337890625,33279.9765625,28353.736328125
19360,China,North Asia,4852142.0,4762404.0,4661743.5,4751444.0,0.617356280559539,0.620646698699467,0.632371255433705,0.625297403729516,269050.59375,205630.609375,249543.046875,206360.15625
19361,China,North Asia,13839878.0,3190694.25,10309468.0,13390673.0,0.688407869049461,0.750265216986003,0.767891804892616,0.698521306695634,1625760.5,1256102.375,1498761.5,1258621.5
19362,China,North Asia,1693796.5,1695118.375,1505002.875,1691595.25,0.842835781702922,0.841958866956839,0.860353590065731,0.843040031585081,402964.90625,297286.0625,372025.125,298169.21875
19363,China,North Asia,4080175.25,2849384.75,2572682.25,3161852.5,0.630903614980979,0.733282192021375,0.767272810579006,0.713975930883519,519809.0625,422651.96875,491162.5625,424142
19364,China,North Asia,2552972.25,1728931.375,1414994.625,2372964.75,0.708006290342578,0.779292545810901,0.83816137065373,0.728594472486414,579878.3125,469434.59375,547179.5625,470720.875
19365,China,North Asia,3825740.25,3396566.25,2923555.0,3869812.0,0.674654341414348,0.697411091241805,0.751377285249207,0.670906425562305,661593.375,537909.875,625227.25,539733.375
19366,China,North Asia,4865033.5,4742067.0,4254514.0,4863429.0,0.622564286014082,0.622518814687616,0.669929193857949,0.622688765239783,380173.5,309660,359547.40625,310805.3125
19367,China,North Asia,4398844.0,4316096.0,4043004.75,4303130.0,0.649266930726447,0.649198819949285,0.677639064932729,0.656898495972327,290951.71875,236285.21875,275001.46875,237371.125
19368,China,North Asia,5271527.0,5017752.5,4797576.5,5101599.0,0.631109561333678,0.631146658265001,0.664275626470236,0.64300076751771,360635.8125,293817.46875,341232.84375,295149.8125
19369,China,North Asia,5797530.0,5988732.0,5675230.5,6041274.5,0.627754697297272,0.607457552195275,0.635607250780892,0.612104455697035,852805.75,695010.125,806543.4375,697170.625
19370,China,North Asia,2165278.75,2651155.25,2506280.75,2752107.75,0.87390886980289,0.838054190577371,0.854051229035171,0.839735933943043,676808.1875,550564.5625,639799.6875,552312.1875
19371,China,North Asia,5144484.5,5528502.5,5171132.5,5368203.5,0.700451312841801,0.690380333859288,0.698899675663111,0.687424792353238,740701.125,494751.625,650086,496348.84375
19372,China,North Asia,43890592.0,38884744.0,38378780.0,46430972.0,0.562548553565222,0.567315723688773,0.617484019732472,0.537228938247799,2050632,749604.375,1729856.375,628329.875
19373,China,North Asia,19631762.0,17371622.0,15664613.0,21083220.0,0.601171755011824,0.572324141434095,0.681766205641197,0.571684720337399,1465019.5,272035.5,1081333.25,272629.09375
19374,China,North Asia,130357752.0,119784320.0,133776680.0,130400600.0,0.312555414178267,0.31168589019146,0.294525619195961,0.312329454270541,1527675.375,0,40349.78125,0
19375,China,North Asia,89889200.0,91762184.0,108221632.0,94776304.0,0.567376345828171,0.541084961356033,0.479145015237883,0.543855424618529,1771930.5,0,128215.40625,0
19376,China,North Asia,54890312.0,54249524.0,62661628.0,54173284.0,0.564094278986335,0.563231748224507,0.502379178802444,0.569788482497639,2321948,0,1229759.125,0
19377,China,North Asia,39033964.0,38025744.0,40797808.0,40057692.0,0.814941312912237,0.809176759734731,0.8065789888893,0.810087853509164,2362492.75,5367.03759765625,771182.25,5374.5244140625
19378,China,North Asia,51685288.0,56889368.0,59422380.0,59963888.0,0.830284894662885,0.803061591636165,0.804879185715632,0.803101076493122,4876351.5,0,1740713,0
19379,China,North Asia,72611816.0,74392440.0,83030232.0,72399832.0,0.666309967484211,0.657618493897,0.618431787797822,0.667284147056484,4744280.5,6783.4462890625,1500600.25,6788.43603515625
19380,China,North Asia,38652560.0,40539900.0,44637460.0,40086940.0,0.689571201979725,0.666524578696281,0.641504907967853,0.678051321813849,2352122.5,4674.09814453125,958236.75,4681.3251953125
19381,China,North Asia,2612802.25,3545017.0,3801345.5,3848123.0,0.850390939795804,0.775910585655034,0.782334951768183,0.779656472057864,320687.625,11059.958984375,301786.6875,11082.2900390625
19382,China,North Asia,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,,,
19386,"Korea, Republic of",North Asia,3106162.0,3387198.0,5038728.5,2550901.0,0.842395220105465,0.802180824540619,0.744337965569464,0.870568827177156,466823.09375,240252.4375,200655.578125,260335.1875
19387,"Korea, Republic of",North Asia,5382962.0,6749428.0,10650625.0,5360575.0,0.853650142908939,0.772437568097507,0.710434989754622,0.854258791874081,1782601.5,688997.1875,584505.375,678230.5
19388,"Korea, Republic of",North Asia,3785777.25,4641261.0,7521936.0,3871305.75,0.862134239115393,0.774880032501596,0.726075423490562,0.859019567820398,1186159.875,642031,524660.6875,702540.25
19389,"Korea, Republic of",North Asia,412676.78125,333364.9375,508940.3125,340722.71875,0.865952121962172,0.862855802742535,0.834683287167531,0.889324625171853,301794.625,104348.6875,84347.296875,108803.609375
19396,Japan,North Asia,1928125.125,1961640.875,1906889.0,4012187.5,0.844324362326389,0.842355280445607,0.846038954008343,0.676058446918174,628215,210937.421875,427659.28125,231742.96875
19397,Japan,North Asia,2164308.75,2134323.5,2092523.25,3130014.0,0.826017609586638,0.829996477780546,0.83178823398901,0.748387415729253,1186574.625,530568.3125,807647.125,595254.4375
19398,Japan,North Asia,2167700.25,2896876.0,2845342.5,4241185.0,0.863271341734562,0.817635014568734,0.820528755149322,0.732485368073607,1340814.375,590662.4375,912613.3125,620908.375
19399,Japan,North Asia,5601289.5,7195121.0,7086136.0,9684736.0,0.865657348439053,0.826797127119383,0.830044438952587,0.767719002221228,1364824.625,509636.5,928967.625,486080.21875
19400,Japan,North Asia,2887836.25,4219655.5,4141374.25,6031175.0,0.882728233422383,0.824850311580208,0.83182347186183,0.755080799062358,1421495.875,615176.1875,967544,635136.4375
19498,United States,North America,212974.40625,253051.125,411029.875,325933.0625,0.843336404149436,0.791353923969642,0.697647152287775,0.760244216772706,1815.5654296875,1890.64489746094,1318.62048339844,2423.34790039062
19499,United States,North America,4336622.5,5063824.0,7497945.5,6779316.5,0.779863302348058,0.700371968231698,0.619387446902691,0.655866668900206,25243.962890625,20270.697265625,15555.384765625,25693.3125
19500,United States,North America,16046896.0,15326239.0,18510364.0,16121931.0,0.630386835264369,0.630848986881012,0.573645007829023,0.628658530686591,51066.7421875,50420.10546875,35177.1875,53199.82421875
19501,United States,North America,4229649.0,3796246.5,5078815.5,4231102.5,0.818093367391833,0.823065515293818,0.78157283849247,0.81803085598947,46695.03125,41203.328125,29895.142578125,50927.078125
19502,United States,North America,1715075.25,958763.625,959827.0625,958735.5625,0.67174729478527,0.808743566319757,0.816296206359498,0.816505111378529,28121.921875,16835.439453125,14371.19140625,19821.943359375
19503,United States,North America,1520510.25,784111.25,783659.75,781197.6875,0.644115511298174,0.801090460685489,0.816579763638587,0.817156024044569,1442.52819824219,1294.53381347656,976.398986816406,1647.87084960938
19504,United States,North America,2347956.25,1281848.0,1266260.625,1285976.0,0.663236397250764,0.815374980861967,0.81838226751691,0.815554522871092,9588.55859375,9378.185546875,6685.88623046875,11843.4326171875
19505,United States,North America,1273990.875,641228.875,617239.0625,648760.125,0.626375066545086,0.814205826885556,0.818981510638892,0.809737288321373,22417.083984375,18050.216796875,13628.2744140625,22399.580078125
19506,United States,North America,2151001.75,1055473.25,1015679.5625,955605.5,0.65869353354091,0.828683833235919,0.83883880962366,0.848370957144097,9330.794921875,7654.6806640625,5446.1767578125,9833.775390625
19507,United States,North America,1745784.875,1588292.875,1503070.25,1553861.25,0.715250418858552,0.754740071255872,0.754838852001354,0.746554488800101,14799.0087890625,14475.578125,10435.943359375,18422.419921875
19508,United States,North America,1831246.75,1402315.5,1313431.625,1393643.25,0.632716047835147,0.731337651846528,0.736571623606537,0.720483981327,20153.70703125,18313.96875,12957.232421875,23325.3359375
19509,United States,North America,2516643.0,1445361.0,1339750.75,1427726.25,0.356433208486595,0.639495219828048,0.657393165576056,0.634895691652743,20446.123046875,21148.447265625,14958.927734375,27059.33984375
19510,United States,North America,2314006.5,1204737.125,1132866.0,1194303.0,0.508958094338349,0.737532268244344,0.759601073074215,0.746563883438778,24666.1171875,25732.4609375,17824.611328125,33070.6328125
19511,United States,North America,2041747.75,1148545.25,1060762.625,1115746.625,0.659102962706149,0.805309534625907,0.822891522160586,0.813711209510032,51362.8046875,53933.78125,37560.95703125,68748.125
19512,United States,North America,2143811.75,1366628.375,1259558.25,1315452.0,0.596499941323606,0.749291100725153,0.762930757431787,0.75241064930912,31073.197265625,32348.005859375,22503.75390625,41174.796875
19513,United States,North America,1544232.25,1196486.75,1497789.75,1242956.625,0.80678194110776,0.84377256036041,0.812592938579224,0.844478273025479,78057.8515625,65528.078125,48203.68359375,82097.1875
19514,United States,North America,3537460.5,2945023.25,3509784.75,3007120.0,0.636726969465008,0.676794967259973,0.639569079949303,0.691189316295578,27266.400390625,28422.908203125,20079.421875,36484.10546875
19515,United States,North America,9764478.0,9487024.0,10612105.0,8487370.0,0.347094713705285,0.350809850174792,0.290417833578551,0.43248899329394,7012.27392578125,7497.26904296875,5310.39111328125,9634.12109375
19516,United States,North America,15099661.0,14920589.0,17095000.0,13824602.0,0.446986050257864,0.44995828031895,0.373908230731682,0.493684145913406,6612.6962890625,5297.52587890625,4838.72119140625,6720.6298828125
19517,United States,North America,16518156.0,15756839.0,18546976.0,15142725.0,0.492226259726859,0.506001343970982,0.429859642064393,0.534507477034506,21488.947265625,22333.681640625,15623.16015625,28672.421875
19518,United States,North America,15344680.0,13799683.0,16218800.0,13122236.0,0.50199718061889,0.541128286386686,0.473628115608905,0.574125330434763,13523.8525390625,11717.078125,8142.99853515625,15048.7734375
19519,United States,North America,6355532.5,5375886.5,7331298.5,5299944.5,0.607133626859152,0.669398704969997,0.546816784886563,0.672384654855783,14696.7255859375,15209.2236328125,10612.978515625,19281.8984375
19520,United States,North America,8691889.0,8265700.5,9401064.0,7614825.5,0.600841265788372,0.628988007251379,0.56827373123581,0.65030339114749,13485.5224609375,13909.341796875,9688.048828125,17737.00390625
19521,United States,North America,32288222.0,30252310.0,33518776.0,27256818.0,0.480837023629278,0.515106337635633,0.461050920906592,0.561737070586449,28788.01953125,28407.40625,19836.033203125,36223.92578125
19522,United States,North America,40145780.0,40971136.0,43647140.0,36122968.0,0.453623952290355,0.455377904349093,0.405971141997252,0.508373620156789,33570.59375,34825.484375,24274.255859375,44486.5859375
19523,United States,North America,4947829.5,5834487.0,4434785.0,3999982.75,0.650956819020659,0.67636250054499,0.6871493928076,0.717822390015159,65240.5703125,54804.8984375,39737.8046875,61286.03125
19524,United States,North America,6458089.0,6110006.5,5570906.5,5016446.5,0.557427633253873,0.604173234080039,0.618226185079459,0.656223288319451,97747.1484375,66003.953125,51527.18359375,71708.390625
19525,United States,North America,6073502.5,6085352.0,6662162.0,5495956.5,0.623267751906518,0.644689445008406,0.586753892433078,0.659092253988702,131165.875,118778.15625,88478.1328125,142102.96875
19526,United States,North America,4589360.5,5154713.0,4876161.0,4509892.0,0.701240700878917,0.675517628557096,0.682570492607509,0.70641396050021,172168.234375,104647.6640625,100357.5625,92735.859375
19527,United States,North America,2229621.5,2275555.0,4746231.5,2817143.75,0.863696654621437,0.8634064567837,0.709848854888099,0.82777968478627,116720.40625,105954.8828125,78432.0703125,130537.84375
19528,United States,North America,2703887.75,2804580.5,5797238.0,2946646.75,0.849348967184124,0.836413792805773,0.676998465568904,0.835823296943061,67649.6484375,68880.984375,48320.29296875,87284.09375
19529,United States,North America,3337129.75,3665801.0,5177652.5,3262354.0,0.804748587744165,0.80323218081035,0.697061835011073,0.809123626140556,84272.6484375,85228.71875,59792.34765625,107533.8671875
19530,United States,North America,25575088.0,25924522.0,35848820.0,24545212.0,0.583360327255612,0.578617358326675,0.415992600570036,0.600137872639123,71582.609375,62089.90625,44805.421875,76959.6015625
19531,United States,North America,53494392.0,58527228.0,70698456.0,54418584.0,0.600480167130616,0.559853468257231,0.471992590826278,0.593577891591543,94062.8671875,81993,61103.94921875,102342.5
19532,United States,North America,36300540.0,40110552.0,50716160.0,37574760.0,0.733103230076357,0.698643323082789,0.627113555695572,0.723734631092097,85191.390625,71118.2734375,55535.078125,70928.0859375
19533,United States,North America,17214186.0,13380068.0,26910740.0,15120604.0,0.809550757062411,0.809698262056165,0.702272877736403,0.832713113210286,136466.109375,84948.1875,73003.453125,98797.015625
19534,United States,North America,4671360.0,4093355.0,6557739.0,4627770.5,0.809479373479745,0.809779461829911,0.732543725416943,0.811257163855504,122662.40625,103373.359375,76631.875,125781.046875
19535,United States,North America,3197695.25,3562200.75,3681701.75,3452943.75,0.845837309499573,0.820809803998503,0.822503083306601,0.833531635434417,204945.546875,50117.671875,53751.71875,42758.515625
19536,United States,North America,4732757.0,4679072.0,4716297.5,4287451.0,0.795714674068106,0.793637881909585,0.796425134022457,0.814935918968156,180076.609375,112076.171875,101872.8046875,88777.21875
19537,United States,North America,4689314.0,4515482.5,6105098.0,4741737.0,0.830310512777497,0.820657446809863,0.779078357929726,0.82841351206723,257813.9375,158371.796875,128719.1953125,162711.046875
19538,United States,North America,6936472.0,6221867.0,7575472.0,7133511.5,0.786612113306918,0.799670714980263,0.766954445893732,0.780550553121847,493038.375,107024.1328125,112540.1953125,111564.3984375
19539,United States,North America,5363417.5,5599219.5,6937488.0,5695601.0,0.81729404001845,0.798518679166295,0.763672993030939,0.805978138308853,415625.09375,74956.0078125,89648.2265625,82693.8203125
19540,United States,North America,4469818.0,3775976.25,5273186.5,5017188.5,0.828170313756099,0.845471498642874,0.797287052448092,0.807128181554259,523991.65625,164214.90625,170517.53125,153552.703125
19541,United States,North America,8209474.5,7269924.0,9345652.0,7737535.5,0.835571062003332,0.834607408027562,0.81281437280225,0.845023607177717,378346.90625,50212.2421875,68932.3515625,51641.17578125
19542,United States,North America,7231368.5,6528398.0,8203368.0,6554849.0,0.869099400896443,0.870154045831236,0.851504485511014,0.881345604067425,254432.9375,88008.8046875,97098.5078125,81588.375
19543,United States,North America,3072681.25,3217640.0,3734160.25,3028533.0,0.783618415539401,0.772628198374343,0.737036338694491,0.786727383736529,31706.240234375,28795.619140625,21358.71875,33188.23046875
19544,United States,North America,14656.8876953125,13902.328125,16737.677734375,12495.595703125,0.89748295400398,0.893839080267768,0.882928946865694,0.91260002900516,182.776336669922,149.168640136719,112.666664123535,181.211990356445
19613,Morocco,Africa,101787.5,151773.390625,177952.28125,107143.2890625,0.897517108746581,0.872383462752014,0.82083198538483,0.892124730035359,8149.8837890625,2200.14575195313,9447.69921875,2031.20947265625
19614,Morocco,Africa,976050.0625,2828817.5,1966634.125,2042536.375,0.885314706565232,0.827324522714394,0.768921676899689,0.760003208321025,174544.359375,5571.01318359375,173438.15625,3987.01123046875
19615,Morocco,Africa,449228.21875,687337.625,680091.6875,378207.40625,0.749875140301864,0.745250037781395,0.621333142447864,0.789418673011451,117231.4296875,1412.40673828125,148941.6875,1261.37890625
19616,Morocco,Africa,1561724.75,2114632.75,2541175.75,1258868.5,0.644996800543737,0.636526454383023,0.422353060851044,0.713840518186891,213972.640625,3380.15625,16774.787109375,3104.71899414062
