,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
289,79.07497164190892,6.2094698974669384,-14.043015171573254,-6.74341943868573,14.0,57.0,13.0,57.0,13.0,58.0,14.0,58.0,14.0,57.0
290,7472.402148668014,25.341462610645756,23.126947397788886,25.725810112421886,15.0,57.0,14.0,57.0,14.0,58.0,15.0,58.0,15.0,57.0
291,5354.4766155167235,-13.417122764504512,-14.031858410494475,-15.065436825489492,16.0,57.0,15.0,57.0,15.0,58.0,16.0,58.0,16.0,57.0
292,34.463863137291256,2.4763100591560754,1.684661052737812,15.88640193180297,17.0,57.0,16.0,57.0,16.0,58.0,17.0,58.0,17.0,57.0
293,0.054835164458295955,-71.6980846821228,69.66178792955343,243.9701679306466,18.0,57.0,17.0,57.0,17.0,58.0,18.0,58.0,18.0,57.0
294,36856.96797319103,4.562396824625684,-0.5038598343249471,-0.6893692633981693,19.0,57.0,18.0,57.0,18.0,58.0,19.0,58.0,19.0,57.0
295,12465.304822604952,-0.003604468077640788,-0.003604468077640788,-0.35821714634725726,22.0,57.0,21.0,57.0,21.0,58.0,22.0,58.0,22.0,57.0
296,30093.066320921826,-0.6917657605388461,-0.7191770988764468,-0.3387696453016115,23.0,57.0,22.0,57.0,22.0,58.0,23.0,58.0,23.0,57.0
297,717.8836324821616,0.0,0.0,0.2768477128547638,24.0,57.0,23.0,57.0,23.0,58.0,24.0,58.0,24.0,57.0
298,5316.282835562476,0.11223800206464768,0.11223800206464768,-2.588666504292949,25.0,57.0,24.0,57.0,24.0,58.0,25.0,58.0,25.0,57.0
299,22348.686193474437,-0.571019756199014,-0.571019756199014,-2.252756454125092,26.0,57.0,25.0,57.0,25.0,58.0,26.0,58.0,26.0,57.0
300,19836.254568614993,-0.6764067291066548,-0.6521656997242865,-2.768974324997917,27.0,57.0,26.0,57.0,26.0,58.0,27.0,58.0,27.0,57.0
