,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,PNpop_c_norm,pop,PN,country
6743,-52.0,-4.0,-53.0,-4.0,-53.0,-3.0,-52.0,-3.0,-52.0,-4.0,67.16091632843018,0.0007598833569123834,lowest,lowest,Brazil
6744,-51.0,-4.0,-52.0,-4.0,-52.0,-3.0,-51.0,-3.0,-51.0,-4.0,46.13353908061981,0.0007886420147607483,lowest,lowest,Brazil
6745,-50.0,-4.0,-51.0,-4.0,-51.0,-3.0,-50.0,-3.0,-50.0,-4.0,15.776973962783813,0.001363652218167276,lowest,lowest,Brazil
6746,-49.0,-4.0,-50.0,-4.0,-50.0,-3.0,-49.0,-3.0,-49.0,-4.0,89.9131158987681,0.007550209205365972,medium,lowest,Brazil
6748,-47.0,-4.0,-48.0,-4.0,-48.0,-3.0,-47.0,-3.0,-47.0,-4.0,46.52594129244487,0.002791725035117494,low,low,Brazil
6749,-46.0,-4.0,-47.0,-4.0,-47.0,-3.0,-46.0,-3.0,-46.0,-4.0,39.064738154411316,0.003384410943868425,low,lowest,Brazil
6750,-45.0,-4.0,-46.0,-4.0,-46.0,-3.0,-45.0,-3.0,-45.0,-4.0,62.0109756787618,0.012223587815515548,high,lowest,Brazil
6751,-44.0,-4.0,-45.0,-4.0,-45.0,-3.0,-44.0,-3.0,-44.0,-4.0,38.16079317281644,0.014538207098463965,high,lowest,Brazil
6753,-42.0,-4.0,-43.0,-4.0,-43.0,-3.0,-42.0,-3.0,-42.0,-4.0,98.33851655324301,0.011216478814665587,medium,low,Brazil
6754,-41.0,-4.0,-42.0,-4.0,-42.0,-3.0,-41.0,-3.0,-41.0,-4.0,99.9964714050293,0.007558757382497054,medium,low,Brazil
6755,-40.0,-4.0,-41.0,-4.0,-41.0,-3.0,-40.0,-3.0,-40.0,-4.0,93.63475243250528,0.02287980934106586,high,medium,Brazil
6756,-39.0,-4.0,-40.0,-4.0,-40.0,-3.0,-39.0,-3.0,-39.0,-4.0,97.93124596277872,0.015459938738942058,high,medium,Brazil
6757,-38.0,-4.0,-39.0,-4.0,-39.0,-3.0,-38.0,-3.0,-38.0,-4.0,88.45484455426535,0.12452221056386839,highest,low,Brazil
6759,13.0,-4.0,12.0,-4.0,12.0,-3.0,13.0,-3.0,13.0,-4.0,93.94689997037253,0.0038351347874699213,low,lowest,Congo
6760,14.0,-4.0,13.0,-4.0,13.0,-3.0,14.0,-3.0,14.0,-4.0,67.78064767519632,0.005821947902797662,medium,low,Congo
6761,15.0,-4.0,14.0,-4.0,14.0,-3.0,15.0,-3.0,15.0,-4.0,62.92424201965332,0.0028738873325173594,low,lowest,Congo
6762,16.0,-4.0,15.0,-4.0,15.0,-3.0,16.0,-3.0,16.0,-4.0,22.247347235679626,0.13502709315160816,highest,low,Congo
6763,17.0,-4.0,16.0,-4.0,16.0,-3.0,17.0,-3.0,17.0,-4.0,54.357969760894775,0.00371872294763617,low,lowest,Democratic Republic of the Congo
6764,18.0,-4.0,17.0,-4.0,17.0,-3.0,18.0,-3.0,18.0,-4.0,40.382955471674606,0.004945457120386999,medium,lowest,Democratic Republic of the Congo
6766,20.0,-4.0,19.0,-4.0,19.0,-3.0,20.0,-3.0,20.0,-4.0,31.4678152402242,0.009116426977076323,medium,lowest,Democratic Republic of the Congo
6768,22.0,-4.0,21.0,-4.0,21.0,-3.0,22.0,-3.0,22.0,-4.0,99.54732259114584,0.005480147620424662,medium,lowest,Democratic Republic of the Congo
6770,24.0,-4.0,23.0,-4.0,23.0,-3.0,24.0,-3.0,24.0,-4.0,95.21020650863647,0.0002129924213002532,lowest,lowest,Democratic Republic of the Congo
6771,25.0,-4.0,24.0,-4.0,24.0,-3.0,25.0,-3.0,25.0,-4.0,99.23912088076273,0.0003701773499852789,lowest,lowest,Democratic Republic of the Congo
6772,26.0,-4.0,25.0,-4.0,25.0,-3.0,26.0,-3.0,26.0,-4.0,86.67433063189188,0.0030932187059773326,low,low,Democratic Republic of the Congo
6773,27.0,-4.0,26.0,-4.0,26.0,-3.0,27.0,-3.0,27.0,-4.0,64.96073802312216,0.010677947607531872,medium,lowest,Democratic Republic of the Congo
6775,29.0,-4.0,28.0,-4.0,28.0,-3.0,29.0,-3.0,29.0,-4.0,42.1415130297343,0.016781842509435686,high,low,Democratic Republic of the Congo
6776,30.0,-4.0,29.0,-4.0,29.0,-3.0,30.0,-3.0,30.0,-4.0,6.091048071781794,0.08669175604016573,lowest,high,Burundi
6777,31.0,-4.0,30.0,-4.0,30.0,-3.0,31.0,-3.0,31.0,-4.0,21.49191598097483,0.04123846863011148,lowest,high,Burundi
6778,32.0,-4.0,31.0,-4.0,31.0,-3.0,32.0,-3.0,32.0,-4.0,34.51416691144307,0.005840218942893582,lowest,medium,United Republic of Tanzania
6779,33.0,-4.0,32.0,-4.0,32.0,-3.0,33.0,-3.0,33.0,-4.0,4.765916367371878,0.031374511829265636,lowest,medium,United Republic of Tanzania
6780,34.0,-4.0,33.0,-4.0,33.0,-3.0,34.0,-3.0,34.0,-4.0,0.9796281034747759,0.03309989259584144,lowest,high,United Republic of Tanzania
6781,35.0,-4.0,34.0,-4.0,34.0,-3.0,35.0,-3.0,35.0,-4.0,0.7972069084644318,0.0153306236184579,lowest,medium,United Republic of Tanzania
6782,36.0,-4.0,35.0,-4.0,35.0,-3.0,36.0,-3.0,36.0,-4.0,17.430154482523598,0.025324094436991015,high,medium,United Republic of Tanzania
6783,37.0,-4.0,36.0,-4.0,36.0,-3.0,37.0,-3.0,37.0,-4.0,13.05637905995051,0.02235775958647854,high,medium,United Republic of Tanzania
6784,38.0,-4.0,37.0,-4.0,37.0,-3.0,38.0,-3.0,38.0,-4.0,32.33032127221425,0.01907994439270989,lowest,medium,United Republic of Tanzania
6785,39.0,-4.0,38.0,-4.0,38.0,-3.0,39.0,-3.0,39.0,-4.0,21.11339271068573,0.007997789684480295,lowest,medium,Kenya
6786,40.0,-4.0,39.0,-4.0,39.0,-3.0,40.0,-3.0,40.0,-4.0,0.9369009562457601,0.07373307099090141,highest,medium,Kenya
6787,41.0,-4.0,40.0,-4.0,40.0,-3.0,41.0,-3.0,41.0,-4.0,3.3441046873728433,1.1867909672350667e-05,lowest,lowest,Kenya
6788,102.0,-4.0,101.0,-4.0,101.0,-3.0,102.0,-3.0,102.0,-4.0,49.75235462188721,0.000842314610456024,lowest,high,Indonesia
6789,103.0,-4.0,102.0,-4.0,102.0,-3.0,103.0,-3.0,103.0,-4.0,58.77519249916077,0.0389978060945839,lowest,high,Indonesia
6790,104.0,-4.0,103.0,-4.0,103.0,-3.0,104.0,-3.0,104.0,-4.0,52.14106241861979,0.037731485777241135,lowest,high,Indonesia
6791,105.0,-4.0,104.0,-4.0,104.0,-3.0,105.0,-3.0,105.0,-4.0,51.83905363082886,0.05397660555413339,lowest,highest,Indonesia
6792,106.0,-4.0,105.0,-4.0,105.0,-3.0,106.0,-3.0,106.0,-4.0,62.356130282084145,0.02302309986202949,lowest,high,Indonesia
6793,108.0,-4.0,107.0,-4.0,107.0,-3.0,108.0,-3.0,108.0,-4.0,99.51123197873434,4.291645252254625e-05,lowest,low,Indonesia
6794,112.0,-4.0,111.0,-4.0,111.0,-3.0,112.0,-3.0,112.0,-4.0,94.80922420819601,0.00017365527868928846,lowest,lowest,Indonesia
6795,113.0,-4.0,112.0,-4.0,112.0,-3.0,113.0,-3.0,113.0,-4.0,90.20041028658548,0.0002413858886292651,lowest,medium,Indonesia
6796,114.0,-4.0,113.0,-4.0,113.0,-3.0,114.0,-3.0,114.0,-4.0,84.76601243019104,0.0002049511855657595,lowest,medium,Indonesia
6797,115.0,-4.0,114.0,-4.0,114.0,-3.0,115.0,-3.0,115.0,-4.0,66.31002426147461,0.023326784011231873,lowest,high,Indonesia
6798,116.0,-4.0,115.0,-4.0,115.0,-3.0,116.0,-3.0,116.0,-4.0,73.40120673179626,0.013934115430477019,lowest,high,Indonesia
6799,117.0,-4.0,116.0,-4.0,116.0,-3.0,117.0,-3.0,117.0,-4.0,87.39456733067831,0.0029585349173455477,lowest,medium,Indonesia
6800,119.0,-4.0,118.0,-4.0,118.0,-3.0,119.0,-3.0,119.0,-4.0,43.99601221084595,0.0016322637688212314,lowest,medium,Indonesia
6801,120.0,-4.0,119.0,-4.0,119.0,-3.0,120.0,-3.0,120.0,-4.0,27.381349603335064,0.03650847375129321,lowest,high,Indonesia
6802,121.0,-4.0,120.0,-4.0,120.0,-3.0,121.0,-3.0,121.0,-4.0,40.57991802692413,0.02319659835107527,lowest,high,Indonesia
6803,122.0,-4.0,121.0,-4.0,121.0,-3.0,122.0,-3.0,122.0,-4.0,76.28150383631387,0.0129000382970372,high,medium,Indonesia
6804,123.0,-4.0,122.0,-4.0,122.0,-3.0,123.0,-3.0,123.0,-4.0,72.58862853050232,0.02050059802530524,high,medium,Indonesia
6805,127.0,-4.0,126.0,-4.0,126.0,-3.0,127.0,-3.0,127.0,-4.0,75.00832279523215,0.0024977367767425123,lowest,medium,Indonesia
6806,128.0,-4.0,127.0,-4.0,127.0,-3.0,128.0,-3.0,128.0,-4.0,94.81509725252786,0.0010518559694474977,lowest,low,Indonesia
6807,129.0,-4.0,128.0,-4.0,128.0,-3.0,129.0,-3.0,129.0,-4.0,98.20867975552878,0.013809476061508424,high,low,Indonesia
6808,130.0,-4.0,129.0,-4.0,129.0,-3.0,130.0,-3.0,130.0,-4.0,81.60072366396585,0.0004955074204954675,lowest,low,Indonesia
6809,131.0,-4.0,130.0,-4.0,130.0,-3.0,131.0,-3.0,131.0,-4.0,90.90076883633932,0.0015759878620326922,low,low,Indonesia
6811,136.0,-4.0,135.0,-4.0,135.0,-3.0,136.0,-3.0,136.0,-4.0,99.32448466618857,0.004393138950278646,low,low,Indonesia
6814,139.0,-4.0,138.0,-4.0,138.0,-3.0,139.0,-3.0,139.0,-4.0,99.90011850992838,0.010546183911917754,medium,medium,Indonesia
6816,141.0,-4.0,140.0,-4.0,140.0,-3.0,141.0,-3.0,141.0,-4.0,99.3694762388865,0.0019386660561919401,low,low,Indonesia
6817,142.0,-4.0,141.0,-4.0,141.0,-3.0,142.0,-3.0,142.0,-4.0,99.99818007151285,0.0020031397020828794,lowest,medium,Papua New Guinea
6818,143.0,-4.0,142.0,-4.0,142.0,-3.0,143.0,-3.0,143.0,-4.0,89.22967513402304,0.004806144354496259,lowest,medium,Papua New Guinea
6819,144.0,-4.0,143.0,-4.0,143.0,-3.0,144.0,-3.0,144.0,-4.0,82.09610184033713,0.007712069871244784,lowest,medium,Papua New Guinea
6820,145.0,-4.0,144.0,-4.0,144.0,-3.0,145.0,-3.0,145.0,-4.0,85.49525936444601,0.00153683020214764,low,low,Papua New Guinea
6821,152.0,-4.0,151.0,-4.0,151.0,-3.0,152.0,-3.0,152.0,-4.0,98.51861397425333,0.0008849897564856958,lowest,,Papua New Guinea
6822,-81.0,-5.0,-82.0,-5.0,-82.0,-4.0,-81.0,-4.0,-81.0,-5.0,45.009277264277145,0.004826821587932012,medium,lowest,Peru
6823,-80.0,-5.0,-81.0,-5.0,-81.0,-4.0,-80.0,-4.0,-80.0,-5.0,60.67070166269938,0.034653403296627715,highest,low,Peru
6824,-79.0,-5.0,-80.0,-5.0,-80.0,-4.0,-79.0,-4.0,-79.0,-5.0,6.894972051183383,0.010232176838405363,medium,low,Ecuador
6825,-78.0,-5.0,-79.0,-5.0,-79.0,-4.0,-78.0,-4.0,-78.0,-5.0,15.47158807516098,0.00336134914626099,low,lowest,Peru
6835,-55.0,-5.0,-56.0,-5.0,-56.0,-4.0,-55.0,-4.0,-55.0,-5.0,99.62959289550781,0.0004469290340142146,lowest,lowest,Brazil
6836,-54.0,-5.0,-55.0,-5.0,-55.0,-4.0,-54.0,-4.0,-54.0,-5.0,22.06341177225113,5.902175724062925e-05,lowest,lowest,Brazil
6837,-50.0,-5.0,-51.0,-5.0,-51.0,-4.0,-50.0,-4.0,-50.0,-5.0,40.70348143577576,0.001019660038838133,lowest,lowest,Brazil
6838,-49.0,-5.0,-50.0,-5.0,-50.0,-4.0,-49.0,-4.0,-49.0,-5.0,23.533237973848976,0.008507802887125793,medium,lowest,Brazil
6839,-48.0,-5.0,-49.0,-5.0,-49.0,-4.0,-48.0,-4.0,-48.0,-5.0,19.424305856227875,0.003593515051503538,low,lowest,Brazil
6840,-47.0,-5.0,-48.0,-5.0,-48.0,-4.0,-47.0,-4.0,-47.0,-5.0,54.74180380503336,0.005519487831133593,medium,low,Brazil
6841,-46.0,-5.0,-47.0,-5.0,-47.0,-4.0,-46.0,-4.0,-46.0,-5.0,36.17173085610072,0.0024514326528379733,low,lowest,Brazil
6842,-45.0,-5.0,-46.0,-5.0,-46.0,-4.0,-45.0,-4.0,-45.0,-5.0,45.9879716237386,0.005066938902665242,medium,lowest,Brazil
6843,-44.0,-5.0,-45.0,-5.0,-45.0,-4.0,-44.0,-4.0,-44.0,-5.0,49.7977872689565,0.011232161946303922,medium,lowest,Brazil
6844,-43.0,-5.0,-44.0,-5.0,-44.0,-4.0,-43.0,-4.0,-43.0,-5.0,99.95489319165549,0.009862515759297653,medium,lowest,Brazil
6845,-42.0,-5.0,-43.0,-5.0,-43.0,-4.0,-42.0,-4.0,-42.0,-5.0,99.93462761243185,0.038174094300101165,highest,low,Brazil
6847,-40.0,-5.0,-41.0,-5.0,-41.0,-4.0,-40.0,-4.0,-40.0,-5.0,97.00990915298462,0.008003372832135524,medium,low,Brazil
6848,-39.0,-5.0,-40.0,-5.0,-40.0,-4.0,-39.0,-4.0,-39.0,-5.0,90.40030837059021,0.008620215626991508,medium,lowest,Brazil
6849,-38.0,-5.0,-39.0,-5.0,-39.0,-4.0,-38.0,-4.0,-38.0,-5.0,88.7749989827474,0.010974927653384335,medium,high,Brazil
6850,-37.0,-5.0,-38.0,-5.0,-38.0,-4.0,-37.0,-4.0,-37.0,-5.0,77.13957031567892,0.02021559559104207,high,high,Brazil
6851,-36.0,-5.0,-37.0,-5.0,-37.0,-4.0,-36.0,-4.0,-36.0,-5.0,99.99999602635702,0.004353992676426269,low,lowest,Brazil
6853,13.0,-5.0,12.0,-5.0,12.0,-4.0,13.0,-4.0,13.0,-5.0,85.23883620897928,0.014275980999465709,high,low,Congo
6854,14.0,-5.0,13.0,-5.0,13.0,-4.0,14.0,-4.0,14.0,-5.0,76.21492346127829,0.01670384911051347,high,low,Congo
6855,15.0,-5.0,14.0,-5.0,14.0,-4.0,15.0,-4.0,15.0,-5.0,85.90791821479797,0.012513649351110281,high,lowest,Congo
6856,16.0,-5.0,15.0,-5.0,15.0,-4.0,16.0,-4.0,16.0,-5.0,68.27249825000763,0.13090028958623307,highest,low,Democratic Republic of the Congo
6857,17.0,-5.0,16.0,-5.0,16.0,-4.0,17.0,-4.0,17.0,-5.0,75.27797818183899,0.010032088034434384,medium,low,Democratic Republic of the Congo
6858,18.0,-5.0,17.0,-5.0,17.0,-4.0,18.0,-4.0,18.0,-5.0,59.52483117580414,0.012869142234473632,high,low,Democratic Republic of the Congo
6859,19.0,-5.0,18.0,-5.0,18.0,-4.0,19.0,-4.0,19.0,-5.0,91.04334115982056,0.033306729453884486,highest,low,Democratic Republic of the Congo
6860,20.0,-5.0,19.0,-5.0,19.0,-4.0,20.0,-4.0,20.0,-5.0,81.74960613250732,0.018979883229724298,high,lowest,Democratic Republic of the Congo
6861,21.0,-5.0,20.0,-5.0,20.0,-4.0,21.0,-4.0,21.0,-5.0,95.30523618062338,0.01202171402188045,high,lowest,Democratic Republic of the Congo
6862,22.0,-5.0,21.0,-5.0,21.0,-4.0,22.0,-4.0,22.0,-5.0,97.99917340278625,0.013605938590557068,high,lowest,Democratic Republic of the Congo
6866,27.0,-5.0,26.0,-5.0,26.0,-4.0,27.0,-4.0,27.0,-5.0,89.39410050710043,0.012364772718471594,high,low,Democratic Republic of the Congo
6868,30.0,-5.0,29.0,-5.0,29.0,-4.0,30.0,-4.0,30.0,-5.0,27.376578251520794,0.026702765767279438,lowest,medium,Democratic Republic of the Congo
6869,31.0,-5.0,30.0,-5.0,30.0,-4.0,31.0,-4.0,31.0,-5.0,31.715501348177593,0.01678492983631066,high,low,United Republic of Tanzania
6870,32.0,-5.0,31.0,-5.0,31.0,-4.0,32.0,-4.0,32.0,-5.0,42.48114923636119,0.008466038833678084,medium,low,United Republic of Tanzania
6871,33.0,-5.0,32.0,-5.0,32.0,-4.0,33.0,-4.0,33.0,-5.0,12.241946409145992,0.022198338788114138,high,low,United Republic of Tanzania
6872,34.0,-5.0,33.0,-5.0,33.0,-4.0,34.0,-4.0,34.0,-5.0,1.9267075850317876,0.01455778943336269,lowest,medium,United Republic of Tanzania
6873,35.0,-5.0,34.0,-5.0,34.0,-4.0,35.0,-4.0,35.0,-5.0,0.1502201290956388,0.023327479320990153,high,medium,United Republic of Tanzania
6874,36.0,-5.0,35.0,-5.0,35.0,-4.0,36.0,-4.0,36.0,-5.0,4.460956404606501,0.018573564713683335,lowest,medium,United Republic of Tanzania
6875,37.0,-5.0,36.0,-5.0,36.0,-4.0,37.0,-4.0,37.0,-5.0,9.275569766759872,0.007438231402098424,medium,low,United Republic of Tanzania
6876,38.0,-5.0,37.0,-5.0,37.0,-4.0,38.0,-4.0,38.0,-5.0,7.4377356717983885,0.004096960662210968,lowest,medium,United Republic of Tanzania
6877,39.0,-5.0,38.0,-5.0,38.0,-4.0,39.0,-4.0,39.0,-5.0,8.430802077054977,0.036296514235414815,highest,medium,United Republic of Tanzania
6878,40.0,-5.0,39.0,-5.0,39.0,-4.0,40.0,-4.0,40.0,-5.0,0.729715342943867,0.02899619947713994,high,lowest,Kenya
6879,103.0,-5.0,102.0,-5.0,102.0,-4.0,103.0,-4.0,103.0,-5.0,70.54129044214883,0.0003508109566197299,lowest,medium,Indonesia
6880,104.0,-5.0,103.0,-5.0,103.0,-4.0,104.0,-4.0,104.0,-5.0,86.49391730626425,0.013357971256801321,lowest,high,Indonesia
6881,105.0,-5.0,104.0,-5.0,104.0,-4.0,105.0,-4.0,105.0,-5.0,25.33019135395686,0.06553437244431637,lowest,highest,Indonesia
6882,106.0,-5.0,105.0,-5.0,105.0,-4.0,106.0,-4.0,106.0,-5.0,17.486891647179924,0.0970739747725873,lowest,highest,Indonesia
6883,116.0,-5.0,115.0,-5.0,115.0,-4.0,116.0,-4.0,116.0,-5.0,79.37215566635132,0.0001024277206206881,lowest,lowest,Indonesia
6884,120.0,-5.0,119.0,-5.0,119.0,-4.0,120.0,-4.0,120.0,-5.0,23.21651577949524,0.10236747111130502,highest,high,Indonesia
6885,121.0,-5.0,120.0,-5.0,120.0,-4.0,121.0,-4.0,121.0,-5.0,15.438055495421091,0.0016242388186668143,lowest,high,Indonesia
6886,122.0,-5.0,121.0,-5.0,121.0,-4.0,122.0,-4.0,122.0,-5.0,53.292644023895264,0.005553372180340502,lowest,high,Indonesia
6887,123.0,-5.0,122.0,-5.0,122.0,-4.0,123.0,-4.0,123.0,-5.0,61.60765687624613,0.019509695695136903,lowest,high,Indonesia
6888,124.0,-5.0,123.0,-5.0,123.0,-4.0,124.0,-4.0,124.0,-5.0,90.33614993095398,0.0032788515485370653,low,low,Indonesia
6889,136.0,-5.0,135.0,-5.0,135.0,-4.0,136.0,-4.0,136.0,-5.0,99.29736653963724,0.0003758061203777451,lowest,lowest,Indonesia
6890,137.0,-5.0,136.0,-5.0,136.0,-4.0,137.0,-4.0,137.0,-5.0,94.21284000078836,0.0015748789220260675,low,low,Indonesia
6892,139.0,-5.0,138.0,-5.0,138.0,-4.0,139.0,-4.0,139.0,-5.0,99.02661045392355,0.001864165948018297,lowest,low,Indonesia
6893,140.0,-5.0,139.0,-5.0,139.0,-4.0,140.0,-4.0,140.0,-5.0,99.99646544456482,0.0027084816533756153,low,low,Indonesia
6895,143.0,-5.0,142.0,-5.0,142.0,-4.0,143.0,-4.0,143.0,-5.0,98.53787223498026,0.0038129027261786064,lowest,medium,Papua New Guinea
6896,144.0,-5.0,143.0,-5.0,143.0,-4.0,144.0,-4.0,144.0,-5.0,88.36597601572672,0.005283929763863825,lowest,medium,Papua New Guinea
6897,145.0,-5.0,144.0,-5.0,144.0,-4.0,145.0,-4.0,145.0,-5.0,76.51769916216531,0.004644361026677719,lowest,medium,Papua New Guinea
6898,146.0,-5.0,145.0,-5.0,145.0,-4.0,146.0,-4.0,146.0,-5.0,99.82707301775613,0.007546759289419976,medium,low,Papua New Guinea
6899,153.0,-5.0,152.0,-5.0,152.0,-4.0,153.0,-4.0,153.0,-5.0,98.8075097401937,0.002667910013439692,low,lowest,Papua New Guinea
6900,-80.0,-6.0,-81.0,-6.0,-81.0,-5.0,-80.0,-5.0,-80.0,-6.0,83.98531277974448,0.005164018072953918,medium,low,Peru
6901,-79.0,-6.0,-80.0,-6.0,-80.0,-5.0,-79.0,-5.0,-79.0,-6.0,64.93737896283469,0.007709286003082989,medium,low,Peru
6902,-78.0,-6.0,-79.0,-6.0,-79.0,-5.0,-78.0,-5.0,-78.0,-6.0,11.31059465308984,0.013869660683907664,high,low,Peru
6903,-77.0,-6.0,-78.0,-6.0,-78.0,-5.0,-77.0,-5.0,-77.0,-6.0,89.22764460245767,0.008735200913194791,medium,lowest,Peru
6914,-51.0,-6.0,-52.0,-6.0,-52.0,-5.0,-51.0,-5.0,-51.0,-6.0,47.37726251284282,0.0005674241802295296,lowest,lowest,Brazil
6915,-50.0,-6.0,-51.0,-6.0,-51.0,-5.0,-50.0,-5.0,-50.0,-6.0,49.94945029417674,0.0005815214585392982,lowest,lowest,Brazil
6916,-49.0,-6.0,-50.0,-6.0,-50.0,-5.0,-49.0,-5.0,-49.0,-6.0,6.111973275740942,0.00918242507066562,medium,lowest,Brazil
6917,-48.0,-6.0,-49.0,-6.0,-49.0,-5.0,-48.0,-5.0,-48.0,-6.0,4.152118973433971,0.003155619817433053,low,lowest,Brazil
6918,-47.0,-6.0,-48.0,-6.0,-48.0,-5.0,-47.0,-5.0,-47.0,-6.0,16.35656331976255,0.015047558448974228,high,low,Brazil
6919,-46.0,-6.0,-47.0,-6.0,-47.0,-5.0,-46.0,-5.0,-46.0,-6.0,44.52116986115773,0.0031129946059114135,low,low,Brazil
6920,-45.0,-6.0,-46.0,-6.0,-46.0,-5.0,-45.0,-5.0,-45.0,-6.0,91.9358511765798,0.0028965242722494354,low,lowest,Brazil
6921,-44.0,-6.0,-45.0,-6.0,-45.0,-5.0,-44.0,-5.0,-44.0,-6.0,40.001436074574784,0.004796329342091079,low,lowest,Brazil
6922,-43.0,-6.0,-44.0,-6.0,-44.0,-5.0,-43.0,-5.0,-43.0,-6.0,84.94811058044434,0.00411498507421036,low,lowest,Brazil
6923,-42.0,-6.0,-43.0,-6.0,-43.0,-5.0,-42.0,-5.0,-42.0,-6.0,99.78545904159546,0.005516083821302049,medium,low,Brazil
6924,-41.0,-6.0,-42.0,-6.0,-42.0,-5.0,-41.0,-5.0,-41.0,-6.0,87.66504526138306,0.0016051899319037305,low,lowest,Brazil
6925,-40.0,-6.0,-41.0,-6.0,-41.0,-5.0,-40.0,-5.0,-40.0,-6.0,98.6136813958486,0.005331690175712813,medium,low,Brazil
6926,-39.0,-6.0,-40.0,-6.0,-40.0,-5.0,-39.0,-5.0,-39.0,-6.0,68.63700350125632,0.009950664911805367,medium,low,Brazil
6927,-38.0,-6.0,-39.0,-6.0,-39.0,-5.0,-38.0,-5.0,-38.0,-6.0,54.12575205167135,0.01071835162601589,medium,high,Brazil
6928,-37.0,-6.0,-38.0,-6.0,-38.0,-5.0,-37.0,-5.0,-37.0,-6.0,97.1614102522532,0.009087270933480817,medium,high,Brazil
6929,-36.0,-6.0,-37.0,-6.0,-37.0,-5.0,-36.0,-5.0,-36.0,-6.0,89.93494113286337,0.009680523288958926,medium,medium,Brazil
6930,-35.0,-6.0,-36.0,-6.0,-36.0,-5.0,-35.0,-5.0,-35.0,-6.0,68.02829504013062,0.0554574912832802,highest,medium,Brazil
6931,13.0,-6.0,12.0,-6.0,12.0,-5.0,13.0,-5.0,13.0,-6.0,94.1235343615214,0.017623399545103897,high,low,Democratic Republic of the Congo
6932,14.0,-6.0,13.0,-6.0,13.0,-5.0,14.0,-5.0,14.0,-6.0,92.30272769927979,0.024240569916128055,high,lowest,Democratic Republic of the Congo
6933,15.0,-6.0,14.0,-6.0,14.0,-5.0,15.0,-5.0,15.0,-6.0,96.79122765858969,0.012487767866245206,high,low,Democratic Republic of the Congo
6934,16.0,-6.0,15.0,-6.0,15.0,-5.0,16.0,-5.0,16.0,-6.0,99.62052702903748,0.0120385831734159,high,low,Democratic Republic of the Congo
6935,17.0,-6.0,16.0,-6.0,16.0,-5.0,17.0,-5.0,17.0,-6.0,98.88050556182861,0.009400461706158238,medium,lowest,Democratic Republic of the Congo
6936,18.0,-6.0,17.0,-6.0,17.0,-5.0,18.0,-5.0,18.0,-6.0,84.08216436704001,0.009081048078730352,medium,low,Democratic Republic of the Congo
6937,19.0,-6.0,18.0,-6.0,18.0,-5.0,19.0,-5.0,19.0,-6.0,73.12485774358115,0.010782345822500712,medium,low,Democratic Republic of the Congo
6938,20.0,-6.0,19.0,-6.0,19.0,-5.0,20.0,-5.0,20.0,-6.0,50.28005341688792,0.015122047955542253,high,low,Democratic Republic of the Congo
6939,21.0,-6.0,20.0,-6.0,20.0,-5.0,21.0,-5.0,21.0,-6.0,99.85916018486023,0.019147166552922954,high,,Democratic Republic of the Congo
6941,23.0,-6.0,22.0,-6.0,22.0,-5.0,23.0,-5.0,23.0,-6.0,99.18641646703085,0.05045690788141437,highest,lowest,Democratic Republic of the Congo
6942,24.0,-6.0,23.0,-6.0,23.0,-5.0,24.0,-5.0,24.0,-6.0,90.78238010406494,0.10499355199977506,highest,lowest,Democratic Republic of the Congo
6943,25.0,-6.0,24.0,-6.0,24.0,-5.0,25.0,-5.0,25.0,-6.0,99.97941851615906,0.011413729135468367,high,lowest,Democratic Republic of the Congo
6945,27.0,-6.0,26.0,-6.0,26.0,-5.0,27.0,-5.0,27.0,-6.0,96.54597838719687,0.008387329899541083,medium,low,Democratic Republic of the Congo
6946,28.0,-6.0,27.0,-6.0,27.0,-5.0,28.0,-5.0,28.0,-6.0,98.42858910560608,0.005247303595299502,medium,low,Democratic Republic of the Congo
6948,30.0,-6.0,29.0,-6.0,29.0,-5.0,30.0,-5.0,30.0,-6.0,21.40499005715052,0.003880476655562172,lowest,low,Democratic Republic of the Congo
6949,31.0,-6.0,30.0,-6.0,30.0,-5.0,31.0,-5.0,31.0,-6.0,2.5825204638143378,0.00390073848256591,lowest,low,United Republic of Tanzania
6950,32.0,-6.0,31.0,-6.0,31.0,-5.0,32.0,-5.0,32.0,-6.0,22.369062900543213,0.005934020045140819,lowest,low,United Republic of Tanzania
6951,33.0,-6.0,32.0,-6.0,32.0,-5.0,33.0,-5.0,33.0,-6.0,2.3756784076491995,0.003515907373755324,lowest,low,United Republic of Tanzania
6952,34.0,-6.0,33.0,-6.0,33.0,-5.0,34.0,-5.0,34.0,-6.0,12.696252018213272,0.0027542135727602213,low,low,United Republic of Tanzania
6953,35.0,-6.0,34.0,-6.0,34.0,-5.0,35.0,-5.0,35.0,-6.0,0.4754212102852762,0.006363088007853847,medium,low,United Republic of Tanzania
6954,36.0,-6.0,35.0,-6.0,35.0,-5.0,36.0,-5.0,36.0,-6.0,1.3019148648406067,0.02175811616879019,high,low,United Republic of Tanzania
6955,37.0,-6.0,36.0,-6.0,36.0,-5.0,37.0,-5.0,37.0,-6.0,1.016870466992259,0.02234780891065369,high,low,United Republic of Tanzania
6956,38.0,-6.0,37.0,-6.0,37.0,-5.0,38.0,-5.0,38.0,-6.0,10.000793139139812,0.01598020198074623,high,low,United Republic of Tanzania
