,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
310,126599,-21.068096904398928,-9.839730171644327,-15.791593930441788,37.0,57.0,36.0,57.0,36.0,58.0,37.0,58.0,37.0,57.0
311,250231,-23.670528431729082,-10.845179054553592,-18.56884238963198,38.0,57.0,37.0,57.0,37.0,58.0,38.0,58.0,38.0,57.0
312,204571,-26.586857374701204,-11.72111394088116,-21.263033372276617,39.0,57.0,38.0,57.0,38.0,58.0,39.0,58.0,39.0,57.0
313,448149,-2.9648621329066893,-4.3034794231382865,2.233632117889363,40.0,57.0,39.0,57.0,39.0,58.0,40.0,58.0,40.0,57.0
314,445210,-3.186136879225534,-4.412749039778981,2.0938433548213204,41.0,57.0,40.0,57.0,40.0,58.0,41.0,58.0,41.0,57.0
315,481486,-6.929381124269449,-5.579601483739922,-1.662561320578376,42.0,57.0,41.0,57.0,41.0,58.0,42.0,58.0,42.0,57.0
316,194432,-13.645387590520079,-7.616544601711652,-8.600950460829493,43.0,57.0,42.0,57.0,42.0,58.0,43.0,58.0,43.0,57.0
317,120953,-33.629591659570245,-13.97733003728721,-28.418476598348118,44.0,57.0,43.0,57.0,43.0,58.0,44.0,58.0,44.0,57.0
318,71405,-38.196204747566696,-15.410685526223654,-32.88005041663749,45.0,57.0,44.0,57.0,44.0,58.0,45.0,58.0,45.0,57.0
324,48510,-100.0,-15.811172954030097,-100.0,51.0,57.0,50.0,57.0,50.0,58.0,51.0,58.0,51.0,57.0
325,46723,-39.37889262247715,-15.930055861139053,-33.93189649637224,52.0,57.0,51.0,57.0,51.0,58.0,52.0,58.0,52.0,57.0
326,101277,-37.89705461259713,-15.418110726028615,-32.654008313832364,53.0,57.0,52.0,57.0,52.0,58.0,53.0,58.0,53.0,57.0
327,845898,-0.6821153377830425,-3.5235926790227663,4.304656116931356,54.0,57.0,53.0,57.0,53.0,58.0,54.0,58.0,54.0,57.0
328,147617,-21.35119938760441,-10.034752094948415,-16.24067688680843,55.0,57.0,54.0,57.0,54.0,58.0,55.0,58.0,55.0,57.0
329,204361,-39.37590831910198,-15.870934278066754,-33.838158944221256,56.0,57.0,55.0,57.0,55.0,58.0,56.0,58.0,56.0,57.0
330,203353,-100.0,-100.0,-100.0,57.0,57.0,56.0,57.0,56.0,58.0,57.0,58.0,57.0,57.0
334,1735971,-6.877995081715075,-5.509020599998502,-1.8074034646892143,61.0,57.0,60.0,57.0,60.0,58.0,61.0,58.0,61.0,57.0
335,308586,-22.30496522849384,-10.454135962098086,-17.09798889126532,62.0,57.0,61.0,57.0,61.0,58.0,62.0,58.0,62.0,57.0
336,157605,-22.23533517337648,-10.493956410012373,-16.785634973509723,63.0,57.0,62.0,57.0,62.0,58.0,63.0,58.0,63.0,57.0
338,51090,-100.0,-15.924838520258367,-100.0,65.0,57.0,64.0,57.0,64.0,58.0,65.0,58.0,65.0,57.0
339,736960,2.3047383847155882,-2.6682587928788535,7.509905557967868,66.0,57.0,65.0,57.0,65.0,58.0,66.0,58.0,66.0,57.0
340,86700,-21.06805074971165,-10.012687427912342,-15.768166089965398,67.0,57.0,66.0,57.0,66.0,58.0,67.0,58.0,67.0,57.0
343,15283,-40.142642151410065,-15.64483412942485,-34.69868481319113,71.0,57.0,70.0,57.0,70.0,58.0,71.0,58.0,71.0,57.0
