UN_c,UN_1,UN_3,UN_5,NC_c,NC_1,NC_3,NC_5,pop_c,pop_1,pop_3,pop_5,lat,lng
3001595.25,6158.0791015625,6794.892578125,7266.64111328125,0.472876756472926,0.967136305922146,0.998806719255303,0.998723873435907,5293.9541015625,7687.4365234375,9386.7802734375,7687.4365234375,26.5,16.5
2683748.75,6102.73876953125,6139.50048828125,6139.50048828125,0.651242163259938,0.9782288972628771,0.99920216119003,0.99920216119003,6753.59814453125,9522.6494140625,12122.671875,9522.6494140625,26.5,17.5
2395021.0,5478.00537109375,5462.88818359375,5478.00537109375,0.499230557248004,0.9819225958899359,0.99885777725059,0.998854616432559,6470.84228515625,9151.509765625,11601.3525390625,9151.509765625,26.5,18.5
1157242.25,2658.74267578125,2654.66040039062,2656.35522460938,0.5706739897740151,0.9887252237998879,0.999015145914173,0.9990145171502991,2664.458984375,3131.63232421875,5091.728515625,3131.63232421875,26.5,19.5
423596.6875,932.4658203125,958.22021484375,937.237182617188,0.564228903006353,0.995440432158662,0.999014239991704,0.9990358260882,1878.0751953125,1941.52734375,3699.58081054687,1941.52734375,26.5,20.5
397634.46875,15448.2724609375,1261.26208496094,2201.52978515625,0.519623828053889,0.908467309834106,0.998476288401006,0.99734036525067,1994.5363769531302,2092.44580078125,3908.2158203125,2092.44580078125,26.5,21.5
83539.7890625,19147.853515625,369.596740722656,1649.70056152344,0.8051064864254829,0.941343275412897,0.999137752103357,0.996151343660437,2002.6760253906198,2077.658203125,3944.82958984375,2077.658203125,26.5,22.5
0.6863471865653988,0.93146950006485,0.93146950006485,0.93146950006485,0.9999978268736529,0.999997050762426,0.999997050762426,0.999997050762426,1634.33740234375,1637.49853515625,3265.96826171875,1637.49853515625,26.5,23.5
2.4263341426849396,3.11430239677429,3.11430239677429,3.11430239677429,0.999992399131181,0.999990243963696,0.999990243963696,0.999990243963696,1887.5852050781302,1888.76770019531,3774.14477539063,1888.76770019531,26.5,24.5
123361.9765625,280.012847900391,280.012847900391,280.012847900391,0.849558863297984,0.9992006100838041,0.9996585215939051,0.9996585215939051,1.50546205043793,1.50546205043793,3.0109241008758505,1.50546205043793,26.5,25.5
3986765.5,4404622.5,44966.50390625,1771161.625,0.5025455953386521,0.3779092825019771,0.994389239740741,0.7790007584535881,20651.23046875,20651.23046875,41302.4609375,20651.23046875,26.5,27.5
770110.0625,1028477.4375,996615.5,210351.921875,0.649048344884221,0.6253226812985289,0.5458261406121551,0.9041392149854991,26727.537109375,32212.552734375,54711.03515625,31636.15625,26.5,31.5
38109.984375,49582.91015625,40380.0234375,40901.62109375,0.4715696448805471,0.472230845204845,0.44009344336526096,0.4328610070564579,9617.736328125,11759.7275390625,19924.666015625,11529.134765625,26.5,32.5
783554.125,2088.74755859375,2059.97290039062,2088.58325195312,0.661101851105965,0.9756618966410451,0.9991090328281859,0.999096658449858,24725.427734375,30066.689453125,50900.75,29512.615234375,26.5,33.5
350765.40625,779.85400390625,713.52587890625,44645.11328125,0.689600737447938,0.993998023588744,0.999368586802809,0.9604926540869408,6454.2861328125,7873.77197265625,13332.828125,7717.60595703125,26.5,34.5
977760.8125,2483.40698242187,37823.33984375,2545.28295898437,0.678023485337882,0.990154405835188,0.987544778866077,0.9991618386363149,1718.3869628906302,2330.6884765625,1146.32995605469,2537.52758789062,26.5,36.5
3182532.75,693400.6875,1238333.0,623352.625,0.582428982659861,0.677350776336118,0.8375218697699609,0.918211685399657,3002.90014648438,4666.56494140625,2586.98413085937,5064.15673828125,26.5,37.5
3604607.0,167508.8125,363835.4375,137415.609375,0.520105479135726,0.7694715145862241,0.951561256760444,0.9817053570554879,9207.7724609375,16000.001953125,18096.263671875,17532.25390625,26.5,39.5
4218466.5,1210156.875,2264597.5,470774.78125,0.46471347604835495,0.6069691334573599,0.7126423727853269,0.940262795444883,77825.3359375,142110.984375,160789.9375,155704.15625,26.5,40.5
5259338.5,3258831.75,3792444.5,1387669.625,0.48083558670144105,0.483846442169721,0.6256369077955629,0.8630191445720109,60137.12109375,109778.765625,124187.8359375,120273.6484375,26.5,41.5
8059739.5,6017044.5,8691197.0,5852111.0,0.531840873959358,0.6035637686713861,0.4951619476327921,0.6600734836091379,36489.1015625,66192.9375,74902.9765625,72524.8203125,26.5,42.5
18430868.0,17642280.0,32481244.0,19047978.0,0.6106572396218111,0.6170268854929,0.313850156190284,0.5976211031329061,3424.32934570312,6267.77197265625,7120.56787109375,6873.109375,26.5,43.5
7994529.5,6289530.0,9239431.0,5703981.5,0.533277955843803,0.530235489111068,0.46060038640671297,0.6670005526267521,34.872894287109396,63.8338737487793,72.5789489746094,70.03329467773439,26.5,44.5
2273112.75,365051.625,523015.78125,181711.546875,0.6548046515993,0.7459751673652092,0.920574720797436,0.9724052488236908,1774.39270019531,1251.56018066406,1421.0944824218802,1371.2314453125,26.5,45.5
1394865.375,50424.125,109258.9765625,30064.5546875,0.660642891981148,0.8053513974295591,0.973418359236747,0.992685587788266,4180.54833984375,1774.7253417968698,2015.12634277344,1944.42041015625,26.5,46.5
2207558.0,14312.4375,38888.74609375,14373.78515625,0.659561100584213,0.934282340655145,0.994002765988565,0.9977833444924059,11134.7958984375,1059.50952148438,1203.02868652344,1160.81713867188,26.5,47.5
2099632.25,28175.4296875,152011.5625,22487.87109375,0.657606726368769,0.8747434318234221,0.975211022542556,0.996332835999835,38383.625,2939.59838867187,3337.78735351562,3220.677734375,26.5,48.5
2385025.0,426268.96875,1319734.75,384054.9375,0.6538806035562421,0.752554812293604,0.8084775651677221,0.9442652118243009,1143255.5,644595.875,730736.125,707541.5625,26.5,49.5
54172.9609375,32023.78125,31932.974609375,22688.36328125,0.6372402034846011,0.617789359907084,0.786166397941717,0.8480713273791841,2811.6142578125,1705.80322265625,1928.4765625,1864.77001953125,26.5,50.5
568226.0,401302.0,594110.0,348145.3125,0.627494798350714,0.702222366917834,0.610526330453275,0.7717704930149871,23417.40625,26227.705078125,33605.89453125,26137.533203125,26.5,53.5
2141879.0,1961255.625,2097681.0,1184180.875,0.6230499166773579,0.610555832779657,0.6308283391665339,0.7915955665561271,82685.828125,92448.78125,118515.2265625,92135.4375,26.5,54.5
330638.09375,303550.875,332489.5625,210666.34375,0.787456616149234,0.779669817791711,0.786266440423395,0.8645778014981259,26970.3984375,26746.80859375,36723.5703125,26637.6640625,26.5,55.5
220282.78125,218331.96875,218566.796875,200749.71875,0.6567979436648139,0.6560999601591939,0.6594714588746601,0.68723058655448,7244.1748046875,2330.49145507812,10732.294921875,2396.15063476562,26.5,56.5
5855686.5,6213661.0,6275350.5,4599554.0,0.6422639781104661,0.620407282322184,0.616625834762073,0.7190037153754569,233844.34375,35538.234375,338971.28125,34753.390625,26.5,57.5
9921870.0,10439196.0,10533245.0,8764427.0,0.536906799335288,0.5219456223469721,0.5083714924267729,0.5909292752855839,83550.625,87315.8359375,120775.625,87164.0234375,26.5,58.5
11182547.0,12019158.0,12069893.0,6122812.0,0.422441069610369,0.39517271745995,0.37661120574791296,0.6837675039776899,138747.1875,151469.21875,195795.984375,150585.890625,26.5,59.5
11539772.0,9558819.0,9462819.0,7129951.0,0.44440342385210707,0.548417555990858,0.5444008913601389,0.6567197026334449,171367.046875,145139.71875,204070.484375,145006.046875,26.5,60.5
9743426.0,6062230.0,6647217.0,5288783.5,0.539595120365828,0.68521259442485,0.685899893652682,0.7500897804603129,215315.890625,251048.90625,325719.25,250340.703125,26.5,61.5
4846018.0,2518504.0,2386630.25,1561718.25,0.649476770435913,0.7348122471585942,0.8273697408871891,0.887037455358363,257901.421875,346914.40625,506280.90625,341422.65625,26.5,62.5
3613851.5,674721.6875,525500.125,368780.875,0.5608968133759681,0.6306084280928399,0.936148793203366,0.9551910593508071,284451.3125,406465.3125,617770.375,398198.125,26.5,63.5
3850830.5,402272.59375,420608.03125,363830.96875,0.48710630246370296,0.664988676566192,0.943979043387842,0.9515412036856981,227643.71875,329476.0625,504988.90625,322429.375,26.5,64.5
2433682.25,1259006.875,710034.5,493572.46875,0.6917537933704351,0.775643764338495,0.9100681934952191,0.9374849197388131,96894.7578125,138980.65625,212927.671875,136013.34375,26.5,65.5
12415782.0,8661987.0,12901186.0,7906814.0,0.48172627253127703,0.625034511854546,0.461463985354503,0.6699447554586669,1381500.75,1942099.375,3003057.0,1895201.625,26.5,66.5
11230484.0,7077536.5,9544968.0,5893711.0,0.54125395258249,0.63785652591711,0.610104395970235,0.759251994315552,2784195.0,1901834.375,6134524.5,1852587.0,26.5,67.5
15520423.0,10530107.0,13179201.0,8805544.0,0.434060346630049,0.454619579009956,0.51943111050305,0.6789129704071949,2446833.75,3270922.0,5257292.0,3185964.0,26.5,68.5
1947198.125,899444.875,790622.5,1132599.625,0.39356389004597603,0.616505933223601,0.7537682338605759,0.6472627505635121,344350.375,463232.875,701401.625,453158.09375,26.5,69.5
1834293.125,801904.0,1367714.875,1814990.375,0.40490940228338396,0.6638275136460661,0.5562790639202471,0.41117169748501703,226035.296875,231746.75,338773.875,232206.34375,26.5,70.5
3314892.0,2177583.25,6459835.5,6447477.5,0.524978286573099,0.724052396993268,0.0743100747578134,0.0760809675454305,587436.125,718554.625,1013087.4375,720362.125,26.5,71.5
11479227.0,15590568.0,15590543.0,11697291.0,0.388361341663262,0.643999590808537,0.16930131242624402,0.376742408403074,2009249.0,1787155.5,3464529.5,1788197.25,26.5,72.5
25827202.0,35586396.0,27241902.0,15071451.0,0.38712715591826397,0.629261198487508,0.353556689689579,0.642358353846904,3087458.5,2969433.5,5322210.0,2968811.5,26.5,73.5
28076424.0,45487508.0,42662592.0,21551522.0,0.552426749006828,0.629923242412531,0.31990502076634497,0.6564418329987161,4439332.0,4774158.0,7355173.5,4772613.5,26.5,74.5
11536866.0,36880864.0,33016738.0,22211542.0,0.73072840714095,0.612466549753674,0.22938607137588896,0.48158041410936997,3821836.25,4110929.5,6526068.5,4107695.25,26.5,75.5
11881470.0,23088378.0,27551984.0,16323022.0,0.639713320060979,0.6356790539020171,0.164529907402617,0.505030320073897,3864042.5,3117017.0,6622396.0,3098717.25,26.5,76.5
15395435.0,29934398.0,31450142.0,16616179.0,0.667809962200237,0.6211197886500771,0.32139469525947695,0.641469751903884,5365614.0,3150969.75,8995259.0,3147178.25,26.5,77.5
20621854.0,38596560.0,45379416.0,24086708.0,0.663669769455428,0.609270279404344,0.25988858978159496,0.607160051918717,6187080.0,2402247.75,10548062.0,2399348.75,26.5,78.5
31657060.0,54915476.0,70003872.0,30459126.0,0.541679850988975,0.537565163884509,-0.0134922524829766,0.5590231320575699,7183978.0,489181.4375,11774863.0,488466.9375,26.5,79.5
46014224.0,80292736.0,82889352.0,37742312.0,0.40370513283312603,0.40383221325818897,-0.0741568768037527,0.510900218145356,7173376.0,214795.421875,11966040.0,214651.6875,26.5,80.5
58098816.0,92294472.0,95029608.0,41861536.0,0.372065063080538,0.394292944879168,-0.0270848016069928,0.547558405191738,11200681.0,0.0,14388323.0,0.0,26.5,81.5
52050292.0,93419648.0,86794496.0,36553404.0,0.4857951839955779,0.46991801186117105,0.14255720513774403,0.6388889349908872,11859213.0,0.0,8788015.0,0.0,26.5,82.5
65391192.0,89107688.0,95651312.0,47712148.0,0.40285506600527504,0.4882598209341861,0.126523089061461,0.564298086687171,9089924.0,174230.21875,4394815.5,173968.46875,26.5,83.5
41715376.0,74620656.0,63470748.0,33709300.0,0.492995513266467,0.48500796981463795,0.228582908797624,0.590300556211056,9414049.0,483588.0625,6450561.5,483002.71875,26.5,84.5
35113368.0,51126624.0,44248752.0,27261512.0,0.28149670731560605,0.581342999497742,0.0945649528927225,0.44216441625437,5298257.5,201400.03125,4974672.5,197819.53125,26.5,85.5
11564566.0,28811248.0,13275055.0,10406972.0,0.44071058198847396,0.647588454768855,0.357987339514427,0.4966945311097489,4475552.0,1131181.125,6952972.5,1112781.25,26.5,86.5
6012924.0,52044124.0,6226090.0,7968600.5,0.592551644206693,0.482089477974824,0.5781070684543571,0.460030898162238,4144663.0,1344546.125,6989721.0,1322993.125,26.5,87.5
30395464.0,64277696.0,40975536.0,27524692.0,0.604356373989006,0.575051458432302,0.46664049475329494,0.641723878677562,6492351.0,2342177.75,10306556.0,2309141.5,26.5,88.5
44516984.0,99689544.0,77096384.0,45991224.0,0.5885016540913921,0.40130829959008396,0.28734986872572305,0.574874331057282,3702181.75,1337089.25,4047933.25,1332481.875,26.5,89.5
22787300.0,63310840.0,42579800.0,29398518.0,0.777358296337277,0.595124014855343,0.583977074352029,0.712763858259679,2578733.0,1813845.125,4269847.5,1802601.5,26.5,90.5
30121516.0,62262324.0,48337520.0,27232780.0,0.686078346232238,0.589934288665158,0.49623404687093803,0.716184293835223,4006477.25,1464974.0,5272517.0,1467405.875,26.5,91.5
20126548.0,45364432.0,44996792.0,23092664.0,0.7644191764638901,0.621624672999219,0.47331349042851095,0.7297008506991519,5018825.0,2005707.125,6889156.5,1995881.875,26.5,92.5
12838095.0,32246768.0,32068300.0,17963556.0,0.8006410775228101,0.6164554966234711,0.502020998156246,0.721049332629283,3107817.25,2453002.0,4565096.5,2451111.25,26.5,93.5
27795834.0,66057052.0,55985476.0,34806660.0,0.735567911353037,0.5855542327053089,0.46738938099233,0.668871320694147,3858918.5,2308760.5,6315622.0,2307168.0,26.5,94.5
10564550.0,21152608.0,17827534.0,13698840.0,0.629502429852161,0.511338054342304,0.3747904048229229,0.519583235079201,1136475.125,909058.875,1708298.75,902022.5625,26.5,95.5
1796273.375,1901657.875,1882355.25,1952333.625,0.8263923346870609,0.825468291694403,0.8180726248074269,0.8113092988709492,105790.609375,63662.890625,110609.5625,61288.875,26.5,96.5
1150533.375,1144411.75,1177506.25,1162923.25,0.8795388986457859,0.879902673260968,0.8767148326084241,0.878241675965792,78566.078125,53885.8984375,83898.5,51782.21484375,26.5,97.5
1243802.5,1444263.125,1361143.125,1524402.75,0.9149048058437121,0.9020301751101859,0.906876904897383,0.895707439096135,430937.5,227779.078125,366051.28125,227964.546875,26.5,98.5
4922776.0,5711858.0,5463875.5,6424163.5,0.7520394836786909,0.7148225749904961,0.72478427007539,0.6764145071007679,1202692.625,820617.125,1087691.5,823150.75,26.5,99.5
5851615.0,6320243.0,5793475.5,6198432.5,0.5307722439775999,0.546037041378569,0.535434318827238,0.502961734011668,651599.75,460027.875,590461.0625,461609.5,26.5,100.5
5033594.0,4975964.0,4545902.0,5407296.0,0.684222227868287,0.690676502097833,0.7148171255192421,0.660778385357118,1093984.875,663259.75,972072.5625,665150.4375,26.5,101.5
4855484.5,4888739.0,4266591.5,5153677.0,0.6422552000625379,0.633572474599423,0.685643951168545,0.62028482485995,1384170.625,831296.75,1200584.75,833215.0625,26.5,102.5
12085163.0,11720978.0,9598618.0,13817237.0,0.47093592776842796,0.48540082789112604,0.579791854948479,0.39510921994111703,2551303.5,1159975.75,2350461.0,1162006.125,26.5,103.5
10295025.0,12188970.0,9991601.0,12768410.0,0.49876007321834104,0.50993406186578,0.513533055658286,0.378336925503512,5025788.0,2217053.5,4636954.0,2215799.75,26.5,104.5
27344358.0,26404248.0,20966804.0,35761428.0,0.4316936935618789,0.42712591048459997,0.564240384102197,0.256759106956075,4841286.5,603585.4375,4270505.0,601765.5,26.5,105.5
15528724.0,18432112.0,15020375.0,27073676.0,0.6861941735393029,0.5958581323321529,0.696466935040858,0.45289276359672903,3091639.0,532676.6875,2861636.0,533582.25,26.5,106.5
18618910.0,17531592.0,14272101.0,25372636.0,0.472612423123521,0.467344919387711,0.595737410872797,0.28131061275826896,2137350.0,963309.125,1998663.5,960099.75,26.5,107.5
10392136.0,11958069.0,10343330.0,13332440.0,0.482009898904529,0.484217437973817,0.48444260618184604,0.33545212038706,1876626.75,1231199.5,1748146.125,1233825.75,26.5,108.5
6149439.0,6385527.5,5707181.0,8075242.5,0.6639466449416129,0.665866897810811,0.6881150747286899,0.558705707132785,1562140.0,1129480.875,1465960.625,1131555.625,26.5,109.5
5877532.5,5866387.0,5320410.5,7368132.5,0.6838571495115321,0.6788521973414481,0.7138238297723108,0.6036802159193979,2064577.5,1073186.25,1924613.5,1075316.0,26.5,110.5
20348286.0,17229198.0,14552466.0,29163274.0,0.451014971313858,0.43251173368719703,0.607382854533099,0.21319167553120602,3647427.5,130413.984375,2213540.25,130640.0546875,26.5,111.5
27026456.0,28321562.0,25861546.0,43223140.0,0.6532246458706589,0.558147982058303,0.6681715585468461,0.445405654367628,3514323.5,0.0,1528155.125,0.0,26.5,112.5
13759706.0,11330670.0,10167389.0,19612562.0,0.6786961866493729,0.651331128571629,0.762580620725529,0.5420257554793979,3848244.0,0.0,2505922.0,0.0,26.5,113.5
25651062.0,23535272.0,21448284.0,31271368.0,0.357131450323581,0.36176170499505295,0.46246174025356396,0.216274983368815,2409222.0,664350.75,2261413.0,659005.4375,26.5,114.5
25980640.0,24385684.0,21775592.0,33279062.0,0.519889181769396,0.490460884582734,0.597596622231947,0.385017548190999,2059618.875,1399086.5,1935149.75,1395541.25,26.5,115.5
23978322.0,22437702.0,20558010.0,28572512.0,0.4766724497171,0.47543120744631107,0.5513208550626949,0.376404124092221,2436759.25,1767906.0,2289601.5,1771035.5,26.5,116.5
25447074.0,21696804.0,19679070.0,30574256.0,0.42865072422637795,0.429350796964562,0.5581565726417739,0.31353290272518897,2533044.5,1771485.0,2368752.5,1775100.0,26.5,117.5
885866.375,751670.0,694231.75,1192767.875,0.9059525839284821,0.893874281254403,0.9262973467727479,0.873370589760938,1488205.375,1076554.375,1377611.5,1072479.625,26.5,118.5
1016814.8125,1013512.3125,939703.5625,1579841.5,0.8691654720641209,0.8404214911615681,0.879087449860148,0.796720293287417,913250.0,182815.859375,753403.5,181210.75,26.5,119.5
42340.49609375,18394.00390625,15151.658203125,28563.5390625,0.8101186541297041,0.907478661716021,0.932050459555178,0.8719031721310679,6178.0615234375,2871.08813476563,5680.05322265625,2875.9921875,26.5,120.5
53843.484375,41881.328125,43597.73046875,43032.37109375,0.785903349734444,0.833234076976229,0.82664331328316,0.8288913392010351,1051.55090332031,1032.1474609375,1660.22375488281,972.948364257812,25.5,-112.5
2741914.5,1584225.5,1794739.5,1410254.5,0.7470332216074692,0.8552677330259789,0.834418808694136,0.869891078814248,34483.16796875,33905.94140625,54641.05078125,32015.828125,25.5,-111.5
16917.96484375,13632.69140625,13478.0029296875,13438.150390625,0.8608354578610891,0.887019792624768,0.889132048447909,0.8894598692232158,70.5146713256836,65.1687088012695,106.097900390625,61.3795356750488,25.5,-110.5
1533301.125,1492033.125,1899748.125,1479718.25,0.6748055791385379,0.688579550399839,0.597086651004692,0.6861698517654928,23390.263671875,14.5137414932251,302.21441650390597,14.0299510955811,25.5,-109.5
7998157.0,8690391.0,10624329.0,8039369.0,0.752109015591473,0.731584663962826,0.670714719092153,0.7508317109262299,125840.625,44898.67578125,136125.28125,41956.4453125,25.5,-108.5
4989592.0,4468910.0,4889072.5,4106020.5,0.743056420257708,0.7642391052955,0.7482327633663041,0.7885567385539269,104898.6484375,65541.1171875,152307.5625,61642.26953125,25.5,-107.5
4370180.0,2711625.25,4389140.0,4092018.75,0.717561387152067,0.7605182308612428,0.7163360289060459,0.7355385591674181,57463.2578125,48098.89453125,81168.703125,45464.84375,25.5,-106.5
11269711.0,7787404.0,10410378.0,9560522.0,0.554145387145844,0.665084340006527,0.5881424951486851,0.62176467213812,54517.3671875,53191.65234375,85492.0859375,49967.51953125,25.5,-105.5
6303752.5,3941719.25,4169129.5,3913938.75,0.6305459261634859,0.756805038948825,0.7556531798913442,0.770609551067544,42137.890625,40368.0703125,66583.140625,37802.59765625,25.5,-104.5
5656344.0,3870885.25,4522155.5,3821859.0,0.662092064156786,0.7631979169852869,0.7298480731428221,0.7716835316639491,123041.6484375,68956.7890625,173262.78125,64713.3359375,25.5,-103.5
2795406.0,1394991.25,1521905.375,1413732.75,0.45965483627599896,0.692775025337961,0.7058194018948192,0.726728906548554,87058.9375,85903.0078125,137876.265625,80412.3671875,25.5,-102.5
1754084.625,1026118.0625,1146966.0,1061247.625,0.5288447778931961,0.7131810999147679,0.6919196412892828,0.7149439922448481,10882.1474609375,10439.4326171875,16771.81640625,9729.40234375,25.5,-101.5
3754218.0,2045674.25,2803731.0,2005969.5,0.6077575083328411,0.767334042436794,0.7070648445549891,0.790415347513563,63423.85546875,42990.81640625,80484.53125,40341.734375,25.5,-100.5
16840996.0,17009632.0,18927508.0,12903468.0,0.4777768750701579,0.4937939762977371,0.413076140217919,0.599875839802336,106234.3203125,19064.05078125,120680.6875,17976.125,25.5,-99.5
32186956.0,32320164.0,37364148.0,24715098.0,0.581909352596782,0.586565186673058,0.5146605094626021,0.678964630160927,100308.84375,71225.578125,125265.7578125,66716.953125,25.5,-98.5
11474886.0,10150924.0,12102484.0,7576033.0,0.6889218311216159,0.7188218116354069,0.671907976985571,0.794617700515525,54113.9921875,5512.79443359375,11747.1591796875,5176.7041015625,25.5,-97.5
194897.5625,116740.40625,116478.3125,116758.890625,0.825831688662877,0.8900944806184399,0.89591028879326,0.8956595528804929,2044.60144042969,1830.40222167969,1352.34204101563,2271.31079101563,25.5,-81.5
2216337.25,1598017.625,490833.03125,1705081.375,0.7580965037166271,0.7723722460443699,0.946427726037298,0.81389784155811,2275.12817382812,1723.4494628906302,1322.43225097656,2067.01293945313,25.5,-80.5
1317124.5,8550.02734375,8550.12109375,8550.12109375,0.6587429935735359,0.927255652491579,0.99778472822498,0.99778472822498,351.60470581054705,351.6015625,515.804016113281,327.938354492187,25.5,-14.5
2661673.75,8176.88427734375,8172.80908203125,8182.37841796875,0.609401925009918,0.9581303765605579,0.9988006480904341,0.9987992437995459,459.540130615234,459.540130615234,673.992248535156,428.904113769531,25.5,-13.5
3138437.5,20814.876953125,78410.5078125,13549.583984375,0.516797974960599,0.7930084104814659,0.987927713660263,0.997913870701682,307.385772705078,310.572052001953,456.102905273437,289.953338623047,25.5,-12.5
3204414.75,41089.43359375,4758533.5,684219.6875,0.5524507274178531,0.822223855575984,0.33539245926802197,0.904437456659751,85.62054443359379,166.814987182617,250.207305908203,166.56301879882798,25.5,-11.5
2835936.25,76619.3828125,413852.15625,89503.3984375,0.6078638546259449,0.822770034923802,0.94277502207371,0.987624010355959,81.75563049316409,162.998977661133,244.498474121094,162.970520019531,25.5,-10.5
3447685.0,221103.671875,174923.828125,216436.5625,0.453822821234356,0.501980480200196,0.9722888248363181,0.9657124386108409,81.6023178100586,159.14904785156298,238.723587036133,159.14797973632798,25.5,-9.5
2797912.25,6333.09619140625,6333.09619140625,6333.09619140625,0.588015945961546,0.9608243210191441,0.999067470881708,0.999067470881708,31.5625553131103,50.1608085632324,75.2396545410156,50.152339935302706,25.5,-8.5
3627848.75,14888.115234375,16739.451171875,16739.451171875,0.45888257128005394,0.9382252703829379,0.9975032010978109,0.9975032010978109,662.532409667969,918.7998046875,1180.6162109375,918.787109375,25.5,-6.5
2548595.75,104165.28125,100130.796875,103453.53125,0.579555475599585,0.668488182573677,0.983481317007633,0.9829331620191429,3832.54760742187,4894.36181640625,6440.36865234375,4894.36181640625,25.5,-5.5
2306314.75,28585.744140625,28581.287109375,6983.0263671875,0.650146710508152,0.8968879493295109,0.9956644003975931,0.998940719281629,2811.30932617187,3374.64428710937,4686.83935546875,3374.64428710937,25.5,-4.5
1774001.5,5066.779296875,5066.779296875,4440.96533203125,0.630281984775509,0.9740757288740741,0.998944037203339,0.99907446251413,2279.1689453125,2735.00317382812,3798.615234375,2735.00317382812,25.5,-3.5
1157436.5,2649.22021484375,2649.22021484375,2649.22021484375,0.679111271048302,0.9913115902476479,0.999265527821652,0.999265527821652,1470.63525390625,1764.76257324219,2451.05908203125,1764.76257324219,25.5,-2.5
1583614.875,3628.88940429688,3628.88940429688,3628.88940429688,0.682032915187253,0.991905468190068,0.999271371213287,0.999271371213287,2250.39672851562,2700.47680664062,3750.66186523437,2700.47680664062,25.5,-1.5
1600952.5,3687.00170898438,3673.7568359375,3687.00170898438,0.650588647919097,0.992275223155915,0.9991981946102328,0.999195303887991,2628.01171875,3153.61474609375,4380.02001953125,3153.61474609375,25.5,-0.5
2347628.0,203583.8125,203577.671875,203583.8125,0.6148705822445579,0.819786000990326,0.9666029923662409,0.966601984993978,2803.2138671875,3366.92163085937,4667.3828125,3366.92163085937,25.5,0.5
2470534.0,87389.9375,87396.09375,87389.9375,0.5488470237187609,0.8793399036109599,0.984040289342034,0.9840414135566821,4679.1533203125,5822.0498046875,8129.39599609375,5822.0498046875,25.5,1.5
2660517.75,73399.15625,73392.8359375,73392.8359375,0.576646383859427,0.865758073240421,0.988321400038413,0.988321400038413,3794.8974609375,4745.12744140625,6641.7060546875,4745.12744140625,25.5,2.5
3711789.5,8472.4365234375,8464.978515625,8472.4365234375,0.5157467551105179,0.969178485581637,0.9988956288296759,0.998894655831481,5792.451171875,7229.09765625,10073.595703125,7229.09765625,25.5,3.5
5499876.5,12488.0146484375,12473.8095703125,12488.0146484375,0.48263247586990704,0.929242366998484,0.9988266020202701,0.9988252657637021,716.9287719726559,885.7839965820309,1232.45288085938,885.7839965820309,25.5,4.5
2212909.5,9359.45703125,9308.1259765625,9359.45703125,0.5998386088352851,0.8844109123247091,0.9983168075152109,0.998307525298178,1262.1318359375,1567.1394042968802,2189.26782226562,1567.1394042968802,25.5,5.5
3363357.25,7607.2998046875,7577.517578125,7607.2998046875,0.52714467828903,0.944230684091295,0.998934674717598,0.998930487626167,2036.02087402344,1664.24499511719,2677.8662109375,1662.9792480468802,25.5,6.5
5633990.0,10356.6513671875,10353.48046875,10319.1962890625,0.42836905711774104,0.9552186440301229,0.9989495242621191,0.998953002773433,3334.53564453125,1774.99206542969,3431.720703125,1774.99206542969,25.5,7.5
5318105.0,11218.734375,11228.1123046875,10580.9814453125,0.459666001338108,0.947814541926967,0.998859193111265,0.9989249433747329,2800.98901367188,1400.49450683594,2800.98901367188,1400.49450683594,25.5,8.5
3415331.25,37005.62890625,37010.5625,36278.078125,0.551146967828573,0.8986355002548709,0.995135961350603,0.995232226634603,4429.220703125,2898.69750976563,5221.65771484375,2375.51977539063,25.5,9.5
1879892.75,144880.703125,63554.5703125,70999.8359375,0.696493076095464,0.802025186392611,0.9897391741440451,0.9885371429816321,7238.28662109375,8224.9267578125,12451.830078125,6668.083984375,25.5,10.5
3283838.0,7071.244140625,7071.244140625,6578.6201171875,0.638299416723529,0.977358064525167,0.999221132976062,0.9992753933861721,16238.97265625,19511.130859375,28030.328125,15190.478515625,25.5,11.5
2335891.75,87395.3203125,35534.73828125,54924.6015625,0.6410206198336689,0.847619053716397,0.994539028479134,0.991559198141443,13322.7255859375,16158.5087890625,23052.25,11383.6787109375,25.5,12.5
1993230.0,32076.86328125,30155.72265625,27272.5,0.650219123049786,0.9194629734404101,0.994708139494303,0.99521410024602,5520.03271484375,7316.30517578125,9611.689453125,6897.28662109375,25.5,13.5
1335362.75,11111.9306640625,27823.41015625,36323.30078125,0.674448544357501,0.966734820627788,0.993216860604128,0.991144650812615,4437.7021484375,6656.55322265625,7765.9794921875,6656.55322265625,25.5,14.5
2655180.25,5937.59716796875,6075.86572265625,7772.990234375,0.66206722165759,0.9793797207457561,0.999226706290659,0.999010708148371,4456.67578125,6685.01416015625,7799.18310546875,6685.01416015625,25.5,15.5
2473439.5,6638.54833984375,6405.556640625,6674.5791015625,0.639546576829208,0.9782696018998821,0.9990665206007959,0.9990273160571009,4410.673828125,6616.0107421875,7718.6796875,6616.0107421875,25.5,16.5
1723220.375,3930.18603515625,3930.20556640625,3929.77734375,0.6641758100308361,0.984070142630453,0.999234074689518,0.9992341581422959,4134.19287109375,6201.05322265625,7234.9560546875,6201.05322265625,25.5,17.5
