fid,lat,lng
52181,-54.50,161.50
52182,-54.50,162.50
52183,-54.50,163.50
52184,-54.50,164.50
52185,-54.50,165.50
52186,-54.50,166.50
52187,-54.50,167.50
52188,-54.50,168.50
52189,-54.50,169.50
52190,-54.50,170.50
52191,-54.50,171.50
52192,-54.50,172.50
52193,-54.50,173.50
52194,-54.50,174.50
52195,-54.50,175.50
52196,-54.50,176.50
52197,-54.50,177.50
52198,-54.50,178.50
52199,-54.50,179.50
52200,-55.50,-179.50
52201,-55.50,-178.50
52202,-55.50,-177.50
52203,-55.50,-176.50
52204,-55.50,-175.50
52205,-55.50,-174.50
52206,-55.50,-173.50
52207,-55.50,-172.50
52208,-55.50,-171.50
52209,-55.50,-170.50
52210,-55.50,-169.50
52211,-55.50,-168.50
52212,-55.50,-167.50
52213,-55.50,-166.50
52214,-55.50,-165.50
52215,-55.50,-164.50
52216,-55.50,-163.50
52217,-55.50,-162.50
52218,-55.50,-161.50
52219,-55.50,-160.50
52220,-55.50,-159.50
52221,-55.50,-158.50
52222,-55.50,-157.50
52223,-55.50,-156.50
52224,-55.50,-155.50
52225,-55.50,-154.50
52226,-55.50,-153.50
52227,-55.50,-152.50
52228,-55.50,-151.50
52229,-55.50,-150.50
52230,-55.50,-149.50
52231,-55.50,-148.50
52232,-55.50,-147.50
52233,-55.50,-146.50
52234,-55.50,-145.50
52235,-55.50,-144.50
52236,-55.50,-143.50
52237,-55.50,-142.50
52238,-55.50,-141.50
52239,-55.50,-140.50
52240,-55.50,-139.50
52241,-55.50,-138.50
52242,-55.50,-137.50
52243,-55.50,-136.50
52244,-55.50,-135.50
52245,-55.50,-134.50
52246,-55.50,-133.50
52247,-55.50,-132.50
52248,-55.50,-131.50
52249,-55.50,-130.50
52250,-55.50,-129.50
52251,-55.50,-128.50
52252,-55.50,-127.50
52253,-55.50,-126.50
52254,-55.50,-125.50
52255,-55.50,-124.50
52256,-55.50,-123.50
52257,-55.50,-122.50
52258,-55.50,-121.50
52259,-55.50,-120.50
52260,-55.50,-119.50
52261,-55.50,-118.50
52262,-55.50,-117.50
52263,-55.50,-116.50
52264,-55.50,-115.50
52265,-55.50,-114.50
52266,-55.50,-113.50
52267,-55.50,-112.50
52268,-55.50,-111.50
52269,-55.50,-110.50
52270,-55.50,-109.50
52271,-55.50,-108.50
52272,-55.50,-107.50
52273,-55.50,-106.50
52274,-55.50,-105.50
52275,-55.50,-104.50
52276,-55.50,-103.50
52277,-55.50,-102.50
52278,-55.50,-101.50
52279,-55.50,-100.50
52280,-55.50,-99.50
52281,-55.50,-98.50
52282,-55.50,-97.50
52283,-55.50,-96.50
52284,-55.50,-95.50
52285,-55.50,-94.50
52286,-55.50,-93.50
52287,-55.50,-92.50
52288,-55.50,-91.50
52289,-55.50,-90.50
52290,-55.50,-89.50
52291,-55.50,-88.50
52292,-55.50,-87.50
52293,-55.50,-86.50
52294,-55.50,-85.50
52295,-55.50,-84.50
52296,-55.50,-83.50
52297,-55.50,-82.50
52298,-55.50,-81.50
52299,-55.50,-80.50
52300,-55.50,-79.50
52301,-55.50,-78.50
52302,-55.50,-77.50
52303,-55.50,-76.50
52304,-55.50,-75.50
52305,-55.50,-74.50
52306,-55.50,-73.50
52307,-55.50,-72.50
52308,-55.50,-71.50
52309,-55.50,-70.50
52310,-55.50,-69.50
52311,-55.50,-68.50
52312,-55.50,-67.50
52313,-55.50,-66.50
52314,-55.50,-65.50
52315,-55.50,-64.50
52316,-55.50,-63.50
52317,-55.50,-62.50
52318,-55.50,-61.50
52319,-55.50,-60.50
52320,-55.50,-59.50
52321,-55.50,-58.50
52322,-55.50,-57.50
52323,-55.50,-56.50
52324,-55.50,-55.50
52325,-55.50,-54.50
52326,-55.50,-53.50
52327,-55.50,-52.50
52328,-55.50,-51.50
52329,-55.50,-50.50
52330,-55.50,-49.50
52331,-55.50,-48.50
52332,-55.50,-47.50
52333,-55.50,-46.50
52334,-55.50,-45.50
52335,-55.50,-44.50
52336,-55.50,-43.50
52337,-55.50,-42.50
52338,-55.50,-41.50
52339,-55.50,-40.50
52340,-55.50,-39.50
52341,-55.50,-38.50
52342,-55.50,-37.50
52343,-55.50,-36.50
52344,-55.50,-35.50
52345,-55.50,-34.50
52346,-55.50,-33.50
52347,-55.50,-32.50
52348,-55.50,-31.50
52349,-55.50,-30.50
52350,-55.50,-29.50
52351,-55.50,-28.50
52352,-55.50,-27.50
52353,-55.50,-26.50
52354,-55.50,-25.50
52355,-55.50,-24.50
52356,-55.50,-23.50
52357,-55.50,-22.50
52358,-55.50,-21.50
52359,-55.50,-20.50
52360,-55.50,-19.50
52361,-55.50,-18.50
52362,-55.50,-17.50
52363,-55.50,-16.50
52364,-55.50,-15.50
52365,-55.50,-14.50
52366,-55.50,-13.50
52367,-55.50,-12.50
52368,-55.50,-11.50
52369,-55.50,-10.50
52370,-55.50,-9.50
52371,-55.50,-8.50
52372,-55.50,-7.50
52373,-55.50,-6.50
52374,-55.50,-5.50
52375,-55.50,-4.50
52376,-55.50,-3.50
52377,-55.50,-2.50
52378,-55.50,-1.50
52379,-55.50,-0.50
52380,-55.50,0.50
52381,-55.50,1.50
52382,-55.50,2.50
52383,-55.50,3.50
52384,-55.50,4.50
52385,-55.50,5.50
52386,-55.50,6.50
52387,-55.50,7.50
52388,-55.50,8.50
52389,-55.50,9.50
52390,-55.50,10.50
52391,-55.50,11.50
52392,-55.50,12.50
52393,-55.50,13.50
52394,-55.50,14.50
52395,-55.50,15.50
52396,-55.50,16.50
52397,-55.50,17.50
52398,-55.50,18.50
52399,-55.50,19.50
52400,-55.50,20.50
52401,-55.50,21.50
52402,-55.50,22.50
52403,-55.50,23.50
52404,-55.50,24.50
52405,-55.50,25.50
52406,-55.50,26.50
52407,-55.50,27.50
52408,-55.50,28.50
52409,-55.50,29.50
52410,-55.50,30.50
52411,-55.50,31.50
52412,-55.50,32.50
52413,-55.50,33.50
52414,-55.50,34.50
52415,-55.50,35.50
52416,-55.50,36.50
52417,-55.50,37.50
52418,-55.50,38.50
52419,-55.50,39.50
52420,-55.50,40.50
52421,-55.50,41.50
52422,-55.50,42.50
52423,-55.50,43.50
52424,-55.50,44.50
52425,-55.50,45.50
52426,-55.50,46.50
52427,-55.50,47.50
52428,-55.50,48.50
52429,-55.50,49.50
52430,-55.50,50.50
52431,-55.50,51.50
52432,-55.50,52.50
52433,-55.50,53.50
52434,-55.50,54.50
52435,-55.50,55.50
52436,-55.50,56.50
52437,-55.50,57.50
52438,-55.50,58.50
52439,-55.50,59.50
52440,-55.50,60.50
52441,-55.50,61.50
52442,-55.50,62.50
52443,-55.50,63.50
52444,-55.50,64.50
52445,-55.50,65.50
52446,-55.50,66.50
52447,-55.50,67.50
52448,-55.50,68.50
52449,-55.50,69.50
52450,-55.50,70.50
52451,-55.50,71.50
52452,-55.50,72.50
52453,-55.50,73.50
52454,-55.50,74.50
52455,-55.50,75.50
52456,-55.50,76.50
52457,-55.50,77.50
52458,-55.50,78.50
52459,-55.50,79.50
52460,-55.50,80.50
52461,-55.50,81.50
52462,-55.50,82.50
52463,-55.50,83.50
52464,-55.50,84.50
52465,-55.50,85.50
52466,-55.50,86.50
52467,-55.50,87.50
52468,-55.50,88.50
52469,-55.50,89.50
52470,-55.50,90.50
52471,-55.50,91.50
52472,-55.50,92.50
52473,-55.50,93.50
52474,-55.50,94.50
52475,-55.50,95.50
52476,-55.50,96.50
52477,-55.50,97.50
52478,-55.50,98.50
52479,-55.50,99.50
52480,-55.50,100.50
52481,-55.50,101.50
52482,-55.50,102.50
52483,-55.50,103.50
52484,-55.50,104.50
52485,-55.50,105.50
52486,-55.50,106.50
52487,-55.50,107.50
52488,-55.50,108.50
52489,-55.50,109.50
52490,-55.50,110.50
52491,-55.50,111.50
52492,-55.50,112.50
52493,-55.50,113.50
52494,-55.50,114.50
52495,-55.50,115.50
52496,-55.50,116.50
52497,-55.50,117.50
52498,-55.50,118.50
52499,-55.50,119.50
52500,-55.50,120.50
52501,-55.50,121.50
52502,-55.50,122.50
52503,-55.50,123.50
52504,-55.50,124.50
52505,-55.50,125.50
52506,-55.50,126.50
52507,-55.50,127.50
52508,-55.50,128.50
52509,-55.50,129.50
52510,-55.50,130.50
52511,-55.50,131.50
52512,-55.50,132.50
52513,-55.50,133.50
52514,-55.50,134.50
52515,-55.50,135.50
52516,-55.50,136.50
52517,-55.50,137.50
52518,-55.50,138.50
52519,-55.50,139.50
52520,-55.50,140.50
52521,-55.50,141.50
52522,-55.50,142.50
52523,-55.50,143.50
52524,-55.50,144.50
52525,-55.50,145.50
52526,-55.50,146.50
52527,-55.50,147.50
52528,-55.50,148.50
52529,-55.50,149.50
52530,-55.50,150.50
52531,-55.50,151.50
52532,-55.50,152.50
52533,-55.50,153.50
52534,-55.50,154.50
52535,-55.50,155.50
52536,-55.50,156.50
52537,-55.50,157.50
52538,-55.50,158.50
52539,-55.50,159.50
52540,-55.50,160.50
52541,-55.50,161.50
52542,-55.50,162.50
52543,-55.50,163.50
52544,-55.50,164.50
52545,-55.50,165.50
52546,-55.50,166.50
52547,-55.50,167.50
52548,-55.50,168.50
52549,-55.50,169.50
52550,-55.50,170.50
52551,-55.50,171.50
52552,-55.50,172.50
52553,-55.50,173.50
52554,-55.50,174.50
52555,-55.50,175.50
52556,-55.50,176.50
52557,-55.50,177.50
52558,-55.50,178.50
52559,-55.50,179.50
52560,-56.50,-179.50
52561,-56.50,-178.50
52562,-56.50,-177.50
52563,-56.50,-176.50
52564,-56.50,-175.50
52565,-56.50,-174.50
52566,-56.50,-173.50
52567,-56.50,-172.50
52568,-56.50,-171.50
52569,-56.50,-170.50
52570,-56.50,-169.50
52571,-56.50,-168.50
52572,-56.50,-167.50
52573,-56.50,-166.50
52574,-56.50,-165.50
52575,-56.50,-164.50
52576,-56.50,-163.50
52577,-56.50,-162.50
52578,-56.50,-161.50
52579,-56.50,-160.50
52580,-56.50,-159.50
52581,-56.50,-158.50
52582,-56.50,-157.50
52583,-56.50,-156.50
52584,-56.50,-155.50
52585,-56.50,-154.50
52586,-56.50,-153.50
52587,-56.50,-152.50
52588,-56.50,-151.50
52589,-56.50,-150.50
52590,-56.50,-149.50
52591,-56.50,-148.50
52592,-56.50,-147.50
52593,-56.50,-146.50
52594,-56.50,-145.50
52595,-56.50,-144.50
52596,-56.50,-143.50
52597,-56.50,-142.50
52598,-56.50,-141.50
52599,-56.50,-140.50
52600,-56.50,-139.50
52601,-56.50,-138.50
52602,-56.50,-137.50
52603,-56.50,-136.50
52604,-56.50,-135.50
52605,-56.50,-134.50
52606,-56.50,-133.50
52607,-56.50,-132.50
52608,-56.50,-131.50
52609,-56.50,-130.50
52610,-56.50,-129.50
52611,-56.50,-128.50
52612,-56.50,-127.50
52613,-56.50,-126.50
52614,-56.50,-125.50
52615,-56.50,-124.50
52616,-56.50,-123.50
52617,-56.50,-122.50
52618,-56.50,-121.50
52619,-56.50,-120.50
52620,-56.50,-119.50
52621,-56.50,-118.50
52622,-56.50,-117.50
52623,-56.50,-116.50
52624,-56.50,-115.50
52625,-56.50,-114.50
52626,-56.50,-113.50
52627,-56.50,-112.50
52628,-56.50,-111.50
52629,-56.50,-110.50
52630,-56.50,-109.50
52631,-56.50,-108.50
52632,-56.50,-107.50
52633,-56.50,-106.50
52634,-56.50,-105.50
52635,-56.50,-104.50
52636,-56.50,-103.50
52637,-56.50,-102.50
52638,-56.50,-101.50
52639,-56.50,-100.50
52640,-56.50,-99.50
52641,-56.50,-98.50
52642,-56.50,-97.50
52643,-56.50,-96.50
52644,-56.50,-95.50
52645,-56.50,-94.50
52646,-56.50,-93.50
52647,-56.50,-92.50
52648,-56.50,-91.50
52649,-56.50,-90.50
52650,-56.50,-89.50
52651,-56.50,-88.50
52652,-56.50,-87.50
52653,-56.50,-86.50
52654,-56.50,-85.50
52655,-56.50,-84.50
52656,-56.50,-83.50
52657,-56.50,-82.50
52658,-56.50,-81.50
52659,-56.50,-80.50
52660,-56.50,-79.50
52661,-56.50,-78.50
52662,-56.50,-77.50
52663,-56.50,-76.50
52664,-56.50,-75.50
52665,-56.50,-74.50
52666,-56.50,-73.50
52667,-56.50,-72.50
52668,-56.50,-71.50
52669,-56.50,-70.50
52670,-56.50,-69.50
52671,-56.50,-68.50
52672,-56.50,-67.50
52673,-56.50,-66.50
52674,-56.50,-65.50
52675,-56.50,-64.50
52676,-56.50,-63.50
52677,-56.50,-62.50
52678,-56.50,-61.50
52679,-56.50,-60.50
52680,-56.50,-59.50
52681,-56.50,-58.50
52682,-56.50,-57.50
52683,-56.50,-56.50
52684,-56.50,-55.50
52685,-56.50,-54.50
52686,-56.50,-53.50
52687,-56.50,-52.50
52688,-56.50,-51.50
52689,-56.50,-50.50
52690,-56.50,-49.50
52691,-56.50,-48.50
52692,-56.50,-47.50
52693,-56.50,-46.50
52694,-56.50,-45.50
52695,-56.50,-44.50
52696,-56.50,-43.50
52697,-56.50,-42.50
52698,-56.50,-41.50
52699,-56.50,-40.50
52700,-56.50,-39.50
52701,-56.50,-38.50
52702,-56.50,-37.50
52703,-56.50,-36.50
52704,-56.50,-35.50
52705,-56.50,-34.50
52706,-56.50,-33.50
52707,-56.50,-32.50
52708,-56.50,-31.50
52709,-56.50,-30.50
52710,-56.50,-29.50
52711,-56.50,-28.50
52712,-56.50,-27.50
52713,-56.50,-26.50
52714,-56.50,-25.50
52715,-56.50,-24.50
52716,-56.50,-23.50
52717,-56.50,-22.50
52718,-56.50,-21.50
52719,-56.50,-20.50
52720,-56.50,-19.50
52721,-56.50,-18.50
52722,-56.50,-17.50
52723,-56.50,-16.50
52724,-56.50,-15.50
52725,-56.50,-14.50
52726,-56.50,-13.50
52727,-56.50,-12.50
52728,-56.50,-11.50
52729,-56.50,-10.50
52730,-56.50,-9.50
52731,-56.50,-8.50
52732,-56.50,-7.50
52733,-56.50,-6.50
52734,-56.50,-5.50
52735,-56.50,-4.50
52736,-56.50,-3.50
52737,-56.50,-2.50
52738,-56.50,-1.50
52739,-56.50,-0.50
52740,-56.50,0.50
52741,-56.50,1.50
52742,-56.50,2.50
52743,-56.50,3.50
52744,-56.50,4.50
52745,-56.50,5.50
52746,-56.50,6.50
52747,-56.50,7.50
52748,-56.50,8.50
52749,-56.50,9.50
52750,-56.50,10.50
52751,-56.50,11.50
52752,-56.50,12.50
52753,-56.50,13.50
52754,-56.50,14.50
52755,-56.50,15.50
52756,-56.50,16.50
52757,-56.50,17.50
52758,-56.50,18.50
52759,-56.50,19.50
52760,-56.50,20.50
52761,-56.50,21.50
52762,-56.50,22.50
52763,-56.50,23.50
52764,-56.50,24.50
52765,-56.50,25.50
52766,-56.50,26.50
52767,-56.50,27.50
52768,-56.50,28.50
52769,-56.50,29.50
52770,-56.50,30.50
52771,-56.50,31.50
52772,-56.50,32.50
52773,-56.50,33.50
52774,-56.50,34.50
52775,-56.50,35.50
52776,-56.50,36.50
52777,-56.50,37.50
52778,-56.50,38.50
52779,-56.50,39.50
52780,-56.50,40.50
52781,-56.50,41.50
52782,-56.50,42.50
52783,-56.50,43.50
52784,-56.50,44.50
52785,-56.50,45.50
52786,-56.50,46.50
52787,-56.50,47.50
52788,-56.50,48.50
52789,-56.50,49.50
52790,-56.50,50.50
52791,-56.50,51.50
52792,-56.50,52.50
52793,-56.50,53.50
52794,-56.50,54.50
52795,-56.50,55.50
52796,-56.50,56.50
52797,-56.50,57.50
52798,-56.50,58.50
52799,-56.50,59.50
52800,-56.50,60.50
52801,-56.50,61.50
52802,-56.50,62.50
52803,-56.50,63.50
52804,-56.50,64.50
52805,-56.50,65.50
52806,-56.50,66.50
52807,-56.50,67.50
52808,-56.50,68.50
52809,-56.50,69.50
52810,-56.50,70.50
52811,-56.50,71.50
52812,-56.50,72.50
52813,-56.50,73.50
52814,-56.50,74.50
52815,-56.50,75.50
52816,-56.50,76.50
52817,-56.50,77.50
52818,-56.50,78.50
52819,-56.50,79.50
52820,-56.50,80.50
52821,-56.50,81.50
52822,-56.50,82.50
52823,-56.50,83.50
52824,-56.50,84.50
52825,-56.50,85.50
52826,-56.50,86.50
52827,-56.50,87.50
52828,-56.50,88.50
52829,-56.50,89.50
52830,-56.50,90.50
52831,-56.50,91.50
52832,-56.50,92.50
52833,-56.50,93.50
52834,-56.50,94.50
52835,-56.50,95.50
52836,-56.50,96.50
52837,-56.50,97.50
52838,-56.50,98.50
52839,-56.50,99.50
52840,-56.50,100.50
52841,-56.50,101.50
52842,-56.50,102.50
52843,-56.50,103.50
52844,-56.50,104.50
52845,-56.50,105.50
52846,-56.50,106.50
52847,-56.50,107.50
52848,-56.50,108.50
52849,-56.50,109.50
52850,-56.50,110.50
52851,-56.50,111.50
52852,-56.50,112.50
52853,-56.50,113.50
52854,-56.50,114.50
52855,-56.50,115.50
52856,-56.50,116.50
52857,-56.50,117.50
52858,-56.50,118.50
52859,-56.50,119.50
52860,-56.50,120.50
52861,-56.50,121.50
52862,-56.50,122.50
52863,-56.50,123.50
52864,-56.50,124.50
52865,-56.50,125.50
52866,-56.50,126.50
52867,-56.50,127.50
52868,-56.50,128.50
52869,-56.50,129.50
52870,-56.50,130.50
52871,-56.50,131.50
52872,-56.50,132.50
52873,-56.50,133.50
52874,-56.50,134.50
52875,-56.50,135.50
52876,-56.50,136.50
52877,-56.50,137.50
52878,-56.50,138.50
52879,-56.50,139.50
52880,-56.50,140.50
52881,-56.50,141.50
52882,-56.50,142.50
52883,-56.50,143.50
52884,-56.50,144.50
52885,-56.50,145.50
52886,-56.50,146.50
52887,-56.50,147.50
52888,-56.50,148.50
52889,-56.50,149.50
52890,-56.50,150.50
52891,-56.50,151.50
52892,-56.50,152.50
52893,-56.50,153.50
52894,-56.50,154.50
52895,-56.50,155.50
52896,-56.50,156.50
52897,-56.50,157.50
52898,-56.50,158.50
52899,-56.50,159.50
52900,-56.50,160.50
52901,-56.50,161.50
52902,-56.50,162.50
52903,-56.50,163.50
52904,-56.50,164.50
52905,-56.50,165.50
52906,-56.50,166.50
52907,-56.50,167.50
52908,-56.50,168.50
52909,-56.50,169.50
52910,-56.50,170.50
52911,-56.50,171.50
52912,-56.50,172.50
52913,-56.50,173.50
52914,-56.50,174.50
52915,-56.50,175.50
52916,-56.50,176.50
52917,-56.50,177.50
52918,-56.50,178.50
52919,-56.50,179.50
52920,-57.50,-179.50
52921,-57.50,-178.50
52922,-57.50,-177.50
52923,-57.50,-176.50
52924,-57.50,-175.50
52925,-57.50,-174.50
52926,-57.50,-173.50
52927,-57.50,-172.50
52928,-57.50,-171.50
52929,-57.50,-170.50
52930,-57.50,-169.50
52931,-57.50,-168.50
52932,-57.50,-167.50
52933,-57.50,-166.50
52934,-57.50,-165.50
52935,-57.50,-164.50
52936,-57.50,-163.50
52937,-57.50,-162.50
52938,-57.50,-161.50
52939,-57.50,-160.50
52940,-57.50,-159.50
52941,-57.50,-158.50
52942,-57.50,-157.50
52943,-57.50,-156.50
52944,-57.50,-155.50
52945,-57.50,-154.50
52946,-57.50,-153.50
52947,-57.50,-152.50
52948,-57.50,-151.50
52949,-57.50,-150.50
52950,-57.50,-149.50
52951,-57.50,-148.50
52952,-57.50,-147.50
52953,-57.50,-146.50
52954,-57.50,-145.50
52955,-57.50,-144.50
52956,-57.50,-143.50
52957,-57.50,-142.50
52958,-57.50,-141.50
52959,-57.50,-140.50
52960,-57.50,-139.50
52961,-57.50,-138.50
52962,-57.50,-137.50
52963,-57.50,-136.50
52964,-57.50,-135.50
52965,-57.50,-134.50
52966,-57.50,-133.50
52967,-57.50,-132.50
52968,-57.50,-131.50
52969,-57.50,-130.50
52970,-57.50,-129.50
52971,-57.50,-128.50
52972,-57.50,-127.50
52973,-57.50,-126.50
52974,-57.50,-125.50
52975,-57.50,-124.50
52976,-57.50,-123.50
52977,-57.50,-122.50
52978,-57.50,-121.50
52979,-57.50,-120.50
52980,-57.50,-119.50
52981,-57.50,-118.50
52982,-57.50,-117.50
52983,-57.50,-116.50
52984,-57.50,-115.50
52985,-57.50,-114.50
52986,-57.50,-113.50
52987,-57.50,-112.50
52988,-57.50,-111.50
52989,-57.50,-110.50
52990,-57.50,-109.50
52991,-57.50,-108.50
52992,-57.50,-107.50
52993,-57.50,-106.50
52994,-57.50,-105.50
52995,-57.50,-104.50
52996,-57.50,-103.50
52997,-57.50,-102.50
52998,-57.50,-101.50
52999,-57.50,-100.50
53000,-57.50,-99.50
53001,-57.50,-98.50
53002,-57.50,-97.50
53003,-57.50,-96.50
53004,-57.50,-95.50
53005,-57.50,-94.50
53006,-57.50,-93.50
53007,-57.50,-92.50
53008,-57.50,-91.50
53009,-57.50,-90.50
53010,-57.50,-89.50
53011,-57.50,-88.50
53012,-57.50,-87.50
53013,-57.50,-86.50
53014,-57.50,-85.50
53015,-57.50,-84.50
53016,-57.50,-83.50
53017,-57.50,-82.50
53018,-57.50,-81.50
53019,-57.50,-80.50
53020,-57.50,-79.50
53021,-57.50,-78.50
53022,-57.50,-77.50
53023,-57.50,-76.50
53024,-57.50,-75.50
53025,-57.50,-74.50
53026,-57.50,-73.50
53027,-57.50,-72.50
53028,-57.50,-71.50
53029,-57.50,-70.50
53030,-57.50,-69.50
53031,-57.50,-68.50
53032,-57.50,-67.50
53033,-57.50,-66.50
53034,-57.50,-65.50
53035,-57.50,-64.50
53036,-57.50,-63.50
53037,-57.50,-62.50
53038,-57.50,-61.50
53039,-57.50,-60.50
53040,-57.50,-59.50
53041,-57.50,-58.50
53042,-57.50,-57.50
53043,-57.50,-56.50
53044,-57.50,-55.50
53045,-57.50,-54.50
53046,-57.50,-53.50
53047,-57.50,-52.50
53048,-57.50,-51.50
53049,-57.50,-50.50
53050,-57.50,-49.50
53051,-57.50,-48.50
53052,-57.50,-47.50
53053,-57.50,-46.50
53054,-57.50,-45.50
53055,-57.50,-44.50
53056,-57.50,-43.50
53057,-57.50,-42.50
53058,-57.50,-41.50
53059,-57.50,-40.50
53060,-57.50,-39.50
53061,-57.50,-38.50
53062,-57.50,-37.50
53063,-57.50,-36.50
53064,-57.50,-35.50
53065,-57.50,-34.50
53066,-57.50,-33.50
53067,-57.50,-32.50
53068,-57.50,-31.50
53069,-57.50,-30.50
53070,-57.50,-29.50
53071,-57.50,-28.50
53072,-57.50,-27.50
53073,-57.50,-26.50
53074,-57.50,-25.50
53075,-57.50,-24.50
53076,-57.50,-23.50
53077,-57.50,-22.50
53078,-57.50,-21.50
53079,-57.50,-20.50
53080,-57.50,-19.50
53081,-57.50,-18.50
53082,-57.50,-17.50
53083,-57.50,-16.50
53084,-57.50,-15.50
53085,-57.50,-14.50
53086,-57.50,-13.50
53087,-57.50,-12.50
53088,-57.50,-11.50
53089,-57.50,-10.50
53090,-57.50,-9.50
53091,-57.50,-8.50
53092,-57.50,-7.50
53093,-57.50,-6.50
53094,-57.50,-5.50
53095,-57.50,-4.50
53096,-57.50,-3.50
53097,-57.50,-2.50
53098,-57.50,-1.50
53099,-57.50,-0.50
53100,-57.50,0.50
53101,-57.50,1.50
53102,-57.50,2.50
53103,-57.50,3.50
53104,-57.50,4.50
53105,-57.50,5.50
53106,-57.50,6.50
53107,-57.50,7.50
53108,-57.50,8.50
53109,-57.50,9.50
53110,-57.50,10.50
53111,-57.50,11.50
53112,-57.50,12.50
53113,-57.50,13.50
53114,-57.50,14.50
53115,-57.50,15.50
53116,-57.50,16.50
53117,-57.50,17.50
53118,-57.50,18.50
53119,-57.50,19.50
53120,-57.50,20.50
53121,-57.50,21.50
53122,-57.50,22.50
53123,-57.50,23.50
53124,-57.50,24.50
53125,-57.50,25.50
53126,-57.50,26.50
53127,-57.50,27.50
53128,-57.50,28.50
53129,-57.50,29.50
53130,-57.50,30.50
53131,-57.50,31.50
53132,-57.50,32.50
53133,-57.50,33.50
53134,-57.50,34.50
53135,-57.50,35.50
53136,-57.50,36.50
53137,-57.50,37.50
53138,-57.50,38.50
53139,-57.50,39.50
53140,-57.50,40.50
53141,-57.50,41.50
53142,-57.50,42.50
53143,-57.50,43.50
53144,-57.50,44.50
53145,-57.50,45.50
53146,-57.50,46.50
53147,-57.50,47.50
53148,-57.50,48.50
53149,-57.50,49.50
53150,-57.50,50.50
53151,-57.50,51.50
53152,-57.50,52.50
53153,-57.50,53.50
53154,-57.50,54.50
53155,-57.50,55.50
53156,-57.50,56.50
53157,-57.50,57.50
53158,-57.50,58.50
53159,-57.50,59.50
53160,-57.50,60.50
53161,-57.50,61.50
53162,-57.50,62.50
53163,-57.50,63.50
53164,-57.50,64.50
53165,-57.50,65.50
53166,-57.50,66.50
53167,-57.50,67.50
53168,-57.50,68.50
53169,-57.50,69.50
53170,-57.50,70.50
53171,-57.50,71.50
53172,-57.50,72.50
53173,-57.50,73.50
53174,-57.50,74.50
53175,-57.50,75.50
53176,-57.50,76.50
53177,-57.50,77.50
53178,-57.50,78.50
53179,-57.50,79.50
53180,-57.50,80.50
53181,-57.50,81.50
53182,-57.50,82.50
53183,-57.50,83.50
53184,-57.50,84.50
53185,-57.50,85.50
53186,-57.50,86.50
53187,-57.50,87.50
53188,-57.50,88.50
53189,-57.50,89.50
53190,-57.50,90.50
53191,-57.50,91.50
53192,-57.50,92.50
53193,-57.50,93.50
53194,-57.50,94.50
53195,-57.50,95.50
53196,-57.50,96.50
53197,-57.50,97.50
53198,-57.50,98.50
53199,-57.50,99.50
53200,-57.50,100.50
53201,-57.50,101.50
53202,-57.50,102.50
53203,-57.50,103.50
53204,-57.50,104.50
53205,-57.50,105.50
53206,-57.50,106.50
53207,-57.50,107.50
53208,-57.50,108.50
53209,-57.50,109.50
53210,-57.50,110.50
53211,-57.50,111.50
53212,-57.50,112.50
53213,-57.50,113.50
53214,-57.50,114.50
53215,-57.50,115.50
53216,-57.50,116.50
53217,-57.50,117.50
53218,-57.50,118.50
53219,-57.50,119.50
53220,-57.50,120.50
53221,-57.50,121.50
53222,-57.50,122.50
53223,-57.50,123.50
53224,-57.50,124.50
53225,-57.50,125.50
53226,-57.50,126.50
53227,-57.50,127.50
53228,-57.50,128.50
53229,-57.50,129.50
53230,-57.50,130.50
53231,-57.50,131.50
53232,-57.50,132.50
53233,-57.50,133.50
53234,-57.50,134.50
53235,-57.50,135.50
53236,-57.50,136.50
53237,-57.50,137.50
53238,-57.50,138.50
53239,-57.50,139.50
53240,-57.50,140.50
53241,-57.50,141.50
53242,-57.50,142.50
53243,-57.50,143.50
53244,-57.50,144.50
53245,-57.50,145.50
53246,-57.50,146.50
53247,-57.50,147.50
53248,-57.50,148.50
53249,-57.50,149.50
53250,-57.50,150.50
53251,-57.50,151.50
53252,-57.50,152.50
53253,-57.50,153.50
53254,-57.50,154.50
53255,-57.50,155.50
53256,-57.50,156.50
53257,-57.50,157.50
53258,-57.50,158.50
53259,-57.50,159.50
53260,-57.50,160.50
53261,-57.50,161.50
53262,-57.50,162.50
53263,-57.50,163.50
53264,-57.50,164.50
53265,-57.50,165.50
53266,-57.50,166.50
53267,-57.50,167.50
53268,-57.50,168.50
53269,-57.50,169.50
53270,-57.50,170.50
53271,-57.50,171.50
53272,-57.50,172.50
53273,-57.50,173.50
53274,-57.50,174.50
53275,-57.50,175.50
53276,-57.50,176.50
53277,-57.50,177.50
53278,-57.50,178.50
53279,-57.50,179.50
53280,-58.50,-179.50
53281,-58.50,-178.50
53282,-58.50,-177.50
53283,-58.50,-176.50
53284,-58.50,-175.50
53285,-58.50,-174.50
53286,-58.50,-173.50
53287,-58.50,-172.50
53288,-58.50,-171.50
53289,-58.50,-170.50
53290,-58.50,-169.50
53291,-58.50,-168.50
53292,-58.50,-167.50
53293,-58.50,-166.50
53294,-58.50,-165.50
53295,-58.50,-164.50
53296,-58.50,-163.50
53297,-58.50,-162.50
53298,-58.50,-161.50
53299,-58.50,-160.50
