fid,UN_cur,UN_ssp1,UN_ssp3,UN_ssp5,pop_cur,pop_ssp1,pop_ssp3,pop_ssp5
26815,391.252484,391.159998,398.3737956,398.327318,0,375378.0313,525450.9375,364265.625
26816,98.64762513,98.64968832,109.8309046,109.8230468,310400.1563,600997.375,842226.1875,583154.4375
26817,53.08957415,53.10515773,71.28474628,71.28474628,123829.4141,235279.8125,330350.75,228479.25
26818,0.191358082,0.191358082,0.289622142,0.289622142,84589.4375,160888.3125,227458.4844,156304.125
26819,49.47292858,49.50842695,54.9554312,54.9554312,89585.4375,86275.76563,124456.8906,83824.65625
26820,38.10377797,38.12398737,40.17362348,40.13785393,114927.2031,208135.875,323508.25,204199.125
26821,2.737081142,2.742529661,4.429454072,4.429454072,161342.5156,375481.875,616995.25,370428.6875
26822,3.328258542,3.328258542,3.32912124,3.32912124,119245.0469,293196.25,482594.75,289282.5
26823,0.950642913,0.960053805,12.12125941,11.84998049,118679.4453,296136.375,487617.2188,292132
26824,8.117439997,8.196221678,92.13043884,80.66219576,290593.5625,730325.3125,1208350.25,720536
26825,268.0101603,268.3807799,1310.899737,1281.243391,447887.875,1123221.75,1853163.5,1107948.75
26826,222.5520153,222.5520153,750.8102666,685.2560582,278594.875,699743.25,1157632.125,690630.625
26827,289.6102442,285.7349258,339.4577697,339.4577697,168660.75,421989.9375,695625.25,415148.5625
26828,2.265590178,2.265590178,5.889037669,5.889037669,169769.125,428007.5313,705323.875,419804.75
26840,0.021257523,0.021257523,2.564437601,2.562943905,88466.66406,121934.2891,154334.625,118897.6406
26841,0,0,4.94885786,4.119882131,120430.4844,242261.8438,313787.0625,235752.75
26842,0,0,2.639910676,0.834879084,113442.3203,222673.9531,289652.125,217655.0313
26852,3574.189055,3515.219658,3566.295469,3532.694721,3199151.25,5456584,5632199,5457853.5
26853,1722.8481,1645.472711,1702.891098,1658.246317,977720.5625,1605031.5,2100894.5,1612632.75
26854,0.0231972,0.030072967,0.098348314,0.098348314,115343.3359,188601.0625,252955.9063,189758
26855,5388.588412,5388.166496,5832.97004,5791.996709,0,0,0,0
26856,714.1194447,758.0989245,973.0536077,886.786759,692662.5625,1191059.125,1408378.5,1202700.25
26857,158.1114934,222.2535131,327.6737094,327.1449353,269269.0938,553251.625,660937.25,568884.6875
26858,276.2160604,346.303716,631.1544557,610.859616,974871.125,1945184.375,2266580,1992994.5
26859,51.68890785,62.91077424,153.6800205,132.6666921,507067.25,944858,1113443.125,968821.3125
26862,3415.26858,3415.26858,5493.329915,2689.158928,665835.25,1361689.125,1552604.75,1327834.625
26863,71639.03102,71431.70297,89354.08706,65884.31026,2453895.75,4503055.5,6706362,4373784
26864,8911.841279,8799.781001,16113.4235,6726.941514,3020917.75,6376748,6906632.5,6217339
26865,2445.443047,1498.412953,2926.913184,1063.687972,289952.8438,569322.9375,874635.8125,554552.75
26867,205.6359627,197.5086628,1295.545023,38.95470932,96128.89063,196153.5938,316813.5,190884.4688
26868,13539.54419,26991.6707,46509.2353,17698.91275,0,0,0,0
26869,786.5787514,1757.914867,2651.86873,1174.030747,217258.9063,443465.3438,711589.5,431018.6563
26871,0,0.095100203,2.616993553,0.018661127,16522.06055,33229.25,53670.10938,32459.81445
26893,0,0.01128291,24579.62826,2645.580192,1017879.938,1526561.375,1283485.125,1524511.25
26894,36473.58691,36148.73711,172553.8864,88415.20634,2248691,2814443.5,0,0
26895,279105.1723,279926.8004,580501.2588,415608.4896,0,0,0,0
26896,361754.01,363966.6791,627843.9086,502290.6666,0,0,0,0
26897,246052.3327,243016.4206,551912.2412,377202.4976,0,0,0,0
26898,137507.5741,138615.8638,322292.89,221994.7781,0,0,0,0
26899,120993.4451,121347.2959,253850.9319,171912.4487,0,0,0,0
26900,97192.12359,98437.33655,127626.7257,119739.0007,0,0,0,0
26917,1241.410485,719.2450551,1342.444453,404.1817239,0,0,0,0
26918,776.0244049,766.7263968,768.4572304,769.3619853,0,0,269904.375,0
26919,200125.2395,198788.2623,199453.9177,199403.7431,0,0,0,0
26920,388239.3675,380416.1916,385319.3191,378203.6078,0,0,0,0
26921,253489.8967,248781.9855,252442.7659,249950.4565,0,0,0,0
26922,400944.7011,392754.222,396238.5611,390755.4514,0,0,0,0
26923,482105.5749,472352.6236,474569.6277,473058.2264,0,0,0,0
26924,342100.4843,335684.3709,337027.242,336363.6489,0,0,0,0
26925,123887.2724,123526.0147,123827.2423,123652.0233,0,0,0,0
26926,18.78838357,18.78904975,18.95767535,20.60601328,371976.1875,473036.9688,625502,446501.5
26927,38.46170037,35.87375571,38.46170037,7.216267638,215519.2031,221445.125,294592.6563,215771
26928,58999.28769,57299.7753,58442.82522,56703.46018,0,0,0,0
26939,1160.707627,1086.021801,1189.606928,2042.596705,0,0,0,0
26940,236845.4335,228326.0127,233969.3698,238873.2065,0,0,0,0
26941,39546.70598,39120.65101,39464.2101,43158.04485,5838596,9598840,9563323,9450937
27087,40252.80121,34926.49719,51202.28312,40075.26141,0,0,0,0
27088,93987.88271,83168.04621,280779.7418,93866.59202,0,0,0,0
27089,30827.82528,19368.87908,66210.03649,30252.6623,3080242.25,4895977,6348053,4587754.5
27090,34800.66581,25001.78935,93061.47798,33233.56835,4013234,4090342.75,6057078,3313653
27091,18726.80641,10243.90645,34416.21681,18313.78926,1194020.75,1100601.75,2007470.375,932891.6875
27092,9420.692072,3077.148048,21057.64078,8744.690784,1912469.25,2556507,3567125.75,2377314.5
27093,32750.81108,17889.32276,65029.62444,32484.09464,0,0,0,0
27094,8778.28289,3502.304908,18404.36404,8733.108406,0,0,0,0
27095,0.27854433,0.27854433,2.791675086,0.27940712,128909.5156,125882.1875,216737.125,104406.0313
27096,0,0,0.375253209,0,93001.4375,79036.03906,140235.1875,66353.34375
27162,93924.6326,74453.93816,78098.11399,75816.34719,0,0,267833.7188,0
27163,62486.73508,61618.70985,67761.4207,67650.22556,0,0,4794173,0
27164,36561.27944,36464.96238,38237.14278,38216.56113,0,0,0,0
27165,5977.749713,5977.749713,6099.283289,6098.991255,0,0,840354.25,0
27166,111.7565082,111.7565082,147.9151742,147.9151742,142529.5781,219314.8125,416766.4375,204743.1719
27167,532.6087587,528.7286142,670.005876,669.0367292,0,233579.9375,428826.625,219460.0313
27168,1053.064735,1046.904554,1465.072432,1463.690774,346247.4688,689107.25,906923.8125,669280.875
27169,1893.414985,1889.948761,3229.190548,3228.503149,0,381246.9375,533029.125,0
27170,2144.087981,2144.087981,3641.772732,3641.772732,0,0,0,0
27171,1690.161646,1689.362197,2305.243715,2305.055177,0,0,0,0
27172,3658.690624,3658.690624,4142.585171,4142.585171,0,0,0,0
27173,5849.945209,5830.133191,6702.178463,6698.880802,0,0,0,0
27174,2015.273888,1990.467979,4788.55819,4784.957813,517212.875,1020601.813,1414643.125,989366
27175,1312.193105,1311.154438,1354.334001,1354.127583,0,0,0,0
27176,547.8545643,547.8545643,808.7936581,808.7936581,582626.5,1159947.75,1621538.5,1123927.25
27177,1300.404635,1300.045854,1754.36561,1754.298975,442525.0625,882928.8125,1297958.375,850762.625
27178,1219.593867,1219.593867,2011.659595,2011.659595,380378.625,653411,976169.3125,629095.4375
27179,200.4798529,197.7539322,305.9868477,305.3577862,443804.5313,615310.375,913893.25,592886.625
27180,488.7677421,487.9687448,1645.29441,1644.71113,468978.4688,988740.875,1587386,968548.75
27181,327.535113,327.535113,1032.590568,1032.560171,525727.5625,1315277.5,2168565.25,1296172.5
27182,31.1177308,22.14795469,126.5191759,126.4949147,354805.25,891313.25,1471420.75,878519.625
27183,329.669491,327.7348693,1623.672047,1622.942558,377690.5625,949606.25,1569562.25,936106.375
27184,735.9926791,734.4664943,1904.76157,1903.361627,547327.5,1363426.125,2238629.5,1344162.25
27185,3881.231707,3879.789905,6149.325219,6144.820012,1314293.625,3165877.75,5063737,3122756
27186,7783.902076,7761.52128,17280.82391,17273.21785,1027404.5,2572165,4237564,2533375.5
27187,5827.959817,5824.358044,7732.659363,7732.320019,834909.5,2100351.25,3472692.5,2068280.375
27188,3258.901668,3256.009457,3720.903522,3720.621307,765031.625,1907691.25,3110297.5,1880075.125
27189,1157.44827,1150.427997,2128.376426,1784.962262,723984.8125,1806225.5,2948072.5,1779963.625
27190,0.005739822,0.001208044,344.9164029,132.5682652,148180.3438,372948.75,617084.4375,367851.5938
27191,11.00457343,11.0045727,15.80066866,12.33257414,96424.8125,242543.0625,401505.875,239528.9688
27192,0,0,0,0,139498.8438,344445.6875,574871.4375,341059.5
27194,0,0,0,0,122285.0547,246893.6563,319434.7188,240283
27195,0.006043623,0.006043623,0.006043623,0.006043623,198384.9688,401133.5313,518479.6563,391769.2813
27196,0,0,0,0,66439.46094,134451.6719,173973.0938,131169.8125
27197,0.265172192,0.265172192,11.5465352,11.4247666,35364.44531,69242.48438,89531.39063,67555.78125
27198,0,0,29.36453483,28.61924298,48855.5625,75293.91406,96041.625,73403.28125
27199,0,0,4.782120467,4.506006903,74602.04688,102647.3125,129864.4063,100161.0156
27200,32.83696984,32.70228158,66.26186577,66.26153703,170903.4219,334240.9063,431644.2813,325245.6875
27201,64.10438729,29.54883957,232.1371399,230.9275948,251822.2188,508072.625,657701.4375,494299.6563
27202,1207.94974,1322.616317,1992.53562,1985.834511,294253.4063,510684.3438,677872.125,508312.8125
27203,467.8238844,470.8446356,506.3537711,503.5387984,266246.7813,435056.125,583710.875,437881.8438
27204,136.5628054,144.4326485,372.9725886,239.8743713,294876.9375,476089.9063,639951.375,479536
27205,0,0,0,0,283193.625,460742.25,616430,465182.6563
27208,0.773737865,10.17751103,130.3478325,51.93214937,89198.625,146097.2031,195696.2969,147441.5156
27209,2.591196059,40.34717488,132.0023436,101.8288155,137512.2969,225057.7813,301863.6563,226655.25
27210,23.83859841,83.57010626,190.5578853,176.4742824,201900.625,330160.625,443092.5625,332218.75
27211,10.81439694,27.58161226,42.88782532,41.44289462,327154.375,535055.625,717731.875,538106.625
27212,11412.92909,11355.31665,11541.1734,11499.49355,0,0,2347190.5,0
27213,15873.093,15703.62506,16185.40611,16025.83789,0,2762305,3536602,2772249
27214,3325.822883,3403.835025,3659.584822,3657.557103,0,0,0,0
27215,4900.478687,5022.303058,5409.345076,5396.946238,0,0,0,0
27216,3218.02987,3826.064056,4797.683386,4793.555247,0,0,0,0
27217,1644.571164,1721.015883,2076.073314,2065.126007,0,660666.125,869791.625,0
27218,1651.089737,2034.009078,2966.772893,2941.013479,1301531.75,2240897,2999068.75,0
27219,788.3356631,1014.674504,1655.633704,1621.409813,1342717.375,2224765.5,2971363,2192593
27223,133104.4273,133093.8517,162009.6438,123817.3013,2450698,4572972,7190096,4434429.5
27224,22734.27648,22616.506,42405.97444,17339.90165,3417173.25,6541166.5,9482234,6354624.5
27227,10.83103446,11.8568861,54.37151545,3.766668259,136148.1563,269324.9375,433367.9688,261938.8125
27228,210.0482879,47.08302781,117.3607117,28.48713313,63170.58594,125511.7656,200653.25,122136.4844
27254,32.00939879,17.45073364,3649.993144,1141.489488,1207212.75,1370636.75,1889962,1369069.75
27255,162689.1912,161384.5336,411525.3065,281925.1628,0,0,0,0
27256,244559.5967,247853.4552,476491.0018,368707.9494,0,0,0,0
27257,353608.9358,351460.9067,576989.1628,480890.0225,0,0,0,0
27258,78262.04607,78785.21912,247118.942,144306.815,0,0,0,0
27259,34686.34242,35619.21019,139773.6213,80125.93638,0,0,0,0
27260,15286.37489,15510.9041,28912.60087,25384.30001,0,0,0,0
27277,11.34895916,6.11555796,6.199738744,6.348223403,25631.94141,0,26909.87891,0
27278,337.5900114,312.7376972,352.4275082,338.7634889,389385.6875,322539.75,434207.5,311097.875
27279,182320.6293,180352.4763,181687.7421,181549.8846,0,0,0,0
27280,426489.4691,414590.1789,419315.3599,413374.7883,0,0,0,0
27281,141156.7306,138622.8413,139818.8116,140046.164,0,0,0,0
27282,261740.9491,258550.5793,259163.4272,258952.1493,0,0,0,0
27283,268972.4712,265655.4835,266381.1289,265682.1313,0,0,0,0
27284,218673.7075,216628.0812,217078.1436,217147.6428,0,0,0,0
27285,70739.02063,70463.91889,70528.68494,70533.01984,0,0,0,0
27286,0.238491407,0.227132183,0.241004594,0.232706345,104357.5078,115338.6406,161981.625,105014.5859
27287,11117.72612,10264.63396,11146.29547,10508.09615,0,0,0,0
27288,11029.62758,9810.955823,10597.02291,9140.113689,0,0,0,0
27289,4263.882244,3941.530096,4035.67287,3883.104835,1184059,1305409.125,1488537.625,1286026.875
27300,38544.47186,35132.79656,42055.73732,47353.59762,7007279,10923689,11675999,10755307
27301,8148.285459,8560.266706,12146.70178,19396.22718,13180104,20600256,21720828,20288972
27302,134.6654303,1339.336905,2465.426393,6533.37345,1389519.5,1874960.25,2836904.25,1841223.875
27303,45.01201948,29.51240247,29.51240247,43.15687134,836707.4375,1143432,1614458.25,1123748.75
27304,0,0,0,0,170916.1875,224720.5,340920.9063,220927.2344
27450,15734.26461,13528.89273,23983.73693,15191.794,0,0,0,0
27451,31648.12946,29202.40813,49305.5386,30948.7661,1053417.25,0,0,0
27452,39095.98347,36307.37096,49146.35635,38360.11327,0,0,1509621,0
27453,7660.771525,4880.83753,16445.82961,7556.521111,881809.75,885652.75,1489469.25,0
27454,2533.534693,1539.858546,3802.319496,2515.200704,724153.4375,706944.5,1189535.5,588977.125
27455,249.4863616,60.48815029,252.7965461,247.7126516,139563.1875,139376.8125,239357.2188,0
27456,0.472571259,0.472571259,9.112085177,0.472571259,23085.71094,25623.23633,41613.96094,21862.42969
27523,37548.5403,36510.5257,40173.52305,40114.91542,0,0,0,0
27524,56171.4656,55518.57518,58960.80644,58877.90811,0,0,0,0
27525,18252.67006,18127.02692,19879.65293,19862.60004,0,0,0,0
27526,1337.888471,1317.84046,1548.54274,1546.329321,364722.8438,503422.5,883836.625,471239.6563
27527,21.9429618,21.9429618,38.86882593,38.86882593,135220.7344,167540.375,303539.5313,157370.4063
27528,237.3427344,237.0671982,511.3653719,511.22487,152570.875,288354.4688,430474.4688,278359.4063
27529,1010.141179,1010.141179,1358.206335,1358.206335,122283.6172,237695.1875,333517.6875,230941.4063
27530,1707.480949,1691.171333,2396.1079,2393.82256,240855.3125,468173.1875,652599.8125,454412.9063
27531,1746.344931,1743.048978,2518.62206,2518.123282,541377.9375,1118007.5,1185281.875,1086820.125
27532,3342.786737,3339.289865,3731.111598,3730.528581,1176112,2436196,2556060.5,2371607.75
27533,6279.707801,6268.654152,6691.806504,6689.614997,0,0,1972330.5,0
27534,5156.099848,5140.568053,6199.806891,6197.028022,0,1186385.875,1658888.25,0
27535,5675.795253,5669.99354,6251.994917,6251.395466,0,0,0,0
27536,3780.483802,3724.908672,4942.445868,4935.972262,0,0,0,0
27537,11221.78923,11177.92046,13787.37895,13778.99804,0,1885152.5,2776198.5,0
27538,9596.49683,9585.043196,12022.8304,12020.40352,0,2044594.625,3057109,1963876.625
27539,7142.973864,7125.038531,8473.586864,8470.468236,0,1531488,2287431,1471996.25
27540,6596.827193,6583.275466,9092.938647,9091.739635,0,722365.25,1084377.375,0
27541,2638.704831,2637.798689,4397.697723,4397.183666,0,822934.875,1346907.125,0
27542,4450.702382,4419.551253,11872.23621,11869.3969,1583450.75,3555113,4899013,3511222
27543,8570.956227,8510.703417,26936.14004,26934.33365,0,1833678.75,0,0
27544,16682.51642,16631.17506,35942.12875,35932.49123,0,0,0,0
27545,35636.5048,34949.53448,55108.56339,55012.41652,0,5070096,0,0
27546,23611.53034,23356.76115,48817.83242,48779.88075,0,0,0,0
27547,46930.6362,45421.95197,112090.104,111903.057,2838213.5,6279773.5,9315862,6211838
27548,48344.83426,46857.56893,100359.3917,100212.5798,2756752.5,6190646,9290107,6122084
27549,5989.825081,5971.410737,27698.76554,27641.27977,935019.0625,2194692,3436865.5,0
27550,16602.52592,16557.68198,54665.39045,54449.57184,0,0,0,0
27551,3245.76678,3240.239935,12435.76049,12435.63283,0,774038.625,0,0
27552,1819.577323,1813.644892,12690.4057,12047.93546,0,913891.25,0,0
27553,74.56905768,71.21239274,5304.041075,5063.316719,499905.6875,888441.875,1249436.875,0
27554,5.060869669,4.987242422,47.67162682,41.29571286,323060,418370.2813,540982.625,409706.25
27555,2.122090376,1.008161926,559.6329514,547.1543552,396839.6875,787900.6875,1018340.75,766007.0625
27556,27.3449891,24.98328225,402.6150541,402.5557033,175987.6094,355763.3125,460215.4063,346436.75
27557,149.6974108,97.10227747,478.0572425,478.0572425,0,0,0,0
27558,104.2364319,74.14031111,405.8445193,404.8509967,0,0,0,0
27559,153.0150297,90.10038602,293.4928258,293.4227086,0,0,0,0
27560,360.1427255,325.2926239,491.4455597,491.211114,0,0,0,0
27561,570.9131581,571.1584441,640.8823018,640.8823018,0,639483.75,830186.75,622936
27562,5370.309587,6941.069793,8873.373651,8869.449366,472357.0313,787392.9375,1048724,789062.375
27563,3080.891313,3527.997729,4060.231146,4060.231146,398683.375,651692.4375,873382.3125,655580
27564,3507.194541,3681.805882,4451.064903,4304.812592,479107.8125,779666.5,1046709.25,784436.5625
27565,0.10636497,2.821877592,654.6921525,394.4564211,369792.6563,604999.25,808144.9375,608565.75
27566,30.76599091,117.8910876,1391.460008,787.7465892,110855.0078,181131.7344,243163.4688,182657.125
27567,120.2419982,716.3254062,4440.04521,2631.766861,154833.2969,253152.3125,339566.9688,0
27568,2138.694028,4480.624194,13266.76845,10434.47621,0,0,0,0
27569,2243.712787,8348.093485,17501.813,16625.25254,362369.3125,0,0,0
27570,1607.920242,4631.548429,8261.312512,8113.668381,527185.375,864418.875,1144596.25,869045
27571,2390.242732,8410.61625,12171.89897,12017.38834,367471.8438,601396.0625,0,0
27572,9060.69374,9026.199136,10187.76781,10090.98155,0,1436609,1867720,0
27573,11959.18053,12017.04642,12885.82346,12804.93642,0,0,0,0
27574,10426.86046,10771.65506,11575.06913,11569.02247,0,0,0,0
27575,28385.82233,28750.17417,30225.5259,30223.61818,0,0,0,0
27576,3789.738789,4120.068023,4906.843107,4903.162338,0,0,0,0
27577,371.8922724,453.6783032,875.5411818,856.3041632,980579.25,1583582.5,2135545.25,1557637.5
27578,2416.332512,3138.995716,5091.058411,5068.030822,0,0,0,0
27579,2942.536015,3453.247708,4924.496555,4901.352627,0,0,0,0
27580,0,0,0,0,144460.6719,251036.3438,341813.1875,247017.3438
27583,15485.23211,15480.96535,28121.04426,11842.05402,880133.3125,1747945.75,2567173.5,1698382.125
27584,13923.60456,13771.21402,23242.75132,10894.64258,2346935,4473774,6010499,4354477.5
27585,8187.463129,8066.14304,10976.85921,7230.668238,675258.4375,1313635.125,1485859.75,1283953
27586,253.7409354,256.1359506,489.7413526,188.7739068,41539.07422,86426.95313,139805.2344,84009.90625
27614,55.72984802,95.69400524,21849.92397,4529.121076,2010144.75,2715433.75,3059904,2709019.75
27615,40216.01094,32845.62744,107944.5753,70017.80237,2400851.5,2840441,3918931,0
27616,302969.6423,281840.1081,482686.0688,410561.2953,0,0,0,0
27617,298972.1128,299726.5167,494377.2669,451501.4304,12975959,18424776,19224856,18385482
27618,162067.8278,163576.4681,294695.2717,238629.3393,0,5726778.5,7629032,0
27619,101876.2159,88286.48291,261712.2024,171718.9808,0,7158522,9081366,0
27620,35699.43671,31656.35443,67209.66341,49860.93724,9854270,15156184,12871317,15097053
27638,112.9267543,50.74551938,103.0606388,47.37371805,285312.0938,239448.625,320629.9375,229657.4688
27639,77843.00381,74343.32923,77582.09363,71663.30122,0,0,0,0
27640,46070.73377,41353.87405,42283.09892,41860.1338,0,0,0,0
27641,171081.4178,169825.6325,170062.9436,170230.227,0,0,0,0
27642,148494.3355,147746.8895,147976.8618,149277.721,0,0,0,0
27643,9265.376961,9137.4275,9246.697531,9117.79352,0,0,0,0
27644,2108.434104,1958.276754,2144.656629,1907.784341,625342,677214.875,930693.5625,613587
27645,57.86623688,56.98678349,58.3201756,58.8159668,230279.0938,241569,340782.9375,218355.2969
27646,0.206918901,0.182779131,0.228655033,1.062423651,114631.0156,120004.125,171247.7188,108261.4844
27647,3398.264324,3239.756734,3428.565671,3191.840252,0,0,0,0
27648,35480.45902,32003.52863,35563.08756,30643.52901,0,0,0,0
27649,54826.2247,51384.751,54345.59652,49407.94683,0,0,0,0
27660,3055.415785,3388.435501,4630.500791,10545.27976,0,0,0,0
27661,14003.77438,19490.09372,27132.52903,36317.71748,0,0,0,0
27662,223.4495362,497.2700143,2693.094092,12151.17021,467757.1875,0,0,0
27663,36038.93825,35736.41977,41580.52644,65262.90776,3088754.75,4193807,5981190,0
27664,0,0,0,0,572733.5,735004.5625,1116914.25,721772.125
27812,676.6578105,469.2658173,665.8199915,673.5263747,0,0,201855.7188,0
27813,3073.437775,2072.96569,2916.917194,3015.784023,2182910,2617432.5,3337815,2258513.25
27814,8286.061545,6871.106057,8088.358439,8220.094764,0,0,0,0
27815,4558.58858,4225.294467,4523.325602,4551.791995,0,0,0,0
27816,0.18427293,0.195151184,0.194327554,0.194327554,47732.14063,47685.90625,79629.3125,40489.60156
27827,0,0,0,0,79592.67188,98112.6875,140357.9063,97305
27828,0,0,0,0,138252.9688,165668.5469,238892.0313,164612.125
27829,0,0,0,0,236591.3594,319851.7188,385501.6875,330476.25
27830,0,0,0,0,215597.1719,281108.2813,326285.9375,293727.7188
27883,2971.709385,2789.587843,5631.425614,4974.543779,0,537464.3125,920404.5625,0
27884,4102.940208,3870.408327,16228.51772,16173.1315,985374.5625,1508312.5,1809965.5,1462431.75
27885,1745.650949,1698.339927,5635.744231,5627.20076,370122.5625,546690.75,745410,529771.1875
27886,519.2505718,519.2505718,1248.117593,1248.117593,210145.375,288783.2813,415624.6875,254293.5625
27887,116.5741829,114.6115047,922.3041987,921.8845297,360762.8125,494339.0625,737563.9375,424647.4375
27888,91.82233514,91.82233514,211.2404975,211.2404975,144600.2188,222843.8438,329073.9063,200102.4375
27889,62.41045631,62.41045631,100.4313685,100.4313685,125913.7891,199647.5938,286025.9063,180949.1875
27890,785.2888797,784.2655006,1162.58888,1162.275597,165944.0625,251306.625,361915.5,223753.7344
27891,582.2743326,571.9528225,840.02162,838.7360386,901709.9375,1833174,1956176.25,1778331.5
27892,1166.693604,1141.874851,1754.442184,1751.067954,1244070,2599224.25,2582593.75,2534746
27893,1787.882855,1782.080113,1941.774147,1941.115691,0,0,1286568.5,0
27894,2735.244792,2726.116064,2913.472353,2912.331592,0,1340928.125,1854089.5,0
27895,7281.510505,7280.819278,8778.603601,8778.493423,0,0,0,0
27896,6315.425842,6291.579826,8143.596331,8140.618841,0,0,0,0
27897,18954.77074,18922.44725,22630.9892,22625.28799,0,0,0,0
27898,16070.47545,15870.17691,17834.82985,17802.80474,2902511,6114724,6806348,5908383
27899,20735.35269,20657.52468,22426.90259,22416.92337,0,0,3473771.25,0
27900,12144.77164,12133.39001,12428.30628,12426.97249,0,0,0,0
27901,7097.134268,7097.134268,7481.12194,7481.12194,0,0,0,0
27902,5340.223704,5325.892348,7896.123856,7896.123856,0,0,0,0
27903,23561.63508,23540.65304,29025.15414,29023.08647,0,0,0,0
27904,56529.82695,55773.20277,70386.60746,70303.52111,0,0,0,0
27905,23636.34858,23261.04653,28320.29742,28278.8883,0,0,0,0
27906,52930.94204,51757.46687,57806.97355,57673.54172,0,0,0,0
27907,374461.719,363778.5359,393448.4073,392282.0769,0,0,0,0
27908,186331.9092,179477.2393,277789.1449,276943.5519,0,17272340,0,0
27909,78029.74489,77092.4184,172003.8345,171821.5662,0,0,0,0
27910,144632.6827,143767.8369,214650.3656,214514.2856,0,0,0,0
27911,14095.21266,14073.62278,41415.57617,41379.7911,0,0,0,0
27912,5757.781895,5352.882186,49917.18791,49913.45985,0,0,0,0
27913,4934.687169,4008.188767,26892.34945,26877.06758,0,2832571.25,0,0
27914,3802.440655,3212.31859,7682.902856,7676.064583,1122772.5,2098107.5,2774716.75,2081263.125
27915,751.5786141,589.0358061,5213.9695,5208.363975,977607.875,1855127.125,2152049,1815571
27916,1863.227006,1766.877035,4085.910346,4085.715712,0,276414.4375,0,0
27917,2398.479951,2118.071274,3058.916237,3058.571445,0,0,0,0
27918,1787.281945,1758.090511,2063.165212,2063.051246,0,0,0,0
27919,1581.730222,1558.187471,1816.284588,1816.170211,0,0,0,0
27920,343.4056073,342.3457093,417.6519929,417.6519929,0,0,0,0
27921,1020.391344,1021.213814,1131.119061,1131.119061,0,0,0,0
27922,6179.269122,6187.26808,6413.433941,6405.462117,0,0,609757.375,0
27923,3415.986351,3425.536428,3498.55239,3498.55239,286687.25,468383.4688,628349.5625,471597.25
27924,5013.649663,5053.192575,5522.529972,5500.002314,689334.625,1128672.5,1504515.75,1135072.25
27925,8673.825336,10494.03139,14286.61242,14122.88024,0,0,0,0
27926,11217.41185,12542.10497,18260.32789,16912.21606,0,0,0,0
27927,4056.850249,12318.02733,19967.09171,19551.91806,0,0,0,0
27928,13096.0103,17954.5513,23468.71349,23391.56081,0,0,0,0
27929,15182.39859,16086.26042,18488.81616,18358.58127,0,0,0,0
27930,11710.90742,12504.65782,14973.05843,14954.30255,0,0,0,0
27931,14613.97801,18113.25277,23600.48628,23544.57546,0,0,0,0
27932,11350.41234,11754.98056,13387.95498,13312.78265,0,0,0,0
27933,31779.52968,32107.08648,33615.56348,33601.03552,0,0,0,0
27934,7333.842525,8503.361138,11387.16027,11326.75555,0,0,0,0
27935,512.687415,575.7111217,751.0843036,722.8718473,133267.3438,174643.3438,240481.2813,173351.8438
27936,43.92288906,84.6638512,215.3502234,215.0795549,615909,1047749.875,1423945.75,1030783.688
27937,1259.895016,1927.560818,3603.578773,3586.164052,1700459.375,2933349,3962453.75,2880095.5
27938,477.7519343,761.7224498,1414.089317,1413.418005,1293940.375,2122073.75,2846694.5,2086631.875
27939,1034.466395,1697.898094,2845.653296,2840.666145,1423911.125,2160729.5,2847977.75,2126588.25
27940,19.46797171,18.80013471,21.64878077,21.27409419,229153.4063,389795.8125,529655.875,383414.5
27941,0.003140395,0.000465465,0.002119034,0.001281513,90030.28906,125875.3672,166430.7031,124340.4375
27944,12.26974721,14.65386412,40.59116462,7.249944332,0,2167.668457,0,2118.297363
27954,0,0,0.00134724,0,18771.94141,34827.58594,55479.25781,33919.67188
27974,123.8270163,94.16362181,7305.758937,1335.285314,67515.375,80742.375,0,0
27975,3891.49043,2933.269134,115589.6865,36634.85198,5064572.5,6190370.5,8148148.5,6175100
27976,331153.0482,314884.7895,468504.8172,415142.7125,0,0,0,0
27977,152973.0317,162003.1327,310189.8792,275535.3482,0,0,0,0
27978,206115.1206,212406.0546,400847.039,337346.0077,0,0,0,0
27979,389169.6027,344401.4976,555697.9465,466051.5049,0,0,0,0
27980,31637.9716,29160.02034,46680.28395,41601.44368,0,0,0,0
27998,586.5596674,516.7834234,567.3293735,491.122281,468923.0938,397958.5625,528244.5625,381611
27999,21448.68763,20151.20253,21453.61851,19381.91877,0,0,0,0
28000,5256.687255,4836.683869,4934.377656,4850.431678,0,0,0,0
28001,61663.31017,60186.35835,60515.78514,61046.15138,0,0,0,0
28002,9426.057006,9353.690083,9398.944436,10501.45164,0,0,0,0
28003,9620.749458,9582.261544,9604.298295,9602.793249,0,0,0,0
28004,7640.607264,7507.660806,7657.167326,7401.565346,0,0,0,0
28005,12617.81776,12220.07133,12635.28454,11983.60707,0,0,3129771,0
28006,422.6407024,430.6884782,431.1645755,447.6341456,783084.125,834973.75,1103335.25,789759.875
28007,2279.171654,2045.253824,2336.047634,2340.471817,0,0,0,0
28008,36810.40677,33454.98692,36914.88446,33724.479,0,0,0,0
28009,41847.04401,38516.23402,41087.41108,36332.38727,0,0,0,0
28019,0,0,0,13.11771089,61356.80078,78164.60938,118739.9922,76975.14844
28020,3002.385662,2948.920252,3103.909866,4911.682603,0,0,0,0
28021,6963.126698,7412.389189,8641.689862,17592.00452,0,0,1644556.5,0
